% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 12:28
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=5E-12                      ewfd.normE (V/m) @ lambda=5E-12
-3.3087224502121107E-24   3.11640147700064E-7      -1.1976618988071797E-8   -5695575.500034453+1.6633685004328977E7i          1.7646271899504565E7
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   -5490638.950723919+1.609903487864796E7i           1.7398215982803524E7
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   -5103032.506999359+1.5422890354705913E7i          1.6275225959080698E7
3.3087224502121107E-24    2.1377803373446657E-7    -8.98969548131277E-8     -8108398.853061537+2.095832443499864E7i           2.308721713223807E7
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    -6550890.835763663+1.8027949536559217E7i          2.0758712048089854E7
0                         3.182396563385692E-7     -6.343381124083152E-8    -5708234.34386195+1.6551612696246013E7i           1.810818864514229E7
-1.6543612251060553E-24   1.99411942363288E-7      -1.1418858509067949E-7   -8617456.829940045+2.172749405890474E7i           2.4290618078384425E7
0                         2.1845653395423077E-7    -1.6518554386307116E-7   -8796188.83265116+2.174183832169658E7i            2.5228424846522905E7
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   -7801560.673071454+2.0081692631502345E7i          2.3376024630001955E7
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   -1.1485791340178454E7+2.5746627279303495E7i       2.898628009418407E7
4.1359030627651384E-25    2.5720174943636357E-7    5.1192065844283316E-8    -7036280.270317209+1.9110534381230567E7i          2.0652162170873623E7
0                         2.538559103127853E-7     5.584570174921412E-8     -7114547.7953176135+1.9254313616710227E7i         2.081855183129718E7
0                         3.24970696555981E-7      5.0869258428683064E-8    -5440096.4842682965+1.6002815196678918E7i         1.730379411554507E7
0                         3.258812924319995E-7     4.569473248067654E-8     -5411699.19182248+1.5945909227643725E7i           1.7216442048403867E7
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     -6104895.172044514+1.7218975930293456E7i          1.969490492167943E7
0                         3.221038368927431E-7     5.584714369209338E-8     -5519138.812153867+1.6121287207717193E7i          1.750067985572143E7
0                         2.5315329523993733E-7    6.001853845885086E-8     -7142793.97629261+1.9282891597347733E7i           2.0915376745921966E7
0                         2.5085145295922413E-7    5.462592438847495E-8     -7161391.80648086+1.931824166345253E7i            2.087947660114421E7
-1.6543612251060553E-24   1.8936295177487544E-7    -5.345153217925148E-8    -8411007.708651647+2.162728923512286E7i           2.344941103986683E7
0                         3.0382501758412077E-7    -4.485991782714857E-8    -5943781.757070529+1.701512690597977E7i           1.840933676419902E7
0                         3.232695709983424E-7     -5.53045889386516E-8     -5555944.916557696+1.6259012374131836E7i          1.7645036046575196E7
3.3087224502121107E-24    2.3887937212247125E-7    -7.0981566033776E-9      -7160532.09007808+1.9464269810163118E7i           2.0807329350127775E7
0                         2.1590675670731769E-7    1.6443578411235084E-7    -8648932.659656016+2.146119453270923E7i           2.503396177389705E7
8.271806125530277E-25     2.0626333866638028E-7    1.6851892779815737E-7    -9279631.961257255+2.2525821811885834E7i          2.6137228864173662E7
8.271806125530277E-25     2.478102917674804E-7     5.7999085052770066E-8    -7310443.28615907+1.962709744102314E7i            2.1234051152895156E7
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    -9275438.73179016+2.256717719465197E7i            2.6379936201225556E7
3.3087224502121107E-24    1.8845011221180134E-7    -7.933319908910908E-8    -8518977.74090508+2.1771817443613715E7i           2.3679793636171885E7
-1.0587911840678754E-22   0                        -2.184438086758795E-7    -1.2400625044828765E7+2.687149908098675E7i        2.961793531363672E7
6.6174449004242214E-24    7.412316040165247E-8     -9.059081845819273E-8    -9512763.756035456+2.3502458913980134E7i          2.5452577893774915E7
0                         1.1222187758084808E-7    -2.0359382100811807E-7   -1.1704909440308077E7+2.6037757907884717E7i       2.9222636610349637E7
-1.6543612251060553E-24   1.6148098076991665E-7    -8.194116355486126E-8    -8899440.711963223+2.2406998651298672E7i          2.4380458231642213E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   -1.1854240797473319E7+2.628776723873628E7i        2.9497848821015473E7
0                         1.114934002831982E-7     -2.0583860403134034E-7   -1.2062756791825127E7+2.655740075743741E7i        2.9788053150294635E7
0                         2.0046547469079038E-7    1.684949217441033E-7     -9490076.21118265+2.2845278920733683E7i           2.6361162725070994E7
-3.3087224502121107E-24   1.1811756029585402E-7    1.0937180041687409E-7    -9445348.262218792+2.3254940501478124E7i          2.534602491375744E7
0                         9.892122696120922E-8     2.0811770775040243E-7    -1.20433074619986E7+2.6510940491294485E7i         2.9673096503066372E7
-1.0587911840678754E-22   0                        2.1844380867587958E-7    -1.234858765209112E7+2.6805010712750368E7i        2.952028136351589E7
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    -9542127.923188446+2.2954307340553652E7i          2.6497314078834936E7
0                         9.901265081548767E-8     2.086243933096728E-7     -1.2104100709810574E7+2.662804915310534E7i        2.9829781104821518E7
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    -1.218482915041651E7+2.671530970368717E7i         2.9884129585106514E7
0                         4.3156852068532967E-7    -9.441573109727262E-8    -4291244.23949985+1.870710743518348E7i            1.935430756923099E7
3.3087224502121107E-24    4.0481067694876277E-7    -7.106334885445178E-8    -4579344.2342094565+1.954737866946504E7i          2.016512966927066E7
0                         4.0481067694876277E-7    -1.2247503680099905E-7   -4994395.921680146+2.0178139573170003E7i          2.0998538573629383E7
3.3087224502121107E-24    4.2236659387354457E-7    -3.3156600261566373E-7   -3279778.6020802204+1.1100453935609778E7i         1.846826256637184E7
-3.3087224502121107E-24   4.0481067694876277E-7    -3.1657404149144293E-7   -4149274.7936164015+1.3598310859304301E7i         2.0754983867621984E7
-3.3087224502121107E-24   4.048106769487627E-7     -3.4115748411427057E-7   -3277524.7323547513+1.0822669123630794E7i         1.9831223477539685E7
0                         4.502508420350996E-7     -2.9324605695653366E-7   -3401432.1001114487+1.2355528298439283E7i         1.7699908650724523E7
0                         4.561468564307357E-7     -2.3347254581814542E-7   -3988174.336377127+1.5382882598111063E7i          1.797873018547964E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.218305523870462E-7    -5213863.04750708+1.8809678185981736E7i           2.1367651903453726E7
0                         4.0481067694876277E-7    -2.491234228295679E-7    -5014500.486636654+1.754920847651957E7i           2.134869104559405E7
0                         4.0481067694876277E-7    -1.847936517365227E-7    -5264561.52743258+1.9708526373785336E7i           2.157692717899474E7
0                         4.997136481438985E-7     -5.4578163674120465E-8   -3157150.4565846426+1.5835883066747036E7i         1.6258346787842352E7
3.3087224502121107E-24    4.489461804632103E-7     -5.6775778379933294E-8   -3888009.306485382+1.778040335830216E7i           1.8297571449118115E7
3.3087224502121107E-24    4.4989759452706147E-7    -1.6556817874517087E-8   -3800549.422163895+1.7560009753355663E7i          1.805563396746257E7
3.3087224502121107E-24    5.064721380278715E-7     -9.25383604059818E-8     -3113366.959470694+1.537119432378754E7i           1.5958396944089778E7
-3.3087224502121107E-24   4.814698782554942E-7     -7.107843754157303E-8    -3471979.0368165276+1.6621915711743817E7i         1.7123297396949627E7
0                         4.0481067694876277E-7    2.3721473678056144E-8    -4270206.439062797+1.898769849394144E7i           1.9514908123126555E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    -4349727.984075211+1.9182280033596452E7i          1.9711487367506266E7
0                         4.375981764020514E-7     -1.443441900957181E-7    -4483736.033248498+1.8533138382988594E7i          1.9558118098188072E7
-3.3087224502121107E-24   4.993313195216967E-7     -2.159181114847459E-7    -3023569.4835217083+1.3276080364905706E7i         1.5446645595355457E7
0                         5.165759812286529E-7     -1.5276612097377223E-7   -2885380.6680404316+1.4116056451850766E7i         1.5104256505338555E7
0                         4.777461392223046E-7     -1.1661254719235383E-7   -3518458.7897212803+1.6312619114418274E7i         1.7117302194199868E7
1.6543612251060553E-24    6.117018165168023E-7     -2.3743763663215706E-7   -1414842.3306947537+8650359.767508477i            1.078327973688474E7
-1.6543612251060553E-24   4.569758984411236E-7     -3.472823263841108E-7    -2449062.2442648187+8670241.389208322i            1.6189428220205871E7
-1.6543612251060553E-24   4.0481067694876277E-7    -3.9919901680121826E-7   -1529015.9838148728+4966122.044678132i            1.9756674257966116E7
3.3087224502121107E-24    5.081525458428524E-7     -3.9970774983858666E-7   -743149.1798218443+3086503.8229266293i            1.2457889756553842E7
3.3087224502121107E-24    4.962314594314798E-7     -4.457236684465527E-7    25005.83157215371-56438.90032520098i              1.2599518108539099E7
3.3087224502121107E-24    4.2957613825231527E-7    -4.457236684465527E-7    -98312.12480671429+221917.80709519467i            1.7188969537068438E7
3.3087224502121107E-24    4.0481067694876277E-7    -4.457236684465527E-7    -25265.676842615263+59797.91133974345i            1.933598924861692E7
3.3087224502121107E-24    7.584990733679616E-7     -3.525345509788203E-7    -108023.34276109238+2700341.0739822523i           6292924.354274448
1.6543612251060553E-24    6.455923658273635E-7     -2.9779599197226205E-7   -905086.7647186902+5967533.192281827i             9496898.825089557
-1.3234889800848443E-23   6.594171668704031E-7     -4.457236684465528E-7    5156.251697786436-2648.571337220419i              7297486.848907106
