% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 12:28
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=1E-11                      ewfd.normE (V/m) @ lambda=1E-11
0                         7.191376553515902E-7     1.6671927879709242E-7    3193244.3964103623+1063217.9992437728i            8875470.944592297
-6.6174449004242214E-24   8.582082660181202E-7     2.0329463399612063E-7    3807878.2730217143+223584.1868920537i             1.043596506173901E7
1.9852334701272664E-23    9.168045775200016E-7     1.838839511341664E-7     3236112.0148098064-311681.0426975282i             9286331.017606428
-1.3234889800848443E-23   8.947124546920311E-7     2.1609288361610416E-7    3654732.5377192833-86772.10195114742i             1.0171967958857577E7
5.293955920339377E-23     1.2144320308462883E-6    1.3163477256883595E-7    758623.306102769-1647682.2691315648i              7281036.350962125
0                         1.2144320308462883E-6    4.4572366844655277E-7    1703070.6511012858-3753465.9097536984i            1.2998989260762801E7
-6.6174449004242214E-24   1.2047294125653607E-7    -5.4177059992643494E-8   588768.2319187134-697159.5507434346i              2910681.7195246136
0                         2.429292671279745E-7     5.948826477865517E-8     154787.54117676552+388571.54703798966i            6066942.576798165
6.6174449004242214E-24    0                        4.436886207510373E-8     197104.36153130326+184093.3502225943i             327937.5692671979
6.6174449004242214E-24    5.812045785468935E-8     -2.552427027151395E-9    -3035.6021796604955-4695.488864935285i            292178.60296284436
6.6174449004242214E-24    0                        -4.436886207510373E-8    -104625.00031354472-149107.54595691306i           208069.77523742046
0                         7.655579962140228E-8     6.542684884060526E-8     -141666.44257888952+583128.2185872183i            1468844.8563020076
0                         6.866435007000858E-7     -1.0938876761640242E-7   -2226594.889811271-867277.1900513027i             6588347.166574212
0                         4.771927731982387E-7     3.36489827235441E-7      3276131.2060683+4058684.170789218i                9607571.3949883
3.3087224502121107E-24    4.0481067694876277E-7    4.457236684465527E-7     1703543.386461762+5225261.164365875i              7985746.71762114
0                         6.651249287303628E-7     1.6790702109120413E-7    3159574.5087170256+1368388.3204736237i            8952664.963327827
4.1359030627651384E-25    4.867723564772883E-7     3.418091714985628E-7     3544192.3473237543+4031707.498545288i             1.0544630407552535E7
-6.6174449004242214E-24   6.136729525580642E-7     4.457236684465528E-7     5684520.037864037+3051449.9592434913i             1.5567723808153423E7
0                         6.881616988740355E-7     3.978295959370143E-7     5407486.710030205+2185209.4916529767i             1.5350181734058388E7
6.6174449004242214E-24    6.594171668704033E-7     4.457236684465528E-7     5661503.5272101415+2501026.1851767963i            1.5827108653519444E7
6.6174449004242214E-24    6.400077995513397E-7     4.145395176181685E-7     5418807.145222066+2610649.818631162i              1.5418332732325926E7
6.6174449004242214E-24    7.115433440389337E-7     4.457236684465528E-7     5831450.430180966+1903482.2837250917i             1.6136082377899654E7
0                         6.653123572430028E-7     1.7967980069664388E-7    3312828.302915726+1405794.397453677i              9270378.695729213
6.6174449004242214E-24    7.079823640439226E-7     3.146782694854729E-7     5208666.759029059+1716915.3523734878i             1.431940681018793E7
0                         8.518735131742948E-7     4.457236684465527E-7     5705536.227170531+322232.32147650846i             1.524517920987167E7
0                         7.868661569218205E-7     3.7218715107475933E-7    5444757.200724853+1031998.061404403i              1.4813981150550112E7
-3.3087224502121107E-24   3.713163589710846E-7     2.28719275193699E-8      -71129.17694154242+5433.918269133826i             7240933.535490392
0                         3.258812924319995E-7     4.569473248067654E-8     -1553979.2797205206-632266.1038816385i            8003469.393073019
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   -151508.08644495395-52310.51649137028i            8203842.164092754
0                         3.67742134455443E-7      -2.622766939059858E-9    62672.08285903034+20639.933015916948i             7167256.879410462
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    -66419.55593212838-45184.421652229335i            6312062.728762233
1.6543612251060553E-24    3.349284580711162E-7     -4.838043261769996E-8    1646892.8549897256+705163.6936446624i             7718620.556660593
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   1702822.4243646832+747604.8708047499i             8034958.878358115
0                         3.2584904163317056E-7    5.4761703028297576E-8    -1959274.492618972-799945.897472214i              7752716.384853634
0                         3.24970696555981E-7      5.0869258428683064E-8    -1946284.8485014495-809003.0099039847i            7960440.82788716
0                         3.221038368927431E-7     5.584714369209338E-8     -2044587.3044079186-832033.4823129893i            7615633.48432671
0                         3.905486564586962E-7     1.5070927513429238E-7    215403.06149262708+421252.3224840153i             5414637.264014394
-1.6543612251060553E-24   3.695278543888481E-7     1.425007216743512E-7     -513251.33113622456+132559.85366287935i           5401570.580322156
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     -2074298.678778868-804221.655615532i              5743272.546265971
0                         4.0481067694876277E-7    5.720766611629198E-8     -154962.0433543504+55987.47784009306i             5814630.211449365
-8.271806125530277E-25    3.3156828818064024E-7    5.3161048325825355E-8    -1671679.2546363515-669825.1554153474i            7606249.211480794
-3.3087224502121107E-24   3.538787295229262E-7     -1.2398315886083805E-7   1126734.1428289185+241289.21606051526i            5499287.9879799485
0                         4.0481067694876277E-7    -1.2247503680099905E-7   -286107.1092911737-337431.8377125592i             5508367.437648463
8.271806125530277E-25     3.3638825816599775E-7    -6.395905135374167E-8    1638260.9628891405+627274.4765486978i             7304106.093442462
0                         3.182396563385692E-7     -6.343381124083152E-8    2151617.4822306223+841366.5557310488i             7239502.343940509
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    2121578.140034322+772469.7675928362i              5604632.764192569
-3.3087224502121107E-24   3.015852552501473E-7     -1.6685527697298306E-7   1714673.002354053+85741.28309083328i              5225280.622337344
0                         3.232695709983424E-7     -5.53045889386516E-8     2170719.201187054+907640.3595939634i              7822293.639209893
-3.3087224502121107E-24   2.623301555560212E-7     -1.838422404158222E-7    2162130.835581702-210398.1930093693i              3938787.7784873797
0                         2.1845653395423077E-7    -1.6518554386307116E-7   2187576.050338205-84237.68269755367i              3774655.259286489
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   2363621.4460691726+274400.1558658611i             4050645.082916409
-3.3087224502121107E-24   3.0650930569558767E-7    -2.1794848318051102E-7   1499013.209186643-536356.9731330674i              4503461.549253658
3.3087224502121107E-24    2.470772530883222E-7     -2.3543370847644549E-7   3400450.3451638-720598.5178533499i                5256038.202825016
0                         2.2069103669620642E-7    -2.2885546097923546E-7   3728410.1621510843-704779.7806376448i             5325259.410121036
8.271806125530277E-25     1.9445774481720757E-7    -2.8327782105937676E-7   5210861.487918058-1270437.2675486177i             6582353.784670091
0                         1.183621861921214E-7     -2.078816710009919E-7    3363356.7920227963-1785719.9303540632i            4179379.6977529954
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   3168615.1741252574-1866119.7382084779i            3984524.458149503
0                         3.0257191062034473E-7    1.576897610256885E-7     -2150276.7776717586-231981.176428623i             5687983.32048108
0                         2.1731686092286983E-7    1.7520511471491508E-7    -2696761.8854605923+120443.05872775718i           3846132.0263495804
-3.3087224502121107E-24   3.111376090332974E-7     2.2109966464668137E-7    -1627849.0044251836+417505.37038884865i           5952719.972080521
0                         2.1590675670731769E-7    1.6443578411235084E-7    -2681286.1805831306-168344.9777819891i            3704275.193006089
-1.6543612251060553E-24   3.7398138207890795E-7    1.7497596113962513E-7    -640467.2455807936+270639.6645081483i             5293396.569843025
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    -2676628.315753953+87482.43174602093i             3351433.128587665
0                         1.610450647624651E-7     -3.1113300659520074E-7   6373269.342897763-1593420.812955365i              7511858.118461883
0                         1.1244237034527167E-7    -2.0569679271964817E-7   3486211.0748588936-2017023.492426368i             4338325.016206827
0                         1.5542147801101528E-7    -3.257577205699684E-7    7075166.388626079-1689458.6051333537i             8050138.647569426
0                         1.1210284432675364E-7    -2.0657976494489885E-7   3644360.618361417-2085097.1052833423i             4570156.276311341
0                         0                        -3.3208373856121613E-7   9596155.658285992-2507544.172982198i              9931133.871226788
-1.0587911840678754E-22   0                        -2.184438086758795E-7    4451769.006385573-2781216.7901286944i             5271953.632200316
0                         1.114934002831982E-7     -2.0583860403134034E-7   3737124.766519229-2018638.1471973779i             4597481.012956728
-8.271806125530277E-25    2.043848287327706E-7     3.01824057255159E-7      -5925228.3852522485+1377159.6828106116i           7258873.93007397
0                         9.901265081548767E-8     2.086243933096728E-7     -3728476.9541950445+2195830.7504249755i           4480783.958926256
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    -2723013.941108452+107811.72149620282i            3683911.5848633875
8.271806125530277E-25     2.0806462318456905E-7    1.7420550492035314E-7    -2929340.426201943+79495.06260955674i             3756442.746445482
-8.271806125530277E-25    2.0890160161240936E-7    3.0351667623886993E-7    -5530051.73881763+1380436.5858507224i             7066668.893073318
-8.271806125530277E-25    2.0375301438726548E-7    3.067090812444527E-7     -5994241.4437714955+1338359.9427211923i           7270291.850515672
-1.0339757656912846E-25   9.89591295183069E-8      2.0903820604204621E-7    -3984275.3743706685+2070691.0053083666i           4687016.369368246
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    -3883337.067368224+2067819.9251298916i            4622752.337085557
-1.0587911840678754E-22   0                        2.1844380867587958E-7    -4482298.489979846+2673294.8418646883i            5223520.870565163
0                         9.688521219864761E-8     3.184452727390873E-7     -8795753.850752264+1892305.6872734067i            9312563.708376812
0                         9.940305354074083E-8     3.2005765833954787E-7    -8790542.093889544+1856731.6040492863i            9314678.134264683
1.6543612251060553E-24    2.975031488633426E-7     -2.9339614738355517E-7   2834841.907818592-924411.2084978819i              5534038.78449223
