% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 12:28
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=3E-12                      ewfd.normE (V/m) @ lambda=3E-12
-3.3087224502121107E-24   3.11640147700064E-7      -1.1976618988071797E-8   7318949.530429176+2429089.375538367i              2.7544633262471974E7
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   9885510.170551727-5815825.9940556325i             2.545397774570467E7
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   915395.4486607047+1640141.4527029872i             1.962716912113124E7
3.3087224502121107E-24    2.1377803373446657E-7    -8.98969548131277E-8     -2378061.623500147+3361236.8924408206i            3.2565406659955524E7
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    -4065408.5272178994-4981958.01111459i             2.222179646065734E7
0                         3.182396563385692E-7     -6.343381124083152E-8    -1300735.5797685776-8170565.221469051i            2.3917292708583456E7
-1.6543612251060553E-24   1.99411942363288E-7      -1.1418858509067949E-7   -4513062.471677979-9819272.571052086i             4.40200762001278E7
0                         2.1845653395423077E-7    -1.6518554386307116E-7   -1.0766314189589793E7-8364486.647986861i          2.682685349897928E7
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   -1.4732526153025053E7-2393116.8174899314i         2.452693396430563E7
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   2031345.214535252+68373.92989809928i              3.132807146267515E7
4.1359030627651384E-25    2.5720174943636357E-7    5.1192065844283316E-8    5257522.3514681645-7458814.153514574i             3.530699971950642E7
0                         2.538559103127853E-7     5.584570174921412E-8     1.45881816772868E7+1782713.854917565i             4.167690877058563E7
0                         3.24970696555981E-7      5.0869258428683064E-8    -9305735.987321198+5118966.208940735i             2.9799528884909578E7
0                         3.258812924319995E-7     4.569473248067654E-8     -6434517.272028206+6151948.133211582i             2.444111115651672E7
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     -8840446.684448354+2.083679748451957E7i           4.506000390284328E7
0                         3.221038368927431E-7     5.584714369209338E-8     -8904819.27691377+7573172.372421337i              2.8805433397671774E7
0                         2.5315329523993733E-7    6.001853845885086E-8     9555095.240337953-1.1695376326059435E7i           3.683691667074596E7
0                         2.5085145295922413E-7    5.462592438847495E-8     1.299201789282135E7-8272801.226179731i            4.0888718838670336E7
-1.6543612251060553E-24   1.8936295177487544E-7    -5.345153217925148E-8    1236412.7896095659-4793012.686838991i             4.0317858420812026E7
0                         3.0382501758412077E-7    -4.485991782714857E-8    2275253.787868782-2931669.2435533004i             2.596059566147973E7
0                         3.232695709983424E-7     -5.53045889386516E-8     8013422.964774607-5227619.993051665i              2.895044112433873E7
3.3087224502121107E-24    2.3887937212247125E-7    -7.0981566033776E-9      -9280789.010473737+5556768.387441638i             3.207832436393848E7
0                         2.1590675670731769E-7    1.6443578411235084E-7    3025643.0860083387-4910654.688946459i             3.768458688230895E7
8.271806125530277E-25     2.0626333866638028E-7    1.6851892779815737E-7    620285.0592369327-1.1009244364748757E7i           3.6460297875758424E7
8.271806125530277E-25     2.478102917674804E-7     5.7999085052770066E-8    4264725.293192836-1.0104175756924892E7i           3.3490489867148947E7
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    3213310.6638380396-2.3757002127418138E7i          4.673935491740264E7
3.3087224502121107E-24    1.8845011221180134E-7    -7.933319908910908E-8    -8818251.984461349-1.45364502340152E7i            4.6393105600068614E7
-1.0587911840678754E-22   0                        -2.184438086758795E-7    -1169691.2530527646+1.0729024077243252E7i         1.5973236190955115E7
6.6174449004242214E-24    7.412316040165247E-8     -9.059081845819273E-8    3097194.633530348+8161940.995283993i              4.009832086331691E7
0                         1.1222187758084808E-7    -2.0359382100811807E-7   -1982761.2935129597+2391753.1579087363i           2.673646669751845E7
-1.6543612251060553E-24   1.6148098076991665E-7    -8.194116355486126E-8    1708225.8417761705-1.0645197582114512E7i          5.5710005383122616E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   -3592056.1521862242+4468916.976960991i            1.793206574257923E7
0                         1.114934002831982E-7     -2.0583860403134034E-7   -9126926.498404864+835004.9299168331i             2.516279120302162E7
0                         2.0046547469079038E-7    1.684949217441033E-7     2131316.6745191985+2012712.077300738i             3.174205639567297E7
-3.3087224502121107E-24   1.1811756029585402E-7    1.0937180041687409E-7    -1.0855701111544529E7-2706538.0329235736i         3.963506814663919E7
0                         9.892122696120922E-8     2.0811770775040243E-7    -806601.320463289+7725387.463995537i              2.291787705794077E7
-1.0587911840678754E-22   0                        2.1844380867587958E-7    1.4687780537553262E7+4815661.57478181i            3.0297039135997877E7
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    2322248.7963570063-1.3139771569067046E7i          2.9341184238845136E7
0                         9.901265081548767E-8     2.086243933096728E-7     1852265.4611090857+6369396.944696218i             1.8713371110434636E7
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    -2925241.313580075+6411142.159308514i             1.6083467639571186E7
0                         4.3156852068532967E-7    -9.441573109727262E-8    -6410030.053933606-7548460.946860951i             3.814531395585136E7
3.3087224502121107E-24    4.0481067694876277E-7    -7.106334885445178E-8    -7219772.914437938-1.0797245567126403E7i          3.423295802929165E7
0                         4.0481067694876277E-7    -1.2247503680099905E-7   3219777.2182203657+1485628.8122518125i            3.5481849355646126E7
3.3087224502121107E-24    4.2236659387354457E-7    -3.3156600261566373E-7   3937193.111612051+1.5168229590414431E7i           3.9812987018719226E7
-3.3087224502121107E-24   4.0481067694876277E-7    -3.1657404149144293E-7   1971203.2423152097+1.726534072956056E7i           3.0927930274195135E7
-3.3087224502121107E-24   4.048106769487627E-7     -3.4115748411427057E-7   8568563.93587348+2.3601372311689924E7i            3.923457767020174E7
0                         4.502508420350996E-7     -2.9324605695653366E-7   -9595037.751001678+1049988.1991862718i            3.735926613820248E7
0                         4.561468564307357E-7     -2.3347254581814542E-7   -229390.66151361028-2814290.291951245i            2.607004196585053E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.218305523870462E-7    3456016.4879902513-4810612.116955402i             1.919630839070896E7
0                         4.0481067694876277E-7    -2.491234228295679E-7    3598235.630309188+6425913.710456092i              2.1296511043153286E7
0                         4.0481067694876277E-7    -1.847936517365227E-7    7212716.445169448+773517.3806425972i              2.1596328436883956E7
0                         4.997136481438985E-7     -5.4578163674120465E-8   -3271583.575644319+9147226.89294291i              3.9020134933798246E7
3.3087224502121107E-24    4.489461804632103E-7     -5.6775778379933294E-8   1736052.0911984094-970871.4145953301i             5.5287219660179734E7
3.3087224502121107E-24    4.4989759452706147E-7    -1.6556817874517087E-8   -695106.2612104024+4780315.21683994i              3.1149941127178304E7
3.3087224502121107E-24    5.064721380278715E-7     -9.25383604059818E-8     1.0937451509147765E7+4934728.2754582595i          3.66704422315014E7
-3.3087224502121107E-24   4.814698782554942E-7     -7.107843754157303E-8    1.1144315180222299E7+9395632.328990959i           4.631082713473137E7
0                         4.0481067694876277E-7    2.3721473678056144E-8    -6608840.271533518+1770712.6403805166i            2.3697477759117663E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    -4944151.972650664-2.3523348535818115E7i          4.34646262584697E7
0                         4.375981764020514E-7     -1.443441900957181E-7    1.0214889683882108E7+4704378.196681231i           3.628960774953039E7
-3.3087224502121107E-24   4.993313195216967E-7     -2.159181114847459E-7    1600878.680161253-1013370.3928180968i             3.3710320230606474E7
0                         5.165759812286529E-7     -1.5276612097377223E-7   -554925.3307964295+5023473.812545824i             3.11736132340199E7
0                         4.777461392223046E-7     -1.1661254719235383E-7   -3175204.3808186334+1432354.5648792312i           3.944507040286605E7
1.6543612251060553E-24    6.117018165168023E-7     -2.3743763663215706E-7   -1.842615663139256E7-46960.067669013515i          4.186215524146876E7
-1.6543612251060553E-24   4.569758984411236E-7     -3.472823263841108E-7    -3101239.9906713604+1036198.0416902294i           3.894768519770452E7
