% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 12:28
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=6E-12                      ewfd.normE (V/m) @ lambda=6E-12
-3.3087224502121107E-24   4.0481067694876277E-7    -3.1657404149144293E-7   -267619.6891528638-3467769.206647748i             1.4136140115022147E7
-3.3087224502121107E-24   4.048106769487627E-7     -3.4115748411427057E-7   -283834.92170883185-3646495.386804998i            1.4880389607972426E7
0                         4.502508420350996E-7     -2.9324605695653366E-7   -279119.52504044527-2939136.0777898887i           1.2608257470447505E7
0                         4.561468564307357E-7     -2.3347254581814542E-7   -238658.56658197858-2261024.238221071i            1.0308872563680207E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.218305523870462E-7    -223674.2929037382-2508100.36258828i              1.0335842971627377E7
0                         4.0481067694876277E-7    -2.491234228295679E-7    -218410.76538707397-2852743.624940734i            1.1568405588535694E7
0                         4.0481067694876277E-7    -1.847936517365227E-7    -204200.29566782186-2011542.523048667i            8407952.803324897
0                         4.997136481438985E-7     -5.4578163674120465E-8   -90054.94568389877-400725.00117904245i            2975449.4043049705
3.3087224502121107E-24    4.489461804632103E-7     -5.6775778379933294E-8   -80279.84342975896-492692.83890420524i            2742269.9463418825
3.3087224502121107E-24    4.4989759452706147E-7    -1.6556817874517087E-8   -52996.820810409146-76135.99765421775i            2698226.9440305084
3.3087224502121107E-24    5.064721380278715E-7     -9.25383604059818E-8     -104298.33385728099-620604.844242156i             4315691.7087463
-3.3087224502121107E-24   4.814698782554942E-7     -7.107843754157303E-8    -88611.84847802599-704525.3559305512i             3540781.7790177613
0                         4.0481067694876277E-7    2.3721473678056144E-8    17796.796418777416+114025.66950501829i            2552563.4783944497
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    -43335.08971887948-119742.71439490977i            2767431.5330756325
0                         4.375981764020514E-7     -1.443441900957181E-7    -185426.42671388894-1409905.9318250832i           6736793.2311732
-3.3087224502121107E-24   4.993313195216967E-7     -2.159181114847459E-7    -240500.452645913-1720960.401170604i              9547888.318111053
0                         5.165759812286529E-7     -1.5276612097377223E-7   -188989.115318945-1044338.5097452374i             7070384.812854589
0                         4.777461392223046E-7     -1.1661254719235383E-7   -168290.10550244618-963449.9387920027i            5581152.207584796
1.6543612251060553E-24    6.117018165168023E-7     -2.3743763663215706E-7   -262492.054720461-1342444.7809573025i             9176841.4587357
-1.6543612251060553E-24   4.569758984411236E-7     -3.472823263841108E-7    -287955.16509948135-3153176.4232256543i           1.3944019875461144E7
-1.6543612251060553E-24   4.0481067694876277E-7    -3.9919901680121826E-7   -248874.80796798412-4449664.804249924i            1.6088832431826137E7
3.3087224502121107E-24    5.081525458428524E-7     -3.9970774983858666E-7   -345886.8490402777-2417032.338168604i             1.3959531335964873E7
3.3087224502121107E-24    4.962314594314798E-7     -4.457236684465527E-7    -336700.851448844-2616992.9427647614i             1.4486384333624193E7
3.3087224502121107E-24    4.2957613825231527E-7    -4.457236684465527E-7    -281732.0464865537-4233296.59875508i              1.6350099205265248E7
3.3087224502121107E-24    4.0481067694876277E-7    -4.457236684465527E-7    -183887.50703737634-5007478.460229201i            1.7300949724557642E7
3.3087224502121107E-24    7.584990733679616E-7     -3.525345509788203E-7    -393641.7604949263-1278120.5389405175i            9307849.021369139
1.6543612251060553E-24    6.455923658273635E-7     -2.9779599197226205E-7   -342824.0126439292-1456156.1705775342i            9999086.469282709
-1.3234889800848443E-23   6.594171668704031E-7     -4.457236684465528E-7    -389061.6641100886-1617125.0054915855i            1.1732161870956138E7
0                         7.115433440389336E-7     -4.4572366844655277E-7   -456763.8311260947-1536818.184605104i             1.0813670155822407E7
0                         6.13672952558064E-7      -4.457236684465528E-7    -355864.907135769-2152896.629457445i              1.2833906897795122E7
0                         5.835703006909465E-7     -3.9683597509188217E-7   -364300.60338977905-2224115.0884423405i           1.2910807796310011E7
1.6543612251060553E-24    5.073206154392238E-7     1.6639490242751647E-8    -2009.4294885065756+128832.76335339532i           3320781.4632164096
0                         4.872041077290517E-7     5.2308274107395806E-8    56871.1028337739+371033.71114884346i              3479597.8856996074
0                         4.0481067694876277E-7    1.360940974810027E-7     151541.9785089204+1507122.7514458615i             6464519.754825661
0                         4.0481067694876277E-7    5.720766611629198E-8     77020.84162503321+476020.8386205241i              2977829.058308371
0                         4.862892861970411E-7     7.59710070016916E-8      102015.95747327441+558405.323883042i              3815641.263664785
6.6174449004242214E-24    1.7939660431371156E-7    5.0528916286388705E-9    -26343.84388323799+295920.2552062549i             2855611.9777538255
0                         2.459427215263416E-7     5.2736472453813216E-8    -55881.81824397985+1034422.2293075209i            3085778.6413206453
3.3087224502121107E-24    1.5707454531081041E-7    6.25005572267353E-8      -134178.58766478562+1508851.2444139014i           3343515.5634150365
6.6174449004242214E-24    2.1433983851951722E-7    7.1700210684364934E-9    3741.5476877934407+83753.60420010745i             3755805.6244918793
0                         2.49260976348461E-7      5.607337329607634E-8     -49773.93297375981+914717.3769703774i             2836487.802431945
-1.3234889800848443E-23   6.246188711819906E-7     3.9309164022119866E-8    67328.24432050725+254289.76719884542i             2001180.4768947163
0                         5.960440285226311E-7     2.988217108289382E-8     59867.586478412595+133823.30157542994i            1984841.7727956888
-1.6543612251060553E-24   5.631430720862984E-7     6.27649824210615E-8      77305.35876871849+458927.66835226724i             2883075.443426782
-1.6543612251060553E-24   6.691471139469493E-7     -6.92448852235418E-8     -79663.15751082038-387899.6614971831i             3759515.6154376916
-1.6543612251060553E-24   4.4978337932055604E-7    1.5899387636454964E-7    186093.6695529314+1434883.9455541451i             7215284.408552369
0                         5.281021162220563E-7     1.0122790767266414E-7    141942.00131391603+749678.5805472569i             4615331.300115604
0                         5.408635932871615E-7     1.6874223547965604E-7    193986.52632454102+1228318.4019892334i            7610967.632603081
0                         5.191967007498003E-7     7.363267056516884E-8     89773.67325463408+535663.9917209743i              3602843.2254853845
0                         1.2144320308462883E-6    -4.4572366844655277E-7   -625222.3314883803-153077.09827856818i            5090533.262518826
0                         9.711902279227485E-7     -1.706099099539873E-7    -317518.1815768793-463784.60649772565i            3924652.1641337737
5.790264287871194E-24     9.829586933867662E-7     -1.6127963750351202E-7   -252655.50951401182-341647.9413221157i            3600424.218022915
1.3234889800848443E-23    1.214432030846288E-6     -1.0860767275448962E-7   -194886.97267412476-26976.009920478093i           1964262.4489789791
1.3234889800848443E-23    9.682376450528536E-7     -1.6514818570509336E-7   -341277.2868763128-529064.6740654642i             3857351.3024058025
1.406207041340147E-23     9.726521862409165E-7     -1.6285283285125584E-7   -290629.97613179544-447216.315620841i             3767811.8275528513
1.6543612251060553E-24    9.626704923717386E-7     -1.6119038765285642E-7   -268070.4846440442-432291.81434130034i            3724410.607999638
1.6543612251060553E-24    9.754909361905512E-7     -1.5889962744497584E-7   -273975.39476420445-385802.8123047272i            3626132.031521015
8.271806125530277E-25     9.387796828040267E-7     -1.92233150566557E-7     -302837.0564864447-533606.0177401394i             4690163.647879058
6.6174449004242214E-24    8.550869066977325E-7     -3.054656588009247E-8    -23408.690093258796-102977.68220649859i           1036937.1053983298
-6.6174449004242214E-24   7.891679577345008E-7     -7.479479087737868E-8    -39994.02776766092-306137.72901819303i            2523738.398970078
1.3234889800848443E-23    7.97048117412347E-7      -6.302097202391355E-9    -65864.17623017941-28772.224141801107i            1259886.8195113696
6.6174449004242214E-24    7.520580860383995E-7     -1.3288742342409566E-8   -48842.40122347551-39986.88980855229i             1220890.7729145696
0                         7.054127686436632E-7     -1.0157113773708578E-7   -124000.61912517445-569022.0367333991i            3925595.938444751
3.3087224502121107E-24    5.052561387145081E-7     -2.446466948904555E-7    -295717.93032925617-1833703.9063389762i           1.0655396182722952E7
0                         6.247238596707543E-7     -2.5434599037638164E-7   -287712.5144339156-1430588.9276372453i            9669773.322172107
0                         5.214366592560964E-7     -3.381466525268136E-7    -326586.23666096426-2167705.630888732i            1.2938564644842716E7
-1.6543612251060553E-24   6.30222716919134E-7      -2.3418625134157275E-7   -266411.86764504027-1378562.6940193998i           8864955.106809888
6.6174449004242214E-24    5.576046715284379E-7     -1.2432629581684775E-7   -132648.59043256057-941767.0736198968i            5789480.387320632
0                         5.49458049142369E-7      -5.2424835329014184E-8   -122417.41923980089-363237.343205556i             3060110.548780961
-1.6543612251060553E-24   6.772966468641454E-7     -1.1254496970161925E-7   -152325.74104671698-612639.588764731i             4444912.456169856
0                         7.589645985661259E-7     -1.6652353284211032E-7   -264168.8470604118-697378.4041148388i             5558002.027296519
0                         7.894428415806573E-7     -2.946914164752046E-7    -331423.8082677146-1032470.6170136968i            8122735.248310892
-1.6543612251060553E-24   6.480993456055181E-7     -2.4946320709047333E-7   -311663.72856087354-1411182.2896530183i           9207296.689450825
1.6543612251060553E-24    6.929039943739884E-7     -1.2131650012357304E-7   -175158.9810398721-653612.1545277201i             4621099.870930001
1.6543612251060553E-24    6.387782450892036E-7     -2.640761444177972E-7    -317227.26153718017-1452596.1199399768i           9665318.942863524
0                         7.742683920110035E-7     -3.156157027512449E-7    -364307.80561879283-1138205.920725566i            8752194.549498143
-3.3087224502121107E-24   5.495370825295924E-7     -3.5901745045618887E-7   -359840.19996999117-2301961.8903801637i           1.3091280303351438E7
0                         8.518735131742949E-7     -4.457236684465528E-7    -463795.5569578813-985845.9892047571i             8349076.689979132
0                         8.064277864561567E-7     -3.349980882823954E-7    -389028.1821513231-1055104.0398155868i            8385043.45002043
-3.3087224502121107E-24   4.3658923736319153E-7    2.472402499771893E-7     253661.66253469785+2661057.519360311i             1.1161909743340425E7
0                         4.0481067694876277E-7    2.5753493727551003E-7    259577.3035521114+3023375.622402095i              1.1971321165474117E7
0                         4.0481067694876277E-7    2.0714308067700738E-7    213593.94558237088+2615765.4873125292i            9504716.878523234
-2.6469779601696886E-23   7.245654816930181E-7     6.376431187878918E-8     98237.49993982693+314021.0321649492i              2588464.466012004
0                         6.930442476933175E-7     5.100816087261462E-8     102107.26497318798+279537.9555892867i             2453015.7092265314
1.6543612251060553E-24    6.926043182087825E-7     -8.272410280721334E-8    -90588.30130555609-490284.89558246196i            4138104.666623366
0                         4.048106769487628E-7     2.79063042588469E-7      219765.01141830508+3355071.7498051208i            1.2827305419741571E7
3.3087224502121107E-24    4.0481067694876277E-7    3.379968755225224E-7     251383.39093875693+3799578.1453207238i            1.468586979742926E7
0                         4.7333691249732846E-7    3.3810438509062026E-7    302244.8611229093+2723333.0915674195i             1.3755825461094871E7
0                         4.7278923339143395E-7    3.314883455331893E-7     303366.0639748121+2802238.8050419656i             1.3587458209736427E7
-3.3087224502121107E-24   4.0481067694876277E-7    3.6038578813905066E-7    245707.40256902354+3992815.59298472i              1.5297386107221486E7
0                         4.0481067694876277E-7    4.099925578214459E-7     238437.04898469764+4629107.963353618i             1.6336958443985859E7
0                         6.509859582013704E-7     1.3255461462843295E-7    170069.47395983484+776460.1535509088i             5217560.430285425
0                         6.705836698145423E-7     1.485399450120071E-7     180132.39509639118+820616.9423003277i             5769645.168400176
0                         6.578698432351904E-7     1.5991641382153506E-7    213265.38536660574+906233.2127266458i             6265127.650540212
0                         6.410384686553871E-7     1.6274714920797545E-7    220936.3297844035+968568.3787322115i              6505268.576111275
0                         4.788499947104467E-7     3.425026801200342E-7     306042.0381470541+2676939.0898216986i             1.3776329221158952E7
1.6543612251060553E-24    4.2957613825231527E-7    4.457236684465527E-7     278045.4189090173+4256377.092708808i              1.63913863949406E7
0                         4.962314594314798E-7     4.457236684465528E-7     336700.85144885036+2616992.9427647586i            1.4486256358827861E7
-6.6174449004242214E-24   5.643604176755028E-7     2.482016625425285E-7     334446.416010859+1760426.0383803889i              1.0117907735432819E7
0                         6.526453161246262E-7     1.8190332702945102E-7    249281.07616861086+1002072.3484650335i            7056291.986232779
6.6174449004242214E-24    6.41117934249498E-7      2.923429392833327E-7     339436.0696611209+1475915.6670000125i             1.0294317589855012E7
-6.6174449004242214E-24   5.761765813329171E-7     2.9910786931305563E-7    327946.7567550323+1790643.8062112955i             1.1450875898716714E7
0                         4.820829262188099E-7     3.355042066868296E-7     294005.12808933255+2729872.477678731i             1.3806428645202585E7
0                         4.211107416564642E-7     1.7500732835666212E-7    203295.60630703164+2095835.2199826054i            8198205.780157311
3.3087224502121107E-24    4.0481067694876277E-7    1.622613169736564E-7     174185.75318440262+2404820.837498922i             8267489.399487389
0                         5.122042016630905E-7     2.1271907331504992E-7    264131.5037688206+1358240.619413476i              9539195.484167462
0                         4.786782271399676E-7     3.345049319927811E-7     295415.92772778525+2755742.408555068i             1.3892880520144131E7
6.6174449004242214E-24    9.170441589635832E-7     1.3913097951325565E-7    302299.92568289285+375691.7502648573i             4089054.686599882
1.6543612251060553E-23    8.840109665589397E-7     1.555873715367559E-7     265594.08249467117+424836.74606239796i            4329323.341514456
0                         7.191376553515902E-7     1.6671927879709242E-7    222458.85280281128+812264.5900840196i             5957030.461203876
-6.6174449004242214E-24   8.582082660181202E-7     2.0329463399612063E-7    279482.40437751624+709314.5811305292i             5642303.683648176
1.9852334701272664E-23    9.168045775200016E-7     1.838839511341664E-7     278333.2767944999+588879.5630858591i              4622198.683775751
-1.3234889800848443E-23   8.947124546920311E-7     2.1609288361610416E-7    294173.52915033296+711556.2157996914i             5246332.417032095
5.293955920339377E-23     1.2144320308462883E-6    1.3163477256883595E-7    228773.89979872765+2363.376035355001i             2378465.6458021537
0                         1.2144320308462883E-6    4.4572366844655277E-7    643448.5471587969+178876.05039228828i             5141027.655625229
-6.6174449004242214E-24   1.2047294125653607E-7    -5.4177059992643494E-8   285854.71832163475-2916888.6409839215i            3929039.637216267
0                         2.429292671279745E-7     5.948826477865517E-8     -49178.57870874157+1148686.5891572451i            3071356.416827082
6.6174449004242214E-24    0                        4.436886207510373E-8     34722.691970819615-6921.480131519008i             659749.3471995759
6.6174449004242214E-24    5.812045785468935E-8     -2.552427027151395E-9    -9535.529908754763+44774.27876516133i             599167.1877959917
6.6174449004242214E-24    0                        -4.436886207510373E-8    -57260.37734293508+186983.440375502i              210756.0845222189
0                         7.655579962140228E-8     6.542684884060526E-8     -145023.61467148867+1564646.1054322885i           2637502.897140591
0                         6.866435007000858E-7     -1.0938876761640242E-7   -137434.4223254633-621574.1788005409i             4322510.5435027955
0                         4.771927731982387E-7     3.36489827235441E-7      299209.57249079307+2681798.5140352794i            1.4215326442732448E7
3.3087224502121107E-24    4.0481067694876277E-7    4.457236684465527E-7     183887.50703739066+5007478.460229192i             1.7303299365127522E7
0                         6.651249287303628E-7     1.6790702109120413E-7    226095.5332530404+903950.9634343025i              6485148.140898745
4.1359030627651384E-25    4.867723564772883E-7     3.418091714985628E-7     314298.60282840923+2624207.4831796363i            1.3607536945231076E7
-6.6174449004242214E-24   6.136729525580642E-7     4.457236684465528E-7     373547.9689448617+2128575.573001832i              1.2808722378931245E7
0                         6.881616988740355E-7     3.978295959370143E-7     423173.9314137185+1545540.2732216942i             1.0809631413592974E7
6.6174449004242214E-24    6.594171668704033E-7     4.457236684465528E-7     382756.65216411784+1629605.6075016896i            1.1736588837834185E7
6.6174449004242214E-24    6.400077995513397E-7     4.145395176181685E-7     389605.0436676733+1765798.6061156i                1.1865091715907356E7
6.6174449004242214E-24    7.115433440389337E-7     4.457236684465528E-7     456763.8311260983+1536818.1846051018i             1.0813881443120558E7
0                         6.653123572430028E-7     1.7967980069664388E-7    241050.33985164977+937977.1974409511i             6788999.988155389
6.6174449004242214E-24    7.079823640439226E-7     3.146782694854729E-7     383283.7912680315+1352256.077371501i              9672295.241707629
0                         8.518735131742948E-7     4.457236684465527E-7     417248.3377086537+989655.1273170529i              8349662.214779742
0                         7.868661569218205E-7     3.7218715107475933E-7    411323.2996822724+1141581.477851387i              8861740.56250032
-3.3087224502121107E-24   3.713163589710846E-7     2.28719275193699E-8      -729.1218967155305-44434.39524865792i             3386042.3440567893
0                         3.258812924319995E-7     4.569473248067654E-8     24870.67969045628-280299.98507521045i             2289442.227741152
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   5298.026158408977-119911.36306955776i             3318118.3649747944
0                         3.67742134455443E-7      -2.622766939059858E-9    -2814.7451030908733+29230.461922587492i           2672206.883940179
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    1840.664355544497-60247.50655815128i              2772781.337255302
1.6543612251060553E-24    3.349284580711162E-7     -4.838043261769996E-8    -32879.84504101956+396496.8000370824i             2213501.67219253
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   -42428.008545633005+501142.1584036115i            2397697.6416795608
0                         3.2584904163317056E-7    5.4761703028297576E-8    69463.23865358693-558118.7494036033i              2204389.684333056
0                         3.24970696555981E-7      5.0869258428683064E-8    68350.29945310824-571937.560319862i               2317904.0941097834
0                         3.221038368927431E-7     5.584714369209338E-8     49757.70970004666-574757.3305729012i              2121212.129533917
0                         3.905486564586962E-7     1.5070927513429238E-7    -13352.405357085725+462881.8786763342i            7181796.646982834
-1.6543612251060553E-24   3.695278543888481E-7     1.425007216743512E-7     16392.320594208497+400471.661261725i              6484931.218272951
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     44939.38324452028-250657.38009633144i             3372496.858123189
0                         4.0481067694876277E-7    5.720766611629198E-8     20182.32130318289+30397.205830807758i             2955463.5659408527
-8.271806125530277E-25    3.3156828818064024E-7    5.3161048325825355E-8    49510.37850243613-354526.9117750685i              2080356.609783917
-3.3087224502121107E-24   3.538787295229262E-7     -1.2398315886083805E-7   -10674.065212277474-406736.9610520804i            5549068.390841703
0                         4.0481067694876277E-7    -1.2247503680099905E-7   -7362.396148406921-260605.14801724i               5545180.748924726
8.271806125530277E-25     3.3638825816599775E-7    -6.395905135374167E-8    -54053.598797124825+379498.0493724174i            2338504.1578048794
0                         3.182396563385692E-7     -6.343381124083152E-8    -60408.31218778765+412005.1842016457i             2140323.35619233
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    -37910.7576709544+155052.9313460179i              3498281.2665806427
-3.3087224502121107E-24   3.015852552501473E-7     -1.6685527697298306E-7   8144.267382415948-616623.846258384i               7997376.597333275
0                         3.232695709983424E-7     -5.53045889386516E-8     -78655.75479574411+673725.5907177109i             2407362.2781646373
-3.3087224502121107E-24   2.623301555560212E-7     -1.838422404158222E-7    178664.75875167194-2273076.449620705i             8192799.586550112
0                         2.1845653395423077E-7    -1.6518554386307116E-7   172519.34515785004-2400615.631162179i             5059789.9544127565
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   169602.71958725818-2058588.4534061668i            4158216.6572927446
-3.3087224502121107E-24   3.0650930569558767E-7    -2.1794848318051102E-7   99542.78120992426-2260782.246838837i              1.1614348593333833E7
3.3087224502121107E-24    2.470772530883222E-7     -2.3543370847644549E-7   462962.8351909569-4829694.844803701i              1.2190354299329454E7
0                         2.2069103669620642E-7    -2.2885546097923546E-7   544832.6256762209-5453190.573182033i              1.1334230734333089E7
8.271806125530277E-25     1.9445774481720757E-7    -2.8327782105937676E-7   925744.920374221-8170841.9610227365i              1.4629449409638515E7
0                         1.183621861921214E-7     -2.078816710009919E-7    930755.0301967474-8357164.006675128i              9362008.920577731
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   934040.4269949556-8401947.312547293i              9160148.01770984
0                         3.0257191062034473E-7    1.576897610256885E-7     -72073.44514628535+1499025.4450924776i            6519659.845832484
0                         2.1731686092286983E-7    1.7520511471491508E-7    -264017.41813977493+3116536.2488822048i           6151083.534653168
-3.3087224502121107E-24   3.111376090332974E-7     2.2109966464668137E-7    -75424.55374871312+1868450.5754395036i            1.106539073094084E7
0                         2.1590675670731769E-7    1.6443578411235084E-7    -135242.39491900225+1951745.2137431651i           3918059.6635965095
-1.6543612251060553E-24   3.7398138207890795E-7    1.7497596113962513E-7    -34613.94053769968+1125254.1562618993i            7923139.265062711
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    -239618.6422589606+2842133.487669699i             5904700.344809205
0                         1.610450647624651E-7     -3.1113300659520074E-7   1233963.4057575245-1.0125591517212205E7i          1.6484058010880224E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   1071249.6853307863-9242853.776009072i             1.02662526046478E7
0                         1.5542147801101528E-7    -3.257577205699684E-7    1400281.1943449648-1.133450547244706E7i           1.8033713756072544E7
0                         1.1210284432675364E-7    -2.0657976494489885E-7   1098324.1636469613-9433164.546197435i             1.0752294201436652E7
0                         0                        -3.3208373856121613E-7   2300654.688998197-1.6863233245730825E7i           1.7020628921286117E7
-1.0587911840678754E-22   0                        -2.184438086758795E-7    1479900.2852373882-1.2054268758206375E7i          1.2146654744909467E7
0                         1.114934002831982E-7     -2.0583860403134034E-7   1060064.2420484605-9150442.410839371i             1.0366224740743268E7
-8.271806125530277E-25    2.043848287327706E-7     3.01824057255159E-7      -1111459.080269325+9132177.081140563i             1.6763364862756807E7
0                         9.901265081548767E-8     2.086243933096728E-7     -1192089.0741482251+1.0020250418417303E7i         1.0929659209134236E7
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    -170674.77468224603+2292112.6235052748i           5920929.712042052
8.271806125530277E-25     2.0806462318456905E-7    1.7420550492035314E-7    -246320.3169808625+2909854.926880532i             6689314.679852642
-8.271806125530277E-25    2.0890160161240936E-7    3.0351667623886993E-7    -1024104.0929441362+8741914.055317672i            1.6484669865085458E7
-8.271806125530277E-25    2.0375301438726548E-7    3.067090812444527E-7     -1078561.7170050545+8992384.40799219i             1.73038171889532E7
-1.0339757656912846E-25   9.89591295183069E-8      2.0903820604204621E-7    -1164887.0389723303+9771058.38415599i             1.0938319904246662E7
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    -1102840.9604169927+9402035.256042365i            1.0464123491894454E7
-1.0587911840678754E-22   0                        2.1844380867587958E-7    -1458835.6629804797+1.1869818083027778E7i         1.1960154489980895E7
0                         9.688521219864761E-8     3.184452727390873E-7     -1894743.5667809225+1.4208174635274736E7i         1.667581752726682E7
0                         9.940305354074083E-8     3.2005765833954787E-7    -1875365.3439557715+1.415604148285071E7i          1.6615574430055205E7
