% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 16 2026, 12:32
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ 223.29+5.7563i THz                ewfd.normE (V/m) @ 223.29+5.7563i THz
0                         0                        1.0381586114529268E-7    -1391723.9647285817-362171.0054067226i            1438076.2953185616
0                         0                        1.1978753209072235E-7    -1547014.8820097877-400057.17190942826i           1597905.124203539
0                         0                        1.3575920303615201E-7    -1865254.386894384-498897.5418381079i             1930821.7641928657
0                         0                        1.5173087398158168E-7    -2209406.3670159006-601960.2771320436i            2289941.630228877
0                         0                        1.6770254492701124E-7    -2547674.534086646-702934.7762077292i             2642870.1881166655
0                         0                        1.836742158724409E-7     -2880058.888106621-801821.039065165i              2989591.3061235454
0                         0                        1.9964588681787058E-7    -3236883.885386454-907447.7087951462i             3361677.9488333003
0                         0                        2.1561755776330025E-7    -3601255.0467699366-1012035.390093263i            3740755.7448578705
0                         0                        2.3158922870872991E-7    -3957084.5116478014-1112871.2661270984i           4110596.0987786492
0                         0                        2.475608996541595E-7     -4460467.953296663-1265061.4586386248i            4636394.596722696
0                         0                        2.6353257059958914E-7    -5026293.866620012-1440839.3172799996i            5228732.922213741
0                         0                        2.795042415450188E-7     -5611331.092854385-1625238.1335264265i            5841954.777666706
0                         0                        2.954759124904485E-7     -6215579.631999786-1818257.9073779047i            6476070.720697302
0                         0                        3.1144758343587815E-7    -7108718.073223538-2111395.285711875i             7415649.849952552
0                         0                        3.274192543813078E-7     -7595072.482350499-2253303.1776814903i            7922278.789761648
0                         0                        3.433909253267374E-7     -7970184.509280855-2371882.291017581i             8315627.860505982
0                         0                        3.5936259627216704E-7    -8099006.942785374-2429138.3081367053i            8455449.507822925
0                         0                        3.753342672175967E-7     -8111642.487778712-2445461.080017831i             8472250.217233837
0                         0                        3.913059381630264E-7     -8094867.673250933-2439191.6966019245i            8454379.857814217
0                         1.5398723929009728E-8    -3.913059381630264E-7    7965018.801712643+2407334.725062387i              8334034.36941213
0                         1.5398723929009728E-8    -3.753342672175967E-7    7919970.130171537+2390051.1321846885i             8285372.324503012
0                         1.5398723929009728E-8    -3.593625962721671E-7    7779451.946911787+2341643.0040822574i             8135937.338129688
0                         1.5398723929009728E-8    -3.4339092532673743E-7   7734432.215483234+2316831.8426767224i             8104106.022716563
0                         1.5398723929009728E-8    -3.2741925438130776E-7   7305848.852949759+2174936.8870415604i             7626908.601236512
0                         1.5398723929009728E-8    -3.1144758343587815E-7   6658031.999006264+1972904.3343122546i             6947106.080859541
0                         1.5398723929009728E-8    -2.954759124904485E-7    5924089.509532365+1737761.6142060838i             6193012.486466553
0                         1.5398723929009728E-8    -2.7950424154501886E-7   5280596.201001143+1539835.519727318i              5513276.447422686
0                         1.5398723929009728E-8    -2.635325705995892E-7    4663586.889351434+1343550.1148954406i             4875447.590970531
0                         1.5398723929009728E-8    -2.4756089965415953E-7   4321962.30880513+1252655.7171991877i              4522048.9602121245
0                         1.5398723929009728E-8    -2.3158922870872991E-7   3908263.76709809+1127698.112339968i               4086599.8450825615
0                         1.5398723929009728E-8    -2.1561755776330025E-7   3494679.4278932796+1003094.0327558889i            3651429.593453913
0                         1.5398723929009728E-8    -1.996458868178706E-7    3111846.547421909+891708.0521810373i              3280039.364167023
0                         1.5398723929009728E-8    -1.8367421587244096E-7   2929359.9909726847+846635.3194850633i             3063327.200876307
0                         1.5398723929009728E-8    -1.677025449270113E-7    2501061.802477683+719161.158714887i               2623311.156086479
0                         1.5398723929009728E-8    -1.5173087398158168E-7   1938682.8626048611+541229.4593922015i             2075813.7202386435
0                         1.5398723929009728E-8    -1.3575920303615201E-7   1792974.4617371652+508764.25292647874i            1913307.6426663715
0                         1.5398723929009728E-8    -1.1978753209072235E-7   1621942.1584422267+466611.0810672314i             1735357.5928461188
0                         1.5398723929009728E-8    -1.0381586114529273E-7   1447916.6805588333+423263.74619001825i            1555555.510732089
0                         1.5398723929009728E-8    -8.784419019986307E-8    1270898.0280869808+378722.2482948387i             1374424.5944324161
0                         1.5398723929009728E-8    -7.187251925443345E-8    1090886.2010266709+332986.5873816922i             1192826.1636696197
0                         1.5398723929009728E-8    -5.590084830900378E-8    907881.1993779034+286056.76345057937i             1012268.4208245579
0                         1.5398723929009728E-8    -3.9929177363574116E-8   721883.0231406774+237932.77650149984i             835598.6534553169
0                         1.5398723929009728E-8    -2.39575064181445E-8     423078.74978868634+148511.31123919899i            508832.68119394657
0                         1.5398723929009728E-8    -7.985835472714834E-9    180266.40775251063+78262.40114995147i             299239.5908726383
0                         1.5398723929009728E-8    7.985835472714834E-9     -263434.24467608356-60939.04074962282i            513124.6747240108
0                         1.5398723929009728E-8    2.3957506418144448E-8    -406356.56106216414-95576.27483836321i            532642.0408441012
0                         1.5398723929009728E-8    3.9929177363574116E-8    -602400.4119709997-148743.03727704458i            702801.210608539
0                         1.5398723929009728E-8    5.590084830900378E-8     -796266.1845387486-201126.4511117594i             887839.0630258736
0                         1.5398723929009728E-8    7.18725192544334E-8      -987953.8787654097-252726.51634250738i            1078848.3620943346
0                         1.5398723929009728E-8    8.784419019986301E-8     -1177463.4946509844-303543.23296928883i           1272064.7433936163
0                         1.5398723929009728E-8    1.0381586114529268E-7    -1346045.9422720233-351424.86814038164i           1449320.2916072626
0                         1.5398723929009728E-8    1.1978753209072235E-7    -1601680.1634763614-422816.5043571614i            1687100.2908136218
0                         1.5398723929009728E-8    1.3575920303615201E-7    -1851227.118655637-491941.9181172748i             1928698.5065797968
0                         1.5398723929009728E-8    1.5173087398158168E-7    -2195298.693552848-594970.6143403793i             2289963.9203553437
0                         1.5398723929009728E-8    1.6770254492701124E-7    -2533486.455399286-695911.0743452335i             2645579.4067215608
0                         1.5398723929009728E-8    1.836742158724409E-7     -2865790.4041949557-794763.2981318382i            2995353.255453477
0                         1.5398723929009728E-8    1.9964588681787058E-7    -3192544.1925278762-889681.0391300593i            3326573.089644911
0                         1.5398723929009728E-8    2.1561755776330025E-7    -3666938.628328399-1035494.8039775514i            3817319.5233418243
0                         1.5398723929009728E-8    2.3158922870872991E-7    -4025634.329543615-1137494.3691498265i            4192730.4698809953
0                         1.5398723929009728E-8    2.475608996541595E-7     -4340572.57501301-1222656.7926548426i             4519120.706685655
0                         1.5398723929009728E-8    2.6353257059958914E-7    -4906374.8462415505-1398375.5361814215i           5113532.961304035
0                         1.5398723929009728E-8    2.795042415450188E-7     -5491388.43038112-1582715.237313053i              5728975.847292785
0                         1.5398723929009728E-8    2.954759124904485E-7     -6095613.327431716-1775675.8960497363i            6365395.123775249
0                         1.5398723929009728E-8    3.1144758343587815E-7    -6647332.442441927-1948640.1309327118i            6953709.566258817
0                         1.5398723929009728E-8    3.274192543813078E-7     -7375662.789428297-2182053.0831157505i            7694688.577337529
0                         1.5398723929009728E-8    3.433909253267374E-7     -7710177.299910352-2291652.990681563i             8053801.680319541
0                         1.5398723929009728E-8    3.5936259627216704E-7    -7830508.714458646-2346832.8270866163i            8184972.732696377
0                         1.5398723929009728E-8    3.753342672175967E-7     -7916291.875271247-2385849.988770971i             8279495.034920179
0                         1.5398723929009728E-8    3.913059381630264E-7     -7965018.801712643-2407334.725062368i             8333959.128760597
0                         3.0797447858019456E-8    -3.913059381630264E-7    7913586.3576258635+2406132.1289843763i            8311240.9052980635
0                         3.0797447858019456E-8    -3.753342672175967E-7    7783241.241028562+2355225.2075813534i             8183307.725007723
0                         3.0797447858019456E-8    -3.593625962721671E-7    7633182.085669861+2302306.1759522534i             8021013.379438922
0                         3.0797447858019456E-8    -3.4339092532673743E-7   7452545.354518105+2229618.0387764573i             7847891.873039243
0                         3.0797447858019456E-8    -3.2741925438130776E-7   7185290.152090229+2133629.848051254i              7512326.294878068
0                         3.0797447858019456E-8    -3.1144758343587815E-7   6563240.532813062+1939232.3476755864i             6855514.622270709
0                         3.0797447858019456E-8    -2.954759124904485E-7    6012690.579709636+1776121.5417395118i             6333822.409595555
0                         3.0797447858019456E-8    -2.7950424154501886E-7   5375955.380178872+1571303.6254009104i             5660491.7833707
0                         3.0797447858019456E-8    -2.635325705995892E-7    4755130.303455732+1373407.032233731i              5015707.79817374
0                         3.0797447858019456E-8    -2.4756089965415953E-7   4150215.349540227+1182431.7622379772i             4404313.296940972
0                         3.0797447858019456E-8    -2.3158922870872991E-7   3853910.5100241844+1107155.1154272826i            4085660.463034405
0                         3.0797447858019456E-8    -2.1561755776330025E-7   3451930.174236606+986882.9516553666i              3671165.676535493
0                         3.0797447858019456E-8    -1.996458868178706E-7    3058168.4845912303+873236.5172099582i             3277903.923341205
0                         3.0797447858019456E-8    -1.8367421587244096E-7   2662313.033758721+758604.2847783129i              2895222.39775985
0                         3.0797447858019456E-8    -1.677025449270113E-7    2231734.3865519254+629881.6982025792i             2359729.5420348803
0                         3.0797447858019456E-8    -1.5173087398158168E-7   1992810.6322744181+566594.3435979175i             2159113.663510008
0                         3.0797447858019456E-8    -1.3575920303615201E-7   1820651.9816222177+528777.7330103021i             2052327.229265038
0                         3.0797447858019456E-8    -1.1978753209072235E-7   1578085.8542400883+460221.3520153288i             1816628.9486404841
0                         3.0797447858019456E-8    -1.0381586114529273E-7   1333213.1767787419+390655.88076307566i            1583932.9428706963
0                         3.0797447858019456E-8    -8.784419019986307E-8    1086033.949238177+320081.31925354205i             1357233.419535583
0                         3.0797447858019456E-8    -7.187251925443345E-8    836548.1716183969+248497.66748672895i             1141852.3069381823
0                         3.0797447858019456E-8    -5.590084830900378E-8    584755.8439193986+175904.92546263555i             947674.4953608838
0                         3.0797447858019456E-8    -3.9929177363574116E-8   250678.78815940896+74055.89173402287i             464121.86290498497
0                         3.0797447858019456E-8    -2.39575064181445E-8     104842.84092366752+38789.43436608314i             485774.0614967629
0                         3.0797447858019456E-8    -7.985835472714834E-9    -8961.592349858955+14682.955089338022i            644044.1298897811
0                         3.0797447858019456E-8    7.985835472714834E-9     -180702.2296439174-30629.902157641638i            626245.178010454
0                         3.0797447858019456E-8    2.3957506418144448E-8    -276040.45300899947-47790.341786818986i           716218.5852007355
0                         3.0797447858019456E-8    3.9929177363574116E-8    -539449.3208609787-125732.84943237153i            850686.6118726993
0                         3.0797447858019456E-8    5.590084830900378E-8     -800633.4409000651-202862.76608867713i            1040514.6033093152
0                         3.0797447858019456E-8    7.18725192544334E-8      -1059592.8131262583-279180.0917557357i            1259407.853567906
0                         3.0797447858019456E-8    8.784419019986301E-8     -1150738.997135685-298968.37374161644i            1476154.5453705636
0                         3.0797447858019456E-8    1.0381586114529268E-7    -1392505.9416593532-366736.4715661109i            1599827.1269183743
0                         3.0797447858019456E-8    1.1978753209072235E-7    -1648433.0514335835-438268.6501646675i            1821324.4581192897
0                         3.0797447858019456E-8    1.3575920303615201E-7    -1898711.327137522-507364.09843345394i            2052939.4915224295
0                         3.0797447858019456E-8    1.5173087398158168E-7    -2181191.0200897953-587980.9515487151i            2320412.6694018026
0                         3.0797447858019456E-8    1.6770254492701124E-7    -2519298.3767119274-688887.3724827379i            2684146.197251082
0                         3.0797447858019456E-8    1.836742158724409E-7     -2830950.334880382-779673.4299672425i             3011457.1416424
0                         3.0797447858019456E-8    1.9964588681787058E-7    -3170164.2747126487-878719.710384975i             3350388.565560087
0                         3.0797447858019456E-8    2.1561755776330025E-7    -3507487.287700794-977002.6983438851i             3693155.880485624
0                         3.0797447858019456E-8    2.3158922870872991E-7    -4094184.147439431-1162117.4721725546i            4293698.043421966
0                         3.0797447858019456E-8    2.475608996541595E-7     -4447204.388486381-1261528.9212189873i            4671696.783522967
0                         3.0797447858019456E-8    2.6353257059958914E-7    -4786455.825863093-1355911.7550828445i            5023382.637388895
0                         3.0797447858019456E-8    2.795042415450188E-7     -5371445.767907854-1540192.3410996795i            5645661.470713409
0                         3.0797447858019456E-8    2.954759124904485E-7     -5958309.262791937-1726484.2156698247i            6266738.9781255
0                         3.0797447858019456E-8    3.1144758343587815E-7    -6438170.877957064-1872359.3004745322i            6764702.76945065
0                         3.0797447858019456E-8    3.274192543813078E-7     -6916264.472683323-2017672.666833282i             7261067.837779904
0                         3.0797447858019456E-8    3.433909253267374E-7     -7572888.326977841-2265809.7030268162i            7935739.118995352
0                         3.0797447858019456E-8    3.5936259627216704E-7    -7603134.563171588-2289774.372797282i             7977664.0018615695
0                         3.0797447858019456E-8    3.753342672175967E-7     -7886036.654721867-2391371.7951478437i            8272538.677964266
0                         3.0797447858019456E-8    3.913059381630264E-7     -7913586.357625891-2406132.128984365i             8311592.1980429655
0                         4.6196171787029183E-8    -3.913059381630264E-7    7570227.728387634+2293846.084643452i              8043417.029147189
0                         4.6196171787029183E-8    -3.753342672175967E-7    7557327.3746893145+2289357.973103123i             8018857.687036977
0                         4.6196171787029183E-8    -3.593625962721671E-7    7413059.226510778+2234324.2801838806i             7848852.394418148
0                         4.6196171787029183E-8    -3.4339092532673743E-7   7173319.050894859+2144658.3291064827i             7612942.104777956
0                         4.6196171787029183E-8    -3.2741925438130776E-7   6998490.24847438+2062051.8415484978i              7326846.890141403
0                         4.6196171787029183E-8    -3.1144758343587815E-7   6054845.053367301+1753465.1615397788i             6366683.943194729
0                         4.6196171787029183E-8    -2.954759124904485E-7    5633850.402029375+1631839.8799416947i             5908997.998685412
0                         4.6196171787029183E-8    -2.7950424154501886E-7   5129827.049149957+1476917.1595119198i             5394067.322886035
0                         4.6196171787029183E-8    -2.635325705995892E-7    4635560.078617205+1326417.6970110335i             4903092.25709406
0                         4.6196171787029183E-8    -2.4756089965415953E-7   4237942.9985711+1210677.491240967i                4558625.494258409
0                         4.6196171787029183E-8    -2.3158922870872991E-7   3645122.402389801+1025012.3560813376i             3967942.7668267996
0                         4.6196171787029183E-8    -2.1561755776330025E-7   3397882.421570526+968244.3420193491i              3696389.7365904395
0                         4.6196171787029183E-8    -1.996458868178706E-7    3004490.42176055+854764.9822388787i               3296889.162258919
0                         4.6196171787029183E-8    -1.8367421587244096E-7   2609004.66076344+740299.8244721715i               2908525.970171026
0                         4.6196171787029183E-8    -1.677025449270113E-7    2248998.0860309773+635577.6369298098i             2454901.55312359
0                         4.6196171787029183E-8    -1.5173087398158168E-7   2009233.4030154876+571903.1693242993i             2276164.962870313
0                         4.6196171787029183E-8    -1.3575920303615201E-7   1740868.6283472977+497845.89890135574i            2178622.498181797
0                         4.6196171787029183E-8    -1.1978753209072235E-7   1544409.5152694432+448574.87019183225i            1963052.679117487
0                         4.6196171787029183E-8    -1.0381586114529273E-7   1299656.8654824272+379013.63818676275i            1734194.5327295535
0                         4.6196171787029183E-8    -8.784419019986307E-8    1052597.6656161917+308443.31592441234i            1515482.3083698899
0                         4.6196171787029183E-8    -7.187251925443345E-8    803231.9156707395+236863.9034047824i              1313611.0872813372
0                         4.6196171787029183E-8    -5.590084830900378E-8    551559.6156460695+164275.40062787215i             1139458.4083521308
0                         4.6196171787029183E-8    -3.9929177363574116E-8   279826.06584605854+84750.2844327765i              827996.4913606589
0                         4.6196171787029183E-8    -2.39575064181445E-8     133394.35834159714+49169.617125606586i            860666.0260000726
0                         4.6196171787029183E-8    -7.985835472714834E-9    14384.283654784405+22579.733636856145i            984774.3255838931
0                         4.6196171787029183E-8    7.985835472714834E-9     -157342.25506209294-22786.072498537687i           937245.1540181816
0                         4.6196171787029183E-8    2.3957506418144448E-8    -342918.1204654748-72860.00133399536i             1110352.2969108112
0                         4.6196171787029183E-8    3.9929177363574116E-8    -505396.1630397288-114690.93706470163i            1049229.5018107446
0                         4.6196171787029183E-8    5.590084830900378E-8     -766026.2080633843-191611.01937312091i            1204634.025922596
0                         4.6196171787029183E-8    7.18725192544334E-8      -1024431.505274146-267718.51069229306i            1398359.504800606
0                         4.6196171787029183E-8    8.784419019986301E-8     -1165027.008412728-302829.4544704032i             1628772.54978437
0                         4.6196171787029183E-8    1.0381586114529268E-7    -1438965.9410466831-382048.0749918403i            1786677.7996079328
0                         4.6196171787029183E-8    1.1978753209072235E-7    -1695185.9393908042-453720.7959721731i            1999115.0877492428
0                         4.6196171787029183E-8    1.3575920303615201E-7    -1945757.1036646338-522956.7866227361i            2226154.34741927
0                         4.6196171787029183E-8    1.5173087398158168E-7    -2167083.346626743-580991.2887570509i             2379670.8822286907
0                         4.6196171787029183E-8    1.6770254492701124E-7    -2505110.2980245682-681863.6706202425i            2756587.4906130303
0                         4.6196171787029183E-8    1.836742158724409E-7     -2808018.2919462277-768502.6884829764i            3067761.977891878
0                         4.6196171787029183E-8    1.9964588681787058E-7    -3147784.3568974193-867758.3816398896i            3410807.280789513
0                         4.6196171787029183E-8    2.1561755776330025E-7    -3485659.495004488-966250.7823379807i             3758279.3403784805
0                         4.6196171787029183E-8    2.3158922870872991E-7    -3821643.7062674426-1063979.8905772516i           4108562.0973049374
0                         4.6196171787029183E-8    2.475608996541595E-7     -4155736.990686269-1160945.706357698i             4460542.672293311
0                         4.6196171787029183E-8    2.6353257059958914E-7    -4666536.805484632-1313447.9739842666i            4960366.4536199225
0                         4.6196171787029183E-8    2.795042415450188E-7     -5251503.10543459-1497669.4448863065i             5594086.88353976
0                         4.6196171787029183E-8    2.954759124904485E-7     -5884899.24065692-1698044.9255089848i             6204074.862065795
0                         4.6196171787029183E-8    3.1144758343587815E-7    -6556047.821885239-1914581.9410114149i            6884686.820055229
0                         4.6196171787029183E-8    3.274192543813078E-7     -7240906.8584773475-2136439.686392343i            7589202.060947095
0                         4.6196171787029183E-8    3.433909253267374E-7     -7172862.16751524-2140399.210078927i              7589149.202843445
0                         4.6196171787029183E-8    3.5936259627216704E-7    -7452591.956547301-2245966.8064385923i            7884366.277103625
0                         4.6196171787029183E-8    3.753342672175967E-7     -7546615.288403075-2280578.1093672193i            8000099.355723215
0                         4.6196171787029183E-8    3.913059381630264E-7     -7570227.728387661-2293846.0846434426i            8044197.574881666
0                         6.159489571603891E-8     -3.913059381630264E-7    7226869.099149404+2181560.0403025267i             7834392.624058286
0                         6.159489571603891E-8     -3.753342672175967E-7    7077206.293748426+2130957.5430552354i             7642041.228060121
0                         6.159489571603891E-8     -3.593625962721671E-7    7107449.841915602+2137869.3942257944i             7663269.406720831
0                         6.159489571603891E-8     -3.4339092532673743E-7   6976310.876822476+2088967.8076934384i             7494614.82936989
0                         6.159489571603891E-8     -3.2741925438130776E-7   6815775.92544434+1992494.8605106347i              7205247.399386164
0                         6.159489571603891E-8     -3.1144758343587815E-7   6094488.49031382+1770448.5001135492i              6436467.068877133
0                         6.159489571603891E-8     -2.954759124904485E-7    5678861.3608469+1650878.9245509775i               6015055.846983596
0                         6.159489571603891E-8     -2.7950424154501886E-7   5172788.552932037+1495114.39663019i               5504283.754955671
0                         6.159489571603891E-8     -2.635325705995892E-7    4676472.127363841+1343773.1266382912i             5014321.702047981
0                         6.159489571603891E-8     -2.4756089965415953E-7   4189912.0841423096+1196855.1145752813i            4547792.346668198
0                         6.159489571603891E-8     -2.3158922870872991E-7   3713108.423267451+1054360.3604411616i             4108263.604768049
0                         6.159489571603891E-8     -2.1561755776330025E-7   3343834.6689044465+949605.732383332i              3747805.4139850955
0                         6.159489571603891E-8     -1.996458868178706E-7    2950812.358929871+836293.4472677996i              3335453.105939393
0                         6.159489571603891E-8     -1.8367421587244096E-7   2555696.2877681595+721995.3641660301i             2935357.774723759
0                         6.159489571603891E-8     -1.677025449270113E-7    2266261.785510028+641273.5756570401i              2597392.706256815
0                         6.159489571603891E-8     -1.5173087398158168E-7   2052815.2496610577+587408.3740801654i             2489840.509826652
0                         6.159489571603891E-8     -1.3575920303615201E-7   1724479.0570470397+491129.3577627834i             2315734.8409656873
0                         6.159489571603891E-8     -1.1978753209072235E-7   1510733.1762988002+436928.3883683363i             2158823.6433151755
0                         6.159489571603891E-8     -1.0381586114529273E-7   1266100.5541861122+367371.3956104497i             1927385.9327787557
0                         6.159489571603891E-8     -8.784419019986307E-8    1019161.381994205+296805.3125952825i              1710874.2145159596
0                         6.159489571603891E-8     -7.187251925443345E-8    769915.6597230819+225230.1393228358i              1517179.4559112934
0                         6.159489571603891E-8     -5.590084830900378E-8    518363.38737274124+152645.87579310892i            1357784.6420835748
0                         6.159489571603891E-8     -3.9929177363574116E-8   308973.3435327081+95444.67713153004i              1211169.4001637553
0                         6.159489571603891E-8     -2.39575064181445E-8     161945.87575952685+59549.799885130255i            1245771.1633946071
0                         6.159489571603891E-8     -7.985835472714834E-9    37730.15965942884+30476.512184374405i             1336569.831845899
0                         6.159489571603891E-8     7.985835472714834E-9     -121768.91900742424-10000.239185096225i           1381481.2427349153
0                         6.159489571603891E-8     2.3957506418144448E-8    -354421.9901002221-77288.89298893277i             1404178.2021755262
0                         6.159489571603891E-8     3.9929177363574116E-8    -585465.2887782503-143988.65186605693i            1468893.8486765048
0                         6.159489571603891E-8     5.590084830900378E-8     -731418.9752267033-180359.27265756475i            1405432.6616498618
0                         6.159489571603891E-8     7.18725192544334E-8      -862961.2446625689-213173.78015003412i            1653506.306714964
0                         6.159489571603891E-8     8.784419019986301E-8     -1179315.0196897718-306690.5351991901i            1810195.1194904803
0                         6.159489571603891E-8     1.0381586114529268E-7    -1494068.4348553617-399602.9123371101i            2015876.9616859858
0                         6.159489571603891E-8     1.1978753209072235E-7    -1741938.8273480248-469172.94177967886i           2209937.348388491
0                         6.159489571603891E-8     1.3575920303615201E-7    -1992802.8801917469-538549.4748120185i            2439478.6763091744
0                         6.159489571603891E-8     1.5173087398158168E-7    -2238018.0989651773-605489.2775145883i            2681810.6185006066
0                         6.159489571603891E-8     1.6770254492701124E-7    -2442877.1320978394-657103.5486437951i            2806915.901075163
0                         6.159489571603891E-8     1.836742158724409E-7     -2785086.2490120744-757331.9469987106i            3152673.0659870193
0                         6.159489571603891E-8     1.9964588681787058E-7    -3125404.439082186-856797.0528948039i             3506620.9748022556
0                         6.159489571603891E-8     2.1561755776330025E-7    -3463831.702308185-955498.8663320773i             3866007.53922122
0                         6.159489571603891E-8     2.3158922870872991E-7    -3800368.03869006-1053437.3873105277i             4228990.069256101
0                         6.159489571603891E-8     2.475608996541595E-7     -4135013.448227812-1150612.6158301556i            4594299.541401351
0                         6.159489571603891E-8     2.6353257059958914E-7    -5214174.773675507-1504482.19626494i              5531900.157943276
0                         6.159489571603891E-8     2.795042415450188E-7     -5246674.96633744-1493980.1112142287i             5685679.932928281
0                         6.159489571603891E-8     2.954759124904485E-7     -5801176.267217725-1665509.5635902535i            6147979.095615963
0                         6.159489571603891E-8     3.1144758343587815E-7    -6506439.603906423-1892515.0389346164i            6869162.751813513
0                         6.159489571603891E-8     3.274192543813078E-7     -7225630.729748902-2124945.137103457i             7610918.542114653
0                         6.159489571603891E-8     3.433909253267374E-7     -6927729.929629626-2067664.5874529507i            7428299.167080006
0                         6.159489571603891E-8     3.5936259627216704E-7    -7115618.597354953-2135944.8175278977i            7660548.31111214
0                         6.159489571603891E-8     3.753342672175967E-7     -7207193.922084283-2169784.4235865953i            7784629.48978004
0                         6.159489571603891E-8     3.913059381630264E-7     -7226869.099149436-2181560.04030252i              7835597.722704147
0                         7.699361964504864E-8     -3.913059381630264E-7    6883510.46991117+2069273.995961601i               7687129.832593702
0                         7.699361964504864E-8     -3.753342672175967E-7    6804612.573880867+2045254.2731732232i             7543765.486720356
0                         7.699361964504864E-8     -3.593625962721671E-7    6703761.711470937+2010551.0959288224i             7440874.460489746
0                         7.699361964504864E-8     -3.4339092532673743E-7   6377714.254132689+1908056.8924403714i             6999331.897897183
0                         7.699361964504864E-8     -3.2741925438130776E-7   5997261.196633772+1786818.5850676326i             6528105.039411134
0                         7.699361964504864E-8     -3.1144758343587815E-7   6329567.828009807+1865720.3178393273i             6742174.278170117
0                         7.699361964504864E-8     -2.954759124904485E-7    5968228.636702954+1763456.868888888i              6414692.158913443
0                         7.699361964504864E-8     -2.7950424154501886E-7   5391496.794696078+1578076.4494659053i             5821840.664112073
0                         7.699361964504864E-8     -2.635325705995892E-7    4717384.176110472+1361128.5562655474i             5142765.409075929
0                         7.699361964504864E-8     -2.4756089965415953E-7   4228774.677853497+1213368.7367115247i             4667712.023386092
0                         7.699361964504864E-8     -2.3158922870872991E-7   3749921.5619431944+1070032.1750863926i            4215305.354281365
0                         7.699361964504864E-8     -2.1561755776330025E-7   3280824.8283795537+931118.8713901481i             3789352.055647271
0                         7.699361964504864E-8     -1.996458868178706E-7    2897134.2960991906+817821.91229672i               3391790.2041052314
0                         7.699361964504864E-8     -1.8367421587244096E-7   2513986.506423636+706260.7469835085i              2953667.1968495487
