% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 16 2026, 12:32
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ 226.76+7.4755i THz                ewfd.normE (V/m) @ 226.76+7.4755i THz
0                         0                        3.1144758343587815E-7    3874553.0748076257+2855041.192922995i             4812839.260019846
0                         0                        3.274192543813078E-7     4211805.497735849+3135268.441138148i              5250639.365711071
0                         0                        3.433909253267374E-7     4446700.20680161+3339566.1331247664i              5561101.031871601
0                         0                        3.5936259627216704E-7    4475176.282740295+3383477.073600946i              5610269.144095003
0                         0                        3.753342672175967E-7     4457258.799991967+3386619.8435780723i             5597887.99236128
0                         0                        3.913059381630264E-7     4469940.897639843+3402485.460610341i              5617586.57592903
0                         1.5398723929009728E-8    -3.913059381630264E-7    -4381297.43060974-3328619.2446776475i             5526277.008918734
0                         1.5398723929009728E-8    -3.753342672175967E-7    -4382823.361123968-3324443.603228745i             5524429.936341134
0                         1.5398723929009728E-8    -3.593625962721671E-7    -4344606.856657959-3283131.5624043825i            5467859.643928562
0                         1.5398723929009728E-8    -3.4339092532673743E-7   -4375751.909376187-3269600.505902791i             5493119.752522799
0                         1.5398723929009728E-8    -3.2741925438130776E-7   -4157888.354058386-3081702.8323190673i            5195201.206279003
0                         1.5398723929009728E-8    -3.1144758343587815E-7   -3776608.8159198137-2784048.531749986i            4710603.313044035
0                         1.5398723929009728E-8    -2.954759124904485E-7    -3378796.238001489-2484116.2321542217i            4227241.684639016
0                         1.5398723929009728E-8    -2.7950424154501886E-7   -3049365.803671699-2223205.047037566i             3802830.116359607
0                         1.5398723929009728E-8    -2.635325705995892E-7    -2719411.5522305784-1981200.3656120382i           3396370.1036299253
0                         1.5398723929009728E-8    -2.4756089965415953E-7   -2485973.732597271-1801549.953474423i             3105292.6838130755
0                         1.5398723929009728E-8    -2.3158922870872991E-7   -2240782.618221035-1622972.9629059553i            2801263.746818762
0                         1.5398723929009728E-8    -2.1561755776330025E-7   -2006720.128968603-1453071.192212493i             2511497.3755763634
0                         1.5398723929009728E-8    -1.996458868178706E-7    -1789116.780214016-1294865.8161129474i            2251326.789677827
0                         1.5398723929009728E-8    -1.8367421587244096E-7   -1706601.644741917-1206214.493368836i             2108235.0778346253
0                         1.5398723929009728E-8    -1.677025449270113E-7    -1494253.241543006-1054341.910364331i             1880749.9630812996
0                         1.5398723929009728E-8    -1.5173087398158168E-7   -1211105.151822039-868628.5615774539i             1511466.3256228429
0                         1.5398723929009728E-8    -1.3575920303615201E-7   -1101403.5481717987-781369.4933364582i            1379070.1737621415
0                         1.5398723929009728E-8    -1.1978753209072235E-7   -986925.0932499412-694364.4706165895i             1233289.483520286
0                         1.5398723929009728E-8    -1.0381586114529273E-7   -875649.4681357862-610298.5658012563i             1092330.002831117
0                         1.5398723929009728E-8    -8.784419019986307E-8    -767576.6728293309-529171.7788904565i             956430.5201948966
0                         1.5398723929009728E-8    -7.187251925443345E-8    -662706.7073305771-450984.1098841917i             825965.4865758982
0                         1.5398723929009728E-8    -5.590084830900378E-8    -561039.5716395236-375735.5587824609i             701548.0522900283
0                         1.5398723929009728E-8    -3.9929177363574116E-8   -462575.2657561711-303426.12558526464i            584235.1175284382
0                         1.5398723929009728E-8    -2.39575064181445E-8     -316515.5796047568-205683.881053394i              539874.7547077426
0                         1.5398723929009728E-8    -7.985835472714834E-9    -175468.1810853964-112425.12126145896i            319719.3777150529
0                         1.5398723929009728E-8    7.985835472714834E-9     26149.3258404566+20453.520296501214i              156502.58482928408
0                         1.5398723929009728E-8    2.3957506418144448E-8    110702.86190438512+83649.33339200061i             240120.38471970992
0                         1.5398723929009728E-8    3.9929177363574116E-8    218362.3192883057+160780.50179963256i             336680.84088748985
0                         1.5398723929009728E-8    5.590084830900378E-8     328366.79561934614+239850.16252452866i            457125.851839113
0                         1.5398723929009728E-8    7.18725192544334E-8      440716.29089750623+320858.3155666886i             589029.1992943747
0                         1.5398723929009728E-8    8.784419019986301E-8     555410.805122786+403804.9609261126i               727908.6621895138
0                         1.5398723929009728E-8    1.0381586114529268E-7    623290.6521933107+477021.74414671i                823177.1966800636
0                         1.5398723929009728E-8    1.1978753209072235E-7    771630.1510860177+579473.989569232i               1003767.5193681206
0                         1.5398723929009728E-8    1.3575920303615201E-7    915263.9480657064+683724.1584319453i              1181421.1320591306
0                         1.5398723929009728E-8    1.5173087398158168E-7    1093188.2498237928+808596.6354943645i             1397386.299500838
0                         1.5398723929009728E-8    1.6770254492701124E-7    1277188.5441914964+938287.9638660734i             1622034.282458137
0                         1.5398723929009728E-8    1.836742158724409E-7     1467264.8311688195+1072798.1435470737i            1855029.3279417553
0                         1.5398723929009728E-8    1.9964588681787058E-7    1671263.6451217434+1217711.401944865i             2104490.3977558957
0                         1.5398723929009728E-8    2.1561755776330025E-7    1943238.0417889557+1402449.9987568627i            2419626.3542567664
0                         1.5398723929009728E-8    2.3158922870872991E-7    2156654.2099090307+1566227.3875422026i            2690046.9857045193
0                         1.5398723929009728E-8    2.475608996541595E-7     2364281.3114387444+1727758.8378469425i            2959303.3614565553
0                         1.5398723929009728E-8    2.6353257059958914E-7    2673592.4958577775+1957628.0144188525i            3343918.635582666
0                         1.5398723929009728E-8    2.795042415450188E-7     3006533.6055353223+2205642.914367719i             3758694.1497445367
0                         1.5398723929009728E-8    2.954759124904485E-7     3363104.640471379+2471803.537693542i              4203528.600442535
0                         1.5398723929009728E-8    3.1144758343587815E-7    3700289.2445731573+2735625.4731221846i            4637518.629319002
0                         1.5398723929009728E-8    3.274192543813078E-7     4117084.6212245193+3062427.577769665i             5146158.530717829
0                         1.5398723929009728E-8    3.433909253267374E-7     4308719.389628454+3234322.7792197177i             5405982.513797786
0                         1.5398723929009728E-8    3.5936259627216704E-7    4331181.684463371+3274015.0996446824i             5449550.785001244
0                         1.5398723929009728E-8    3.753342672175967E-7     4354529.25503514+3304702.694504356i               5490106.966973809
0                         1.5398723929009728E-8    3.913059381630264E-7     4381297.430609745+3328619.2446776377i             5526187.223353441
0                         3.0797447858019456E-8    -3.913059381630264E-7    -4320809.409927402-3270956.7699856623i            5506624.491135775
0                         3.0797447858019456E-8    -3.753342672175967E-7    -4288852.536704495-3245710.245219068i             5473287.18127364
0                         3.0797447858019456E-8    -3.593625962721671E-7    -4248252.413691998-3203094.7343688067i            5410638.642913536
0                         3.0797447858019456E-8    -3.4339092532673743E-7   -4211163.298042725-3147220.4047967778i            5352704.899985506
0                         3.0797447858019456E-8    -3.2741925438130776E-7   -4122759.0908632413-3048070.7512611616i           5204320.958561599
0                         3.0797447858019456E-8    -3.1144758343587815E-7   -3763553.3744174847-2766099.0118209487i           4743434.751402352
0                         3.0797447858019456E-8    -2.954759124904485E-7    -3475668.4256131505-2514806.913383121i            4405957.2675967105
0                         3.0797447858019456E-8    -2.7950424154501886E-7   -3123558.5384100596-2256013.7700453727i           3972525.4649021714
0                         3.0797447858019456E-8    -2.635325705995892E-7    -2792049.046928867-2012996.2367346077i            3566027.8733945186
0                         3.0797447858019456E-8    -2.4756089965415953E-7   -2481139.9511695807-1785754.3134508326i           3186725.6988093923
0                         3.0797447858019456E-8    -2.3158922870872991E-7   -2264356.2255544583-1624445.6166222438i           2920736.866885113
0                         3.0797447858019456E-8    -2.1561755776330025E-7   -2033922.4693046948-1456841.390614345i            2638701.6658227756
0                         3.0797447858019456E-8    -1.996458868178706E-7    -1806046.3375761001-1293902.043474335i            2352142.174758324
0                         3.0797447858019456E-8    -1.8367421587244096E-7   -1587840.9314950982-1139030.1094956163i           2077880.7068330455
0                         3.0797447858019456E-8    -1.677025449270113E-7    -1352531.4600453167-980305.5475997024i            1823201.2808280976
0                         3.0797447858019456E-8    -1.5173087398158168E-7   -1205376.1345395127-870091.6911020282i            1654586.6265674613
0                         3.0797447858019456E-8    -1.3575920303615201E-7   -1115368.5225874158-785403.1902669359i            1464762.5349443557
0                         3.0797447858019456E-8    -1.1978753209072235E-7   -972890.1399322752-683781.1736499604i             1293837.756774192
0                         3.0797447858019456E-8    -1.0381586114529273E-7   -833774.9142905686-584983.1412327274i             1129401.9470007
0                         3.0797447858019456E-8    -8.784419019986307E-8    -698022.845662294-489009.09301523585i             972439.3760528644
0                         3.0797447858019456E-8    -7.187251925443345E-8    -565633.9340474531-395859.02899748634i            824567.8417715976
0                         3.0797447858019456E-8    -5.590084830900378E-8    -436608.1794460454-305532.9491794789i             688558.9196521039
0                         3.0797447858019456E-8    -3.9929177363574116E-8   -277760.69211152394-200591.72623445385i           621394.0101190003
0                         3.0797447858019456E-8    -2.39575064181445E-8     -172743.66580204575-126435.03440098594i           557741.9666348295
0                         3.0797447858019456E-8    -7.985835472714834E-9    -89114.53885715925-63311.72907319182i             443573.1615782209
0                         3.0797447858019456E-8    7.985835472714834E-9     16998.654386162194+11622.564264024018i            447558.60492434975
0                         3.0797447858019456E-8    2.3957506418144448E-8    92069.12419522872+69285.36652391245i              413392.1806064024
0                         3.0797447858019456E-8    3.9929177363574116E-8    217681.66290710148+156634.77216964096i            486749.1081010207
0                         3.0797447858019456E-8    5.590084830900378E-8     345757.845606157+245830.83015245432i              596805.6683008617
0                         3.0797447858019456E-8    7.18725192544334E-8      476297.67229239515+336873.5404723527i             728935.0805629565
0                         3.0797447858019456E-8    8.784419019986301E-8     531315.3772275324+396342.9331255988i              734388.6578203749
0                         3.0797447858019456E-8    1.0381586114529268E-7    670473.1457935531+493024.2810930209i              968874.9000664601
0                         3.0797447858019456E-8    1.1978753209072235E-7    819339.0421494104+595465.9942659689i              1151771.8452353643
0                         3.0797447858019456E-8    1.3575920303615201E-7    971992.1007824736+701179.8796351281i              1340614.8833061613
0                         3.0797447858019456E-8    1.5173087398158168E-7    1131791.5353981534+816341.2054592487i             1536623.7441718471
0                         3.0797447858019456E-8    1.6770254492701124E-7    1315626.3273850519+945623.0701859847i             1760973.0732869382
0                         3.0797447858019456E-8    1.836742158724409E-7     1510263.2197867963+1080647.5221873987i            1999821.6214612282
0                         3.0797447858019456E-8    1.9964588681787058E-7    1702380.621644849+1224746.7708171788i             2231151.3632251024
0                         3.0797447858019456E-8    2.1561755776330025E-7    1904540.2638694022+1377170.7898873545i            2477201.830328892
0                         3.0797447858019456E-8    2.3158922870872991E-7    2209387.8427036814+1592536.6404626376i            2818262.3883356005
0                         3.0797447858019456E-8    2.475608996541595E-7     2431206.412379286+1763469.5606885715i             3104864.9291157983
0                         3.0797447858019456E-8    2.6353257059958914E-7    2661663.5551200924+1942045.303935542i             3415184.2199119953
0                         3.0797447858019456E-8    2.795042415450188E-7     2994308.9822737873+2189811.2133875885i            3828561.533039797
0                         3.0797447858019456E-8    2.954759124904485E-7     3337511.0758170825+2450310.521572837i             4251454.188884781
0                         3.0797447858019456E-8    3.1144758343587815E-7    3646401.440354311+2697682.1646724255i             4642045.116003217
