% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 22:01
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Displacement field, Y-component, Displacement field, Z-component
% Length unit:        m
% X                       Y                        Z                        v (m) @ lambda=4E-9                               w (m) @ lambda=4E-9
0                         2.6980472102316943E-8    -2.1738084909798926E-7   2.8212616381955387E-14-1.0510761708538002E-13i    -3.5628358626130226E-13-9.26365123254694E-13i
0                         2.6980472102316943E-8    -2.0623311324681032E-7   2.1431378599107074E-14-1.2300925372355153E-13i    -3.5586222912399773E-13-9.288736871743249E-13i
0                         2.6980472102316943E-8    -1.950853773956314E-7    1.4695109201198084E-14-1.4088345832418038E-13i    -3.5567817038994757E-13-9.31429275278773E-13i
0                         2.6980472102316943E-8    -1.8393764154445246E-7   7.95883980328906E-15-1.587576629248092E-13i       -3.558000960286485E-13-9.341254330669363E-13i
0                         2.6980472102316943E-8    -1.7278990569327352E-7   5.946072242365287E-16-1.782344531085313E-13i      -3.562256398289388E-13-9.366697923527332E-13i
0                         2.6980472102316943E-8    -1.6164216984209458E-7   -7.810060207682191E-15-2.003664720467721E-13i     -3.567592739348246E-13-9.378474542953567E-13i
0                         2.6980472102316943E-8    -1.5049443399091563E-7   -1.6739880006535532E-14-2.234810685261498E-13i    -3.571004071843322E-13-9.37421347179811E-13i
0                         2.6980472102316943E-8    -1.393466981397367E-7    -2.6544109487635752E-14-2.479600748996481E-13i    -3.5763103277955823E-13-9.36050990042498E-13i
0                         2.6980472102316943E-8    -1.2819896228855775E-7   -3.6208835522475464E-14-2.7203233731670027E-13i   -3.582699892013608E-13-9.338902400877922E-13i
0                         2.6980472102316943E-8    -1.1705122643737884E-7   -4.911737440646377E-14-3.0434293601933254E-13i    -3.577983179204079E-13-9.276684594904079E-13i
0                         2.6980472102316943E-8    -1.059034905861999E-7    -6.530982073541416E-14-3.441161640853063E-13i     -3.5722823753044753E-13-9.198878693204358E-13i
0                         2.6980472102316943E-8    -9.475575473502095E-8    NaN                                               NaN
0                         2.6980472102316943E-8    -8.360801888384201E-8    NaN                                               NaN
0                         2.6980472102316943E-8    -7.246028303266307E-8    NaN                                               NaN
0                         2.6980472102316943E-8    -6.131254718148415E-8    NaN                                               NaN
0                         2.6980472102316943E-8    -5.016481133030521E-8    NaN                                               NaN
0                         2.6980472102316943E-8    -3.901707547912627E-8    NaN                                               NaN
0                         2.6980472102316943E-8    -2.7869339627947328E-8   NaN                                               NaN
0                         2.6980472102316943E-8    -1.6721603776768386E-8   NaN                                               NaN
0                         2.6980472102316943E-8    -5.5738679255894444E-9   NaN                                               NaN
0                         2.6980472102316943E-8    5.573867925589497E-9     NaN                                               NaN
0                         2.6980472102316943E-8    1.672160377676844E-8     NaN                                               NaN
0                         2.6980472102316943E-8    2.7869339627947328E-8    NaN                                               NaN
0                         2.6980472102316943E-8    3.901707547912627E-8     NaN                                               NaN
0                         2.6980472102316943E-8    5.016481133030521E-8     NaN                                               NaN
0                         2.6980472102316943E-8    6.131254718148415E-8     NaN                                               NaN
0                         2.6980472102316943E-8    7.24602830326631E-8      NaN                                               NaN
0                         2.6980472102316943E-8    8.360801888384204E-8     NaN                                               NaN
0                         2.6980472102316943E-8    9.475575473502098E-8     NaN                                               NaN
0                         2.6980472102316943E-8    1.0590349058619992E-7    3.528547810938658E-13+3.8798310221335006E-14i     -9.438380139964265E-13-2.8091374200288433E-13i
0                         2.6980472102316943E-8    1.1705122643737886E-7    3.197255354094945E-13+2.8450184500143506E-14i     -9.515729832967933E-13-2.810617586004291E-13i
0                         2.6980472102316943E-8    1.281989622885578E-7     2.8686180960708524E-13+1.8185021966567986E-14i    -9.566481117036715E-13-2.808492284496431E-13i
0                         2.6980472102316943E-8    1.3934669813973675E-7    2.5426034611392393E-13+8.001804469448885E-15i     -9.590652991938957E-13-2.80276423788772E-13i
0                         2.6980472102316943E-8    1.5049443399091563E-7    2.2281374786747697E-13-1.7226536445030845E-15i    -9.59098315575735E-13-2.789473830190852E-13i
0                         2.6980472102316943E-8    1.6164216984209458E-7    1.9751819303081893E-13-9.250542630920367E-15i     -9.582023942508464E-13-2.77880427493842E-13i
0                         2.6980472102316943E-8    1.7278990569327352E-7    1.790657674958968E-13-1.431442021448429E-14i      -9.569338211155385E-13-2.773843050349998E-13i
0                         2.6980472102316943E-8    1.8393764154445246E-7    1.6055282436294695E-13-1.9758297667081714E-14i    -9.549732488147212E-13-2.773615575434628E-13i
0                         2.6980472102316943E-8    1.950853773956314E-7     1.4204057190979358E-13-2.5202182335800282E-14i    -9.530336001984732E-13-2.776271842234071E-13i
0                         2.6980472102316943E-8    2.062331132468103E-7     1.2352901013643678E-13-3.0646074220639985E-14i    -9.511148752667946E-13-2.781811850748329E-13i
0                         2.6980472102316943E-8    2.1738084909798929E-7    1.0501813904287607E-13-3.6089973321600857E-14i    -9.492170740196847E-13-2.7902356009773996E-13i
0                         2.6980472102316943E-8    2.2852858494916817E-7    8.650795862911206E-14-4.1533879638682845E-14i     -9.473401964571438E-13-2.801543092921284E-13i
0                         2.6980472102316943E-8    2.3967632080034717E-7    6.799846889514429E-14-4.697779317188605E-14i      -9.454842425791724E-13-2.8157343265799816E-13i
0                         2.6980472102316943E-8    2.5082405665152606E-7    4.9737476644874944E-14-5.236748962322532E-14i     -9.436865421995693E-13-2.8326164511771556E-13i
0                         2.6980472102316943E-8    2.6197179250270505E-7    3.391046565403815E-14-5.711047192644788E-14i      -9.42031500340033E-13-2.8446788739481113E-13i
0                         2.6980472102316943E-8    2.7311952835388394E-7    1.9170286179328197E-14-6.168160470398058E-14i     -9.39782710226391E-13-2.8552293674762093E-13i
0                         4.0470708153475414E-8    -2.7311952835388394E-7   8.938238425323063E-14-3.479287470358847E-14i      -3.4381791845506604E-13-8.712462514478123E-13i
0                         4.0470708153475414E-8    -2.61971792502705E-7     8.109175556199274E-14-5.569025293409836E-14i      -3.414759857883332E-13-8.729631358171484E-13i
0                         4.0470708153475414E-8    -2.5082405665152606E-7   7.234680045447939E-14-7.822400426574521E-14i      -3.395383350293616E-13-8.747309502632449E-13i
0                         4.0470708153475414E-8    -2.396763208003471E-7    6.30405183312445E-14-1.0247840494688038E-13i      -3.381643718546866E-13-8.770379809605586E-13i
0                         4.0470708153475414E-8    -2.285285849491682E-7    5.328703196295012E-14-1.2795616502845626E-13i     -3.3713855170956083E-13-8.793065164146602E-13i
0                         4.0470708153475414E-8    -2.1738084909798926E-7   4.306184176891214E-14-1.5466613972000812E-13i     -3.3633342350555797E-13-8.816695686489259E-13i
0                         4.0470708153475414E-8    -2.0623311324681032E-7   3.2721010443719756E-14-1.8162697740540295E-13i    -3.358093225765735E-13-8.842140487018627E-13i
0                         4.0470708153475414E-8    -1.950853773956314E-7    2.2311115792384485E-14-2.0872096999492444E-13i    -3.355965574560067E-13-8.86926056956145E-13i
0                         4.0470708153475414E-8    -1.8393764154445246E-7   1.1971348194284036E-14-2.357871545413254E-13i     -3.3562629373396225E-13-8.897357982405271E-13i
0                         4.0470708153475414E-8    -1.7278990569327352E-7   7.70111747002801E-16-2.65418721505934E-13i        -3.3587414151576187E-13-8.921880946884491E-13i
0                         4.0470708153475414E-8    -1.6164216984209458E-7   -1.1666406119124998E-14-2.986940318043789E-13i    -3.359864938629699E-13-8.930476884659684E-13i
0                         4.0470708153475414E-8    -1.5049443399091563E-7   -2.5088351996818707E-14-3.3352692301473814E-13i   -3.362871814059201E-13-8.928863067083746E-13i
0                         4.0470708153475414E-8    -1.393466981397367E-7    -3.9424334151409456E-14-3.695814914901615E-13i    -3.368673078157093E-13-8.91859370541849E-13i
0                         4.0470708153475414E-8    -1.2819896228855775E-7   -5.556840904735777E-14-4.1030488159202704E-13i    -3.3613077473024097E-13-8.868214910815702E-13i
0                         4.0470708153475414E-8    -1.1705122643737884E-7   -7.459030549005672E-14-4.574238355497817E-13i     -3.35433653279499E-13-8.806401841258087E-13i
0                         4.0470708153475414E-8    -1.059034905861999E-7    -9.653988045229084E-14-5.110525947906093E-13i     -3.3477617677589586E-13-8.733046423360622E-13i
0                         4.0470708153475414E-8    -9.475575473502095E-8    NaN                                               NaN
0                         4.0470708153475414E-8    -8.360801888384201E-8    NaN                                               NaN
0                         4.0470708153475414E-8    -7.246028303266307E-8    NaN                                               NaN
0                         4.0470708153475414E-8    -6.131254718148415E-8    NaN                                               NaN
0                         4.0470708153475414E-8    -5.016481133030521E-8    NaN                                               NaN
0                         4.0470708153475414E-8    -3.901707547912627E-8    NaN                                               NaN
0                         4.0470708153475414E-8    -2.7869339627947328E-8   NaN                                               NaN
0                         4.0470708153475414E-8    -1.6721603776768386E-8   NaN                                               NaN
0                         4.0470708153475414E-8    -5.5738679255894444E-9   NaN                                               NaN
0                         4.0470708153475414E-8    5.573867925589497E-9     NaN                                               NaN
0                         4.0470708153475414E-8    1.672160377676844E-8     NaN                                               NaN
0                         4.0470708153475414E-8    2.7869339627947328E-8    NaN                                               NaN
0                         4.0470708153475414E-8    3.901707547912627E-8     NaN                                               NaN
0                         4.0470708153475414E-8    5.016481133030521E-8     NaN                                               NaN
0                         4.0470708153475414E-8    6.131254718148415E-8     NaN                                               NaN
0                         4.0470708153475414E-8    7.24602830326631E-8      NaN                                               NaN
0                         4.0470708153475414E-8    8.360801888384204E-8     NaN                                               NaN
0                         4.0470708153475414E-8    9.475575473502098E-8     NaN                                               NaN
0                         4.0470708153475414E-8    1.0590349058619992E-7    5.206379529109428E-13+5.6150711370819843E-14i     -8.977885918146109E-13-2.6282026271006196E-13i
0                         4.0470708153475414E-8    1.1705122643737886E-7    4.703735659093294E-13+4.044520638779412E-14i      -9.052088566160327E-13-2.6302627974129644E-13i
0                         4.0470708153475414E-8    1.281989622885578E-7     4.205220559849621E-13+2.4868768045695462E-14i     -9.098855613256908E-13-2.628592268071435E-13i
0                         4.0470708153475414E-8    1.3934669813973675E-7    3.712298096724528E-13+9.384869924143717E-15i      -9.116464202513227E-13-2.6191535956312735E-13i
0                         4.0470708153475414E-8    1.5049443399091563E-7    3.2802007505511797E-13-3.949848895817794E-15i     -9.122900293060334E-13-2.611338976991242E-13i
0                         4.0470708153475414E-8    1.6164216984209458E-7    2.9201755662209153E-13-1.466326684262506E-14i     -9.12201729539202E-13-2.6071726089316825E-13i
0                         4.0470708153475414E-8    1.7278990569327352E-7    2.6444363167653925E-13-2.223813938831614E-14i     -9.11642112248737E-13-2.6081196667169993E-13i
0                         4.0470708153475414E-8    1.8393764154445246E-7    2.36702606835668E-13-3.036543888819557E-14i       -9.09717926482862E-13-2.6104662016825145E-13i
0                         4.0470708153475414E-8    1.950853773956314E-7     2.088841390069317E-13-3.8530954670529264E-14i     -9.077948397720752E-13-2.615653714734008E-13i
0                         4.0470708153475414E-8    2.062331132468103E-7     1.8106636185799198E-13-4.669647766898405E-14i     -9.058926767458574E-13-2.6237249695003145E-13i
0                         4.0470708153475414E-8    2.1738084909798929E-7    1.5324927538884844E-13-5.486200788356009E-14i     -9.04011437404209E-13-2.634679965981436E-13i
0                         4.0470708153475414E-8    2.2852858494916817E-7    1.254328795995016E-13-6.302754531425717E-14i      -9.021511217471296E-13-2.648518704177369E-13i
0                         4.0470708153475414E-8    2.3967632080034717E-7    9.846164618167992E-14-7.092084918399134E-14i      -9.005977998662032E-13-2.6660350532708727E-13i
0                         4.0470708153475414E-8    2.5082405665152606E-7    7.390520289447474E-14-7.804408748477539E-14i      -8.996103734123857E-13-2.6864733752669803E-13i
0                         4.0470708153475414E-8    2.6197179250270505E-7    5.048631068599181E-14-8.491525652791327E-14i      -8.98176453631679E-13-2.7048111698766047E-13i
0                         4.0470708153475414E-8    2.7311952835388394E-7    2.8321274847839602E-14-9.163874800500553E-14i     -8.96148223419999E-13-2.7239521540184763E-13i
0                         5.396094420463389E-8     -2.7311952835388394E-7   1.178734644371525E-13-4.60975692994788E-14i       -3.2099177556306725E-13-8.135895399461748E-13i
0                         5.396094420463389E-8     -2.61971792502705E-7     1.0685654469025027E-13-7.433330920376689E-14i     -3.1779166327775637E-13-8.149228175259213E-13i
0                         5.396094420463389E-8     -2.5082405665152606E-7   9.542764031022421E-14-1.0407537133375299E-13i     -3.149219469688361E-13-8.161002913408027E-13i
0                         5.396094420463389E-8     -2.396763208003471E-7    8.35344139589506E-14-1.3547186539098752E-13i      -3.1250710482703235E-13-8.174708340623068E-13i
0                         5.396094420463389E-8     -2.285285849491682E-7    7.115301163692308E-14-1.6830069069303083E-13i     -3.105539026750113E-13-8.191045498144915E-13i
0                         5.396094420463389E-8     -2.1738084909798926E-7   5.832440506983598E-14-2.0235287539551523E-13i     -3.0894884355253915E-13-8.206997703234637E-13i
0                         5.396094420463389E-8     -2.0623311324681032E-7   4.488921870985603E-14-2.377551735538189E-13i      -3.0788454250317194E-13-8.22612644676597E-13i
0                         5.396094420463389E-8     -1.950853773956314E-7    3.10289029551171E-14-2.738118291522706E-13i       -3.0743521782443575E-13-8.251718514032551E-13i
0                         5.396094420463389E-8     -1.8393764154445246E-7   1.709952387423522E-14-3.1000163965484975E-13i     -3.072972289541176E-13-8.278985863312593E-13i
0                         5.396094420463389E-8     -1.7278990569327352E-7   2.0019094280148263E-15-3.5011083986722924E-13i    -3.0733363796983515E-13-8.302980949122853E-13i
0                         5.396094420463389E-8     -1.6164216984209458E-7   -1.4906998495052732E-14-3.9504547049537137E-13i   -3.0745765200562353E-13-8.314944330415793E-13i
0                         5.396094420463389E-8     -1.5049443399091563E-7   -3.2582062739584917E-14-4.4103410168249974E-13i   -3.0752767461789135E-13-8.312175129526898E-13i
0                         5.396094420463389E-8     -1.393466981397367E-7    -5.1480646738510604E-14-4.891819552443417E-13i    -3.066920699440396E-13-8.278643222845908E-13i
0                         5.396094420463389E-8     -1.2819896228855775E-7   -7.330847377988217E-14-5.435874767073875E-13i     -3.0592289719454474E-13-8.233589628583027E-13i
0                         5.396094420463389E-8     -1.1705122643737884E-7   -9.796347849835976E-14-6.042733484983801E-13i     -3.0518420453722967E-13-8.177098609889859E-13i
0                         5.396094420463389E-8     -1.059034905861999E-7    -1.2549413630795347E-13-6.713506440026664E-13i    -3.0447624352602715E-13-8.109065409044266E-13i
0                         5.396094420463389E-8     -9.475575473502095E-8    NaN                                               NaN
0                         5.396094420463389E-8     -8.360801888384201E-8    NaN                                               NaN
0                         5.396094420463389E-8     -7.246028303266307E-8    NaN                                               NaN
0                         5.396094420463389E-8     -6.131254718148415E-8    NaN                                               NaN
0                         5.396094420463389E-8     -5.016481133030521E-8    NaN                                               NaN
0                         5.396094420463389E-8     -3.901707547912627E-8    NaN                                               NaN
0                         5.396094420463389E-8     -2.7869339627947328E-8   NaN                                               NaN
0                         5.396094420463389E-8     -1.6721603776768386E-8   NaN                                               NaN
0                         5.396094420463389E-8     -5.5738679255894444E-9   NaN                                               NaN
0                         5.396094420463389E-8     5.573867925589497E-9     NaN                                               NaN
0                         5.396094420463389E-8     1.672160377676844E-8     NaN                                               NaN
0                         5.396094420463389E-8     2.7869339627947328E-8    NaN                                               NaN
0                         5.396094420463389E-8     3.901707547912627E-8     NaN                                               NaN
0                         5.396094420463389E-8     5.016481133030521E-8     NaN                                               NaN
0                         5.396094420463389E-8     6.131254718148415E-8     NaN                                               NaN
0                         5.396094420463389E-8     7.24602830326631E-8      NaN                                               NaN
0                         5.396094420463389E-8     8.360801888384204E-8     NaN                                               NaN
0                         5.396094420463389E-8     9.475575473502098E-8     NaN                                               NaN
0                         5.396094420463389E-8     1.0590349058619992E-7    6.811623318870918E-13+7.166075837370715E-14i      -8.343851805584306E-13-2.378038525862013E-13i
0                         5.396094420463389E-8     1.1705122643737886E-7    6.133863539286105E-13+5.0476831515664256E-14i     -8.415503555851732E-13-2.3811430290975093E-13i
0                         5.396094420463389E-8     1.281989622885578E-7     5.46011681617638E-13+2.9198659629373033E-14i      -8.452721176493194E-13-2.376093990057885E-13i
0                         5.396094420463389E-8     1.3934669813973675E-7    4.845630634767523E-13+9.950597535440524E-15i      -8.47542210514032E-13-2.3714102828901054E-13i
