% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 14:34
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=1.1E-11                    ewfd.normE (V/m) @ lambda=1.1E-11
0                         4.959183673469387E-8     -8.182653061224489E-8    3755295.1577776074-7443041.164456439i             8408750.563489916
0                         4.959183673469387E-8     -6.364285714285713E-8    3568316.7394896206-7755927.630236499i             8577926.971938426
0                         4.959183673469387E-8     -4.545918367346937E-8    3442037.1375383344-7989242.698903905i             8718625.565052513
0                         4.959183673469387E-8     -2.7275510204081612E-8   3409942.2197928606-8149775.334417908i             8840032.73170233
0                         4.959183673469387E-8     -9.091836734693906E-9    3357263.4549332084-8253957.142643474i             8913797.298494646
0                         4.959183673469387E-8     9.091836734693853E-9     3357470.4407592667-8260136.816726374i             8919783.234248452
0                         4.959183673469387E-8     2.7275510204081612E-8    3381247.07239506-8189380.063705073i               8871340.801037012
0                         4.959183673469387E-8     4.5459183673469424E-8    3469834.280161664-8017596.345919114i              8757757.95541123
0                         4.959183673469387E-8     6.364285714285713E-8     3619039.2948769294-7763101.064698103i             8602823.684566867
0                         4.959183673469387E-8     8.182653061224494E-8     3687910.8053349825-7442344.650484501i             8350035.640349473
0                         4.959183673469387E-8     1.0001020408163265E-7    3985953.220940253-7117567.080685644i              8241598.837499514
0                         4.959183673469387E-8     1.1819387755102046E-7    4291020.1766385315-6633012.711623962i             8047766.888886461
0                         4.959183673469387E-8     1.3637755102040816E-7    4520134.305515008-5969653.800892925i              7716939.122981975
0                         4.959183673469387E-8     1.5456122448979587E-7    4831431.479099519-5426933.438022325i              7543592.187957753
0                         4.959183673469387E-8     1.7274489795918368E-7    5220249.618084105-4791955.88589506i               7416984.067938873
0                         4.959183673469387E-8     1.909285714285714E-7     5834790.604588218-4441360.115728447i              7833377.6225652285
0                         4.959183673469387E-8     2.091122448979592E-7     6359486.700805012-3579436.369270779i              7952271.90247039
0                         4.959183673469387E-8     2.272959183673469E-7     7002836.976719828-2176753.4400615823i             7457988.550092473
0                         4.959183673469387E-8     2.454795918367347E-7     7429552.434064116-945950.2795712694i              7743633.309186425
0                         4.959183673469387E-8     2.636632653061224E-7     7810455.462548944+280632.3930210569i              8278679.785984455
0                         4.959183673469387E-8     2.8184693877551024E-7    7886411.802309168+1397606.5881574766i             8599844.716108762
0                         4.959183673469387E-8     3.0003061224489794E-7    7471468.3565530535+2142614.528308355i             8328675.672647973
0                         4.959183673469387E-8     3.1821428571428575E-7    7009777.093460089+2744143.905903956i              8047490.371384501
0                         4.959183673469387E-8     3.3639795918367346E-7    6365816.6764008+3183182.2830596333i               7812572.219815407
0                         4.959183673469387E-8     3.5458163265306127E-7    5449142.242616579+2961703.881063544i              7289393.111911135
0                         4.959183673469387E-8     3.72765306122449E-7      4488334.054077193+2624879.988224554i              6427238.209785086
0                         4.959183673469387E-8     3.909489795918368E-7     3383772.716808532+1943423.9613333922i             5570126.0292716175
0                         4.959183673469387E-8     4.091326530612245E-7     2312044.5125519778+1511685.5776138762i            4871286.295826689
0                         4.959183673469387E-8     4.273163265306122E-7     1175374.2327454737+819223.9334220458i             4426615.500901699
0                         4.959183673469387E-8     4.455E-7                 13560.007954175326+39655.290370282244i            4391344.581736415
0                         6.612244897959183E-8     -4.455E-7                -17113.231279175412-35988.55617229859i            5393071.5543383835
0                         6.612244897959183E-8     -4.2731632653061225E-7   1143917.9560361567+802907.4500053574i             5456787.320865126
0                         6.612244897959183E-8     -4.091326530612245E-7    2288323.4767617458+1574858.7321408663i            5868141.781471444
0                         6.612244897959183E-8     -3.9094897959183674E-7   3473929.987679353+2309483.6483020447i             6550138.325289531
0                         6.612244897959183E-8     -3.72765306122449E-7     4516047.358148831+2856382.0715121003i             7463413.517908081
