% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 2 2026, 12:47
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=2E-12                      ewfd.normE (V/m) @ lambda=2E-12
0                         1.3620559808462568E-8    -3.2063814622272545E-8   -3.828030642707264E7-5531524.084031931i           3.867967739386689E7
0                         1.3620559808462568E-8    -1.9238288773363516E-8   -3.808990495231277E7-5423236.23121716i            3.847562580608918E7
0                         1.3620559808462568E-8    -6.412762924454488E-9    -3.8742177306939505E7-5635437.769547404i          3.915493040085967E7
0                         1.3620559808462568E-8    6.412762924454488E-9     -3.844811363225795E7-5530384.0970756635i          3.8844999176978335E7
0                         1.3620559808462568E-8    1.9238288773363516E-8    -3.852868001693945E7-5575086.8095828695i          3.89310153846948E7
0                         1.3620559808462568E-8    3.206381462227249E-8     -3.8433002070550114E7-5584202.192351274i          3.883861744412333E7
0                         1.3620559808462568E-8    4.488934047118152E-8     -3.854483771263552E7-5681171.108540474i           3.8962861204062484E7
0                         1.3620559808462568E-8    5.7714866320090496E-8    -3.860053821710616E7-5774614.652199012i           3.903189113720851E7
0                         1.3620559808462568E-8    7.054039216899952E-8     -3.861260807371984E7-5868045.702294463i           3.905798060109198E7
0                         1.3620559808462568E-8    8.33659180179085E-8      -3.860616810570333E7-5970250.676939804i           3.9066175495995946E7
0                         1.3620559808462568E-8    9.619144386681753E-8     -3.8836900237734E7-6173465.46775791i              3.932908127505718E7
0                         1.3620559808462568E-8    1.0901696971572656E-7    -3.88228404650608E7-6313801.291836115i            3.9345290302914046E7
0                         1.3620559808462568E-8    1.2184249556463553E-7    -3.914544347500825E7-6588437.251427293i           3.970873369263042E7
0                         1.3620559808462568E-8    1.3466802141354456E-7    -3.944261911056149E7-6866066.6002711365i          4.004884183798988E7
0                         1.3620559808462568E-8    1.4749354726245354E-7    -3.971408661536038E7-7146720.255197698i           4.036543406926822E7
0                         1.3620559808462568E-8    1.6031907311136257E-7    -3.9963634176728286E7-7438546.782172966i          4.066393147674455E7
0                         1.3620559808462568E-8    1.731445989602716E-7     -3.9217699710470416E7-7522464.521791411i          3.997892354046813E7
0                         1.3620559808462568E-8    1.8597012480918057E-7    -3.639123435812464E7-7108278.59760474i            3.7086222016232915E7
0                         1.3620559808462568E-8    1.9879565065808955E-7    -3.3870033972285256E7-6734439.8171426505i         3.453726207143103E7
0                         1.3620559808462568E-8    2.1162117650699863E-7    -3.098602606588019E7-6258946.873685579i           3.1613786101542965E7
0                         1.3620559808462568E-8    2.244467023559076E-7     -2.773581448590452E7-5680069.975592846i           2.8311758300523918E7
0                         1.3620559808462568E-8    2.3727222820481658E-7    -2.4331452595721625E7-5041756.582031121i          2.4849175146454096E7
0                         1.3620559808462568E-8    2.5009775405372555E-7    -2.0682944291365672E7-4331399.755393646i          2.113410482241031E7
0                         1.3620559808462568E-8    2.6292327990263464E-7    -1.6700502599146191E7-3528802.4126380486i         1.7070863269282002E7
0                         1.3620559808462568E-8    2.757488057515436E-7     -1.2770655107789591E7-2712894.762413429i          1.306286018480974E7
0                         1.3620559808462568E-8    2.885743316004526E-7     -8491148.30693089-1806481.720500682i              8705962.288013011
0                         1.3620559808462568E-8    3.0139985744936167E-7    -4283634.737542078-913211.4591849296i             4433105.705426977
0                         1.3620559808462568E-8    3.1422538329827064E-7    -17458.422711485517-2887.4665455768218i           715730.8586319908
0                         2.7241119616925135E-8    -3.1422538329827064E-7   28535.18493564392+4917.391003798885i              1458370.8331769747
0                         2.7241119616925135E-8    -3.013998574493616E-7    -4242579.443725785-905549.5990568536i             4546365.8395317225
0                         2.7241119616925135E-8    -2.8857433160045264E-7   -8423721.503827836-1789347.8655494566i            8704278.453790296
0                         2.7241119616925135E-8    -2.757488057515436E-7    -1.2675458847332273E7-2685124.8699562675i         1.2997204106828175E7
0                         2.7241119616925135E-8    -2.6292327990263464E-7   -1.6519218265557338E7-3470667.9669815893i         1.6902214251106896E7
0                         2.7241119616925135E-8    -2.500977540537256E-7    -2.02252519280279E7-4215967.782642802i            2.067209995875718E7
0                         2.7241119616925135E-8    -2.372722282048166E-7    -2.385688397850361E7-4930500.581021181i           2.436367013355779E7
0                         2.7241119616925135E-8    -2.244467023559076E-7    -2.738057512249873E7-5588321.488176256i           2.7947190168981656E7
0                         2.7241119616925135E-8    -2.116211765069986E-7    -3.056220167620044E7-6148936.329832818i           3.1181018449349046E7
0                         2.7241119616925135E-8    -1.987956506580896E-7    -3.3401763639608696E7-6612345.105990858i          3.406410046206444E7
0                         2.7241119616925135E-8    -1.859701248091806E-7    -3.616370264655901E7-7024421.678568679i           3.688682324117686E7
0                         2.7241119616925135E-8    -1.731445989602716E-7    -3.841633993409827E7-7278662.803164768i           3.920129264547657E7
0                         2.7241119616925135E-8    -1.6031907311136257E-7   -3.972760125884418E7-7322468.453244639i           4.044417686797669E7
0                         2.7241119616925135E-8    -1.4749354726245356E-7   -3.953672804204361E7-7058942.240733766i           4.0211939351056114E7
0                         2.7241119616925135E-8    -1.3466802141354456E-7   -3.931050840125785E7-6793598.606955308i           3.9941851445366606E7
0                         2.7241119616925135E-8    -1.2184249556463556E-7   -3.906041957054669E7-6531297.781506363i           3.965001312222164E7
0                         2.7241119616925135E-8    -1.0901696971572656E-7   -3.9075304253590256E7-6384238.437731127i          3.962045980621588E7
0                         2.7241119616925135E-8    -9.619144386681756E-8    -3.883092855154092E7-6163932.537353138i           3.9331127796695516E7
0                         2.7241119616925135E-8    -8.336591801790855E-8    -3.870765817392804E7-6000091.486496618i           3.918235282974175E7
0                         2.7241119616925135E-8    -7.054039216899952E-8    -3.86514345074712E7-5874814.252745973i            3.910684044179028E7
0                         2.7241119616925135E-8    -5.771486632009055E-8    -3.855619058162584E7-5750641.059198743i           3.899328991980593E7
0                         2.7241119616925135E-8    -4.488934047118152E-8    -3.847806641438113E7-5653924.698810587i           3.889914091687734E7
0                         2.7241119616925135E-8    -3.2063814622272545E-8   -3.833131912012376E7-5545720.543590068i           3.8737447245889075E7
0                         2.7241119616925135E-8    -1.9238288773363516E-8   -3.855379948928668E7-5588080.3208318995i          3.895769702403929E7
0                         2.7241119616925135E-8    -6.412762924454488E-9    -3.848527442511228E7-5547361.996832705i           3.888682255646222E7
0                         2.7241119616925135E-8    6.412762924454488E-9     -3.829922410122797E7-5481088.021653022i           3.868965335368279E7
0                         2.7241119616925135E-8    1.9238288773363516E-8    -3.8380450391528435E7-5525954.740537047i          3.8777333716174036E7
0                         2.7241119616925135E-8    3.206381462227249E-8     -3.842246618130376E7-5572456.418333338i           3.883048911025866E7
0                         2.7241119616925135E-8    4.488934047118152E-8     -3.836255255411548E7-5613044.841199184i           3.8777398736798085E7
0                         2.7241119616925135E-8    5.7714866320090496E-8    -3.84188090094667E7-5706650.282361948i            3.884754060581887E7
0                         2.7241119616925135E-8    7.054039216899952E-8     -3.843143481696095E7-5800243.2299616225i          3.88747845133633E7
0                         2.7241119616925135E-8    8.33659180179085E-8      -3.852731181018313E7-5939074.923659841i           3.899622389201553E7
0                         2.7241119616925135E-8    9.619144386681753E-8     -3.8760289628340416E7-6142669.933525619i          3.926718495633425E7
