% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 14:34
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=4E-12                      ewfd.normE (V/m) @ lambda=4E-12
0                         1.6530612244897957E-8    1.0001020408163265E-7    -6246977.664157325-977832.8703605412i             6452525.662846075
0                         1.6530612244897957E-8    1.1819387755102046E-7    -6719874.777673213-1160350.5331947037i            6938321.221527069
0                         1.6530612244897957E-8    1.3637755102040816E-7    -7199940.1766129695-1345982.4055670947i           7434455.766183368
0                         1.6530612244897957E-8    1.5456122448979587E-7    -7687173.860976606-1534728.4874777165i            7940509.8691781545
0                         1.6530612244897957E-8    1.7274489795918368E-7    -8181575.830764114-1726588.778926569i             8456150.261935143
0                         1.6530612244897957E-8    1.909285714285714E-7     -8683146.085975498-1921563.2799136506i            8981109.196227757
0                         1.6530612244897957E-8    2.091122448979592E-7     -9447839.855017403-2201603.9323733146i            9833135.119031033
0                         1.6530612244897957E-8    2.272959183673469E-7     -9636435.498771243-2312875.15312047i              1.0016748025079792E7
0                         1.6530612244897957E-8    2.454795918367347E-7     -9312559.180651067-2244321.742194934i             9677889.828855619
0                         1.6530612244897957E-8    2.636632653061224E-7     -9004580.569810037-2219286.287238067i             9358371.842860889
0                         1.6530612244897957E-8    2.8184693877551024E-7    -8576342.81024866-2155555.6862435746i             8915322.052975355
0                         1.6530612244897957E-8    3.0003061224489794E-7    -8027845.90196693-2053129.9392114538i             8348465.503101896
0                         1.6530612244897957E-8    3.1821428571428575E-7    -7359089.844964851-1912009.0461417076i            7657702.089851977
0                         1.6530612244897957E-8    3.3639795918367346E-7    -6533005.667738464-1710528.0090078805i            6800990.516639344
0                         1.6530612244897957E-8    3.5458163265306127E-7    -5479719.403161202-1415561.4026674796i            5701713.924257974
0                         1.6530612244897957E-8    3.72765306122449E-7      -4376038.784978969-1105698.9498123666i            4545908.676655923
0                         1.6530612244897957E-8    3.909489795918368E-7     -3621930.270638909-975621.2380730213i             3827371.4038850167
0                         1.6530612244897957E-8    4.091326530612245E-7     -2559129.7207637355-707527.8869972335i            2768267.995699393
0                         1.6530612244897957E-8    4.273163265306122E-7     -1307556.1296266848-383647.52681174583i           1553339.6928189346
0                         1.6530612244897957E-8    4.455E-7                 11048.619402349459+3269.6544683605453i            255257.808784257
0                         3.3061224489795914E-8    -4.455E-7                -10935.133553313492-2757.396742322179i            707341.6205630844
0                         3.3061224489795914E-8    -4.2731632653061225E-7   -1129361.6664170516-293683.5252550141i            1396163.6772303714
0                         3.3061224489795914E-8    -4.091326530612245E-7    -2275435.840568381-584432.0031261094i             2502308.7707538707
0                         3.3061224489795914E-8    -3.9094897959183674E-7   -3337392.0267392416-850446.1538496959i            3584364.337695069
0                         3.3061224489795914E-8    -3.72765306122449E-7     -4356169.262114995-1103408.8713417922i            4659057.725145515
0                         3.3061224489795914E-8    -3.545816326530612E-7    -5331767.546695631-1343320.1556023946i            5705721.267120932
0                         3.3061224489795914E-8    -3.3639795918367346E-7   -6369655.053912263-1631057.4722561147i            6778334.264205666
0                         3.3061224489795914E-8    -3.1821428571428575E-7   -7093601.459003162-1778829.2029318619i            7540387.241077779
0                         3.3061224489795914E-8    -3.0003061224489794E-7   -7788563.762042891-1932639.789202977i             8265501.335680103
0                         3.3061224489795914E-8    -2.8184693877551024E-7   -8354526.106019757-2044484.8918677915i            8870157.845435426
0                         3.3061224489795914E-8    -2.636632653061224E-7    -8791212.580721548-2113003.7558262236i            9346591.036869474
0                         3.3061224489795914E-8    -2.454795918367347E-7    -9152518.455247326-2165379.2078815913i            9713411.406249354
0                         3.3061224489795914E-8    -2.2729591836734696E-7   -9317570.248762889-2159526.3554538917i            9892631.686618255
0                         3.3061224489795914E-8    -2.091122448979592E-7    -9193068.582011992-2084886.4911862742i            9843376.194144566
0                         3.3061224489795914E-8    -1.9092857142857144E-7   -8542229.30571786-1824673.731430035i              9159898.463731404
0                         3.3061224489795914E-8    -1.7274489795918368E-7   -8011839.500965021-1609750.4755968666i            8574673.53185719
0                         3.3061224489795914E-8    -1.5456122448979592E-7   -7478512.517712317-1392065.3003184884i            7986366.289956951
0                         3.3061224489795914E-8    -1.3637755102040816E-7   -7088619.371488262-1224601.922604395i             7597934.5610025
0                         3.3061224489795914E-8    -1.181938775510204E-7    -6675771.600061287-1099086.1457693316i            7198828.066892393
0                         3.3061224489795914E-8    -1.0001020408163265E-7   -6277487.166061554-981426.4442445934i             6818277.87050811
0                         3.3061224489795914E-8    -8.182653061224489E-8    -5893766.069489068-871622.818030182i              6456440.5191360675
0                         3.3061224489795914E-8    -6.364285714285713E-8    -5684747.890768644-799769.2432238187i             6221345.672474718
0                         3.3061224489795914E-8    -4.545918367346937E-8    -5442643.757957783-725070.7542479681i             5977766.467349273
0                         3.3061224489795914E-8    -2.7275510204081612E-8   -5474215.150265748-736487.931953561i              6007795.925490187
0                         3.3061224489795914E-8    -9.091836734693906E-9    -5494497.692753335-740955.2500256015i             6026736.326275441
0                         3.3061224489795914E-8    9.091836734693853E-9     -5503491.385420548-738472.7084640901i             6034562.821583847
0                         3.3061224489795914E-8    2.7275510204081612E-8    -5504902.2997669205-732761.2460175726i            6046063.368944303
0                         3.3061224489795914E-8    4.5459183673469424E-8    -5635896.009888724-763301.797912536i              6162949.129279705
0                         3.3061224489795914E-8    6.364285714285713E-8     -5767799.165697502-796077.575685445i              6283939.967992266
0                         3.3061224489795914E-8    8.182653061224494E-8     -6057396.29470573-891440.440398973i               6582386.345568967
0                         3.3061224489795914E-8    1.0001020408163265E-7    -6297824.086161221-971600.0296660379i             6814430.329580604
0                         3.3061224489795914E-8    1.1819387755102046E-7    -6515661.39375519-1053776.0819633296i             7078564.880776248
0                         3.3061224489795914E-8    1.3637755102040816E-7    -6994479.053620944-1238734.1688466037i            7545301.339781771
0                         3.3061224489795914E-8    1.5456122448979587E-7    -7480464.998910573-1426806.4652681078i            8025012.177077264
0                         3.3061224489795914E-8    1.7274489795918368E-7    -7973619.229624082-1617992.9712278435i            8516938.503287409
0                         3.3061224489795914E-8    1.909285714285714E-7     -8510311.764858725-1793450.1996465852i            9042548.1540871
0                         3.3061224489795914E-8    2.091122448979592E-7     -9200602.923907585-2072203.1090650419i            9836964.18635426
0                         3.3061224489795914E-8    2.272959183673469E-7     -9307436.875297353-2159169.0119494824i            9883739.974665975
0                         3.3061224489795914E-8    2.454795918367347E-7     -9144242.592926223-2171113.3192661097i            9744188.062097086
0                         3.3061224489795914E-8    2.636632653061224E-7     -8730542.934724782-2080859.7137878716i            9317486.4788841
0                         3.3061224489795914E-8    2.8184693877551024E-7    -8311029.947602669-2023886.1296318115i            8847324.569254132
0                         3.3061224489795914E-8    3.0003061224489794E-7    -7771257.811760213-1928217.3994381262i            8259682.791007276
0                         3.3061224489795914E-8    3.1821428571428575E-7    -7111226.527197402-1793853.5232068137i            7554393.7099850895
0                         3.3061224489795914E-8    3.3639795918367346E-7    -6292441.245852329-1594977.299577861i             6680959.455084135
0                         3.3061224489795914E-8    3.5458163265306127E-7    -5387447.447982182-1376347.9148455686i            5736057.054464796
0                         3.3061224489795914E-8    3.72765306122449E-7      -4437225.795098804-1147182.9397707777i            4759910.185550175
0                         3.3061224489795914E-8    3.909489795918368E-7     -3438555.3501930693-904075.1883815688i            3751221.3943694793
0                         3.3061224489795914E-8    4.091326530612245E-7     -2345040.6083254404-639379.337552938i             2679204.327564455
0                         3.3061224489795914E-8    4.273163265306122E-7     -1092375.478539991-278769.6998878848i             1344476.154093597
0                         3.3061224489795914E-8    4.455E-7                 10935.133553321157+2757.3967423240006i            711706.3178624387
0                         4.959183673469387E-8     -4.455E-7                -10821.6477042848-2245.1390162856346i             1106704.7325894297
0                         4.959183673469387E-8     -4.2731632653061225E-7   -1113722.8988959612-282794.1393692917i            1644488.911050093
0                         4.959183673469387E-8     -4.091326530612245E-7    -2191688.233645489-555725.973861744i              2603423.3857466727
0                         4.959183673469387E-8     -3.9094897959183674E-7   -3235410.421744708-805597.1089966834i             3639439.2251608293
0                         4.959183673469387E-8     -3.72765306122449E-7     -4243122.617116448-1050134.2660638094i            4735318.789724087
0                         4.959183673469387E-8     -3.545816326530612E-7    -5264589.510458176-1311930.4801927425i            5793257.976404623
0                         4.959183673469387E-8     -3.3639795918367346E-7   -6100812.726271478-1494869.047664621i             6731160.675099844
0                         4.959183673469387E-8     -3.1821428571428575E-7   -6870926.96000084-1670823.7221143853i             7580513.720330356
0                         4.959183673469387E-8     -3.0003061224489794E-7   -7558776.151944259-1823997.0698217314i            8332154.402261444
0                         4.959183673469387E-8     -2.8184693877551024E-7   -8126606.5360581875-1933205.7916997944i           8969512.647569409
0                         4.959183673469387E-8     -2.636632653061224E-7    -8604963.718888532-2024396.753709677i             9485929.774568796
0                         4.959183673469387E-8     -2.454795918367347E-7    -8879326.746326892-2047105.3538397583i            9788610.967255117
0                         4.959183673469387E-8     -2.2729591836734696E-7   -9022459.874148613-2030433.335205613i             9943105.506899595
0                         4.959183673469387E-8     -2.091122448979592E-7    -9039257.712589787-1995875.0760119618i            1.0113830391259797E7
0                         4.959183673469387E-8     -1.9092857142857144E-7   -8443462.8976848-1796164.542191095i               9498646.760381414
0                         4.959183673469387E-8     -1.7274489795918368E-7   -7838132.7471445855-1552714.8951213188i           8870685.174774544
0                         4.959183673469387E-8     -1.5456122448979592E-7   -7312697.321818183-1338795.0761986633i            8298729.689453294
0                         4.959183673469387E-8     -1.3637755102040816E-7   -6784384.013385057-1122132.1812334827i            7724588.619134139
0                         4.959183673469387E-8     -1.181938775510204E-7    -6253195.727878215-902715.4086906272i             7149031.975838444
0                         4.959183673469387E-8     -1.0001020408163265E-7   -6153649.239495991-903681.488667164i              7237867.382665208
0                         4.959183673469387E-8     -8.182653061224489E-8    -5847936.639294722-803118.6318933537i             6950853.340105852
0                         4.959183673469387E-8     -6.364285714285713E-8    -5629710.298440185-747419.7200565133i             6712828.552073726
0                         4.959183673469387E-8     -4.545918367346937E-8    -5413678.241664434-693489.8099074975i             6489301.585180843
0                         4.959183673469387E-8     -2.7275510204081612E-8   -5275969.859428186-648911.009855198i              6382273.260539929
0                         4.959183673469387E-8     -9.091836734693906E-9    -5296375.324357272-653411.4046062595i             6399411.570897759
0                         4.959183673469387E-8     9.091836734693853E-9     -5305491.939465981-650961.9397237694i             6406562.800187274
0                         4.959183673469387E-8     2.7275510204081612E-8    -5364703.896749966-661339.8018721058i             6436467.885520188
0                         4.959183673469387E-8     4.5459183673469424E-8    -5496384.219841362-692095.2191193975i             6543269.30729442
0                         4.959183673469387E-8     6.364285714285713E-8     -5628973.988619724-725085.8622446331i             6652052.894363404
0                         4.959183673469387E-8     8.182653061224494E-8     -6165238.832550059-915236.6282089913i             7323867.631728513
0                         4.959183673469387E-8     1.0001020408163265E-7    -6256628.9602192165-928401.7594766805i            7310670.874756743
