% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 14:34
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=6E-12                      ewfd.normE (V/m) @ lambda=6E-12
0                         0                        -4.455E-7                5994981.37662465+1202454.0286896103i              6115386.596584745
0                         0                        -4.2731632653061225E-7   5889875.276107352+1106495.9025216347i             5992909.472901941
0                         0                        -4.091326530612245E-7    5745457.824710354+931479.7301254676i              5820475.9344198005
0                         0                        -3.9094897959183674E-7   5530469.738535084+639895.3035539516i              5567365.762042469
0                         0                        -3.72765306122449E-7     5244911.017581538+231742.62280708598i             5250028.211883601
0                         0                        -3.545816326530612E-7    4888781.66184973-292978.31211512943i              4897552.697889838
0                         0                        -3.3639795918367346E-7   4470356.104090419-902050.3641602428i              4560458.152078592
0                         0                        -3.1821428571428575E-7   4002011.781132664-1548249.5780019145i             4291057.568025364
0                         0                        -3.0003061224489794E-7   3347413.646781372-2503146.7656171215i             4179823.1844035727
0                         0                        -2.8184693877551024E-7   2710338.6452732277-3301632.9423465338i            4271617.452212843
0                         0                        -2.636632653061224E-7    2037675.033045445-4066888.2519325633i             4548812.987363171
0                         0                        -2.454795918367347E-7    1329422.8100980322-4798912.694375206i             4979651.399068457
0                         0                        -2.2729591836734696E-7   585581.976430978-5497706.269674458i               5528804.6157138385
0                         0                        -2.091122448979592E-7    -285838.0509749171-5380305.34856195i              5387892.819567727
0                         0                        -1.9092857142857144E-7   -351770.73530469165-4912760.038310712i            4925337.942135491
0                         0                        -1.7274489795918368E-7   -399097.94236235466-4451279.955649702i            4469135.532870611
0                         0                        -1.5456122448979592E-7   -427819.67214790656-3995865.1005789274i           4018702.225084783
0                         0                        -1.3637755102040816E-7   -437935.92466134334-3546515.4730983796i           3573452.0949685625
0                         0                        -1.181938775510204E-7    -429446.6999026671-3103231.0732080615i            3132805.0628440557
0                         0                        -1.0001020408163265E-7   -402351.9978718773-2666011.9009079738i            2696202.252423664
0                         0                        -8.182653061224489E-8    -356651.81856897444-2234857.956198114i            2263137.336546452
0                         0                        -6.364285714285713E-8    -292346.1619939577-1809769.2390784854i            1833229.6575026594
0                         0                        -4.545918367346937E-8    -264424.9707235418-1199948.0254736028i            1228737.493926243
0                         0                        -2.7275510204081612E-8   -159898.18100031582-708583.6075742526i            726400.8240703973
0                         0                        -9.091836734693906E-9    -57178.61759844422-216947.86270976253i            224356.34478392423
0                         0                        9.091836734693853E-9     43733.71948207426+274959.209119871i               278415.52560796915
0                         0                        2.7275510204081612E-8    142838.8302412373+767137.6079146431i              780322.3954889964
0                         0                        4.5459183673469424E-8    201506.34526331117+1365675.5593012574i            1380461.7127809734
0                         0                        6.364285714285713E-8     289290.0254205816+1740726.5666651842i             1764601.2860422041
0                         0                        8.182653061224494E-8     445688.8790867445+2045286.626537328i              2093283.5358914095
0                         0                        1.0001020408163265E-7    451866.3452637278+2541367.3895413904i             2581226.724370879
0                         0                        1.1819387755102046E-7    435008.8313863623+3041933.845933519i              3072880.441283067
0                         0                        1.3637755102040816E-7    395116.3374546471+3546985.9957137005i             3568925.1286504576
0                         0                        1.5456122448979587E-7    332188.86346858286+4056523.8388819434i            4070102.590406051
0                         0                        1.7274489795918368E-7    246226.40942816844+4570547.375438247i             4577174.975443405
0                         0                        1.909285714285714E-7     137228.9753334048+5089056.605382603i              5090906.493391856
0                         0                        2.091122448979592E-7     5196.561184290826+5612051.528715026i              5612053.934630422
0                         0                        2.272959183673469E-7     -767823.4308533709+5209418.417697296i             5265699.675409834
0                         0                        2.454795918367347E-7     -1480938.6316909199+4554042.3620732445i           4788787.014097853
0                         0                        2.636632653061224E-7     -2157917.167370372+3873162.6334861526i            4433733.786174488
0                         0                        2.8184693877551024E-7    -2798759.037891728+3166779.231936009i             4226291.856462572
0                         0                        3.0003061224489794E-7    -3403464.243254984+2434892.1574228248i            4184766.2626954922
0                         0                        3.1821428571428575E-7    -4065180.6723893126+1630815.9018700528i           4380097.53372683
0                         0                        3.3639795918367346E-7    -4525498.340561294+987328.8791390577i             4631949.21669107
0                         0                        3.5458163265306127E-7    -4938182.936146582+391502.1359825314i             4953677.889541078
0                         0                        3.72765306122449E-7      -5292544.494905724-116271.93508152573i            5293821.530184455
0                         0                        3.909489795918368E-7     -5577304.548076268-518191.9916849162i             5601325.643295398
0                         0                        4.091326530612245E-7     -5792463.095658214-814258.0338276345i             5849414.061272734
0                         0                        4.273163265306122E-7     -5938020.137651556-1004470.061509684i             6022378.538387028
0                         0                        4.455E-7                 -6013997.544952757-1225272.8632687803i            6138351.867604558
0                         1.6530612244897957E-8    -4.455E-7                5932004.418182021+1107120.5367070683i             6035506.508005611
0                         1.6530612244897957E-8    -4.2731632653061225E-7   5846754.986437726+1006310.2848473521i             5934773.39041477
0                         1.6530612244897957E-8    -4.091326530612245E-7    5703213.1096977955+835588.1662347161i             5767441.674839429
0                         1.6530612244897957E-8    -3.9094897959183674E-7   5489100.598179597+548297.793446731i               5521900.965466082
0                         1.6530612244897957E-8    -3.72765306122449E-7     5204417.451883127+144439.16648339608i             5215088.642879578
0                         1.6530612244897957E-8    -3.545816326530612E-7    4849163.670808384-375987.71465528803i             4876849.957425908
0                         1.6530612244897957E-8    -3.3639795918367346E-7   4437792.601836544-967181.5134244384i              4561514.811105621
0                         1.6530612244897957E-8    -3.1821428571428575E-7   3954228.4021433936-1643968.0307028298i            4293956.006727666
