% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Dec 3 2024, 18:43
% Table:              Table 14 - 
% k                                               Eigenfrequency (THz)                              Frequency (THz)                                   Quality factor (1)
0.4666666666666667                                407.79356045813256+0.35878150220215277i           407.79356045813256                                568.3034910595312
0.4666666666666667                                409.6349874786151+1.5815963493937886i             409.6349874786151                                 129.50048463238562
0.5333333333333333                                390.04703331973536+0.13231018937612377i           390.04703331973536                                1473.9871326573807
0.5333333333333333                                391.2837575663589+0.1271533271064563i             391.2837575663589                                 1538.6296468623477
0.5333333333333333                                392.54912802364794+0.4214995221469448i            392.54912802364794                                465.6578565310875
0.5333333333333333                                393.64901180292367+3.92925655293879i              393.64901180292367                                50.092047503045286
0.5333333333333333                                395.9427912844029+4.2481267575912645i             395.9427912844029                                 46.602045310543765
0.5333333333333333                                396.5994436904648+4.798723079152727i              396.5994436904648                                 41.323435125213486
0.5333333333333333                                397.39231698381224+0.8769918619211321i            397.39231698381224                                226.56556704716021
0.5333333333333333                                397.5067844562225+0.24321759118495495i            397.5067844562225                                 817.1834580705519
0.5333333333333333                                398.5683141838723+4.91805744139679i               398.5683141838723                                 40.520908807306846
0.5333333333333333                                399.05476824492854+4.62539078197452i              399.05476824492854                                43.13741119994375
0.5333333333333333                                400.1017716172255+5.012946146378058i              400.1017716172255                                 39.906849179529495
0.5333333333333333                                400.4949197775618+4.833078088584646i              400.4949197775618                                 41.43269697250492
0.5333333333333333                                400.7258526538882+5.100050958515654i              400.7258526538882                                 39.286455754406575
0.5333333333333333                                402.0330222728834+3.2986556365459423i             402.0330222728834                                 60.93891975548203
0.5333333333333333                                402.1769235044739+5.084743090534354i              402.1769235044739                                 39.547418261225204
0.5333333333333333                                402.23198830958415+0.21720497591803595i           402.23198830958415                                925.9271952898761
0.5333333333333333                                403.2294025975723+5.085784576020422i              403.2294025975723                                 39.642792234929416
0.5333333333333333                                403.8552348796226+0.10810289657885505i            403.8552348796226                                 1867.9205075001514
0.5333333333333333                                406.74897315772245+0.4025825443991301i            406.74897315772245                                505.1746266902988
0.5333333333333333                                407.7220536190435+4.982221301283254i              407.7220536190435                                 40.917698047056625
0.6                                               392.0019490831768+2.156124223021097i              392.0019490831768                                 90.90430525703093
0.6                                               392.1321131012339+0.13553331252937229i            392.1321131012339                                 1446.6263156382772
0.6                                               392.27912603360704+2.341874791997495i             392.27912603360704                                83.75322356559757
0.6                                               392.4219606326547+2.356272493463292i              392.4219606326547                                 83.27176965340409
0.6                                               393.0558371234868+2.4252114840964714i             393.0558371234868                                 81.03537355422066
0.6                                               394.58220147745755+2.4885409001243253i            394.58220147745755                                79.27983049379348
0.6                                               396.46628250037725+0.2607898862378885i            396.46628250037725                                760.1258780003585
0.6                                               396.7293155263704+0.07948483095116354i            396.7293155263704                                 2495.629107962284
0.6                                               399.60525382946844+1.5800979093943015i            399.60525382946844                                126.44952298641068
0.6                                               400.6412576702095+2.727599861703442i              400.6412576702095                                 73.44208791314442
0.6                                               400.8416008579574+0.06361072042131397i            400.8416008579574                                 3150.7393581070646
0.6                                               401.35029932752974+2.713429938325799i             401.35029932752974                                73.9562672429208
0.6                                               402.20577126734526+0.19807383051318786i           402.20577126734526                                1015.292555874932
0.6                                               404.4431296986366+2.9401874151375664i             404.4431296986366                                 68.77846079068966
0.6                                               404.6218816340101+2.5598568299069293i             404.6218816340101                                 79.03213119319672
0.6                                               405.48685573748685+2.062222994033299i             405.48685573748685                                98.31304783980588
0.6                                               405.6045933693696+3.063657504281144i              405.6045933693696                                 66.19613857008807
0.6                                               406.7683314518171+2.912854214370172i              406.7683314518171                                 69.8229814326238
0.6                                               406.864837695537+1.0282628340034572i              406.864837695537                                  197.84087503748532
0.6                                               408.1614308731269+2.5349666183002015i             408.1614308731269                                 80.50627332260805
0.6666666666666666                                389.8494039096928+0.001261912178921539i           389.8494039096928                                 154467.7238327582
0.6666666666666666                                391.3089661713407+0.0012648308428890541i          391.3089661713407                                 154688.26063631373
0.6666666666666666                                391.90651068921767+0.0011097920711078265i         391.90651068921767                                176567.53949323375
0.6666666666666666                                395.03047470860594+0.194120421532836i             395.03047470860594                                1017.4881951865776
0.6666666666666666                                395.6514568512959+0.014515390367121617i           395.6514568512959                                 13628.688131856044
0.6666666666666666                                395.84760529665016+0.011631941863342151i          395.84760529665016                                17015.542630253185
0.6666666666666666                                396.7133523662413+0.28515533281731736i            396.7133523662413                                 695.6092113844364
0.6666666666666666                                397.8463643592176+0.3475856089252533i             397.8463643592176                                 572.2998221781568
0.6666666666666666                                399.11208312491067+0.005287113411021656i          399.11208312491067                                37743.85492591393
0.6666666666666666                                399.66400361663085+0.07139621863308523i           399.66400361663085                                2798.9157638064694
0.6666666666666666                                401.899605555448+0.5269071083928045i              401.899605555448                                  381.3761469088356
0.6666666666666666                                401.96916688093245+0.5073660905443238i            401.96916688093245                                396.133259959966
0.6666666666666666                                402.26822024677966+0.6024114054864896i            402.26822024677966                                333.88164349405025
0.6666666666666666                                404.3409452757343+0.574451003924202i              404.3409452757343                                 351.9368427538569
0.6666666666666666                                404.4621701120767+0.7073675720802008i             404.4621701120767                                 285.8925020570628
0.6666666666666666                                407.9482131535532+0.05619275962380874i            407.9482131535532                                 3629.900149811351
0.6666666666666666                                409.25563432239636+0.9495343944024395i            409.25563432239636                                215.50332285748792
0.6666666666666666                                409.4556048228878+0.9959028321995533i             409.4556048228878                                 205.57005743148815
0.6666666666666666                                409.87370661202897+0.03855488312560718i           409.87370661202897                                5315.457775824525
0.6666666666666666                                409.97102891844804+0.11326140879264918i           409.97102891844804                                1809.8442942246702
0.7333333333333333                                386.31377846165935+1.4252335784318578E-6i         386.31377846165935                                1.3552647941634557E8
0.7333333333333333                                386.58946801687495+1.4058414018930735E-6i         386.58946801687495                                1.374939831393152E8
0.7333333333333333                                389.1258844183708+1.4114430166807595E-6i          389.1258844183708                                 1.378468276152814E8
