% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 11:45
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=3E-12                      ewfd.normE (V/m) @ lambda=3E-12
-3.3087224502121107E-24   3.11640147700064E-7      -1.1976618988071797E-8   205098.75357329473+6642529.386339406i             3.2142565269345507E7
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   1.025299106035914E7+4791072.379285383i            2.6116244683457922E7
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   -2565600.005949103+2615443.187145448i             2.2013921128598794E7
3.3087224502121107E-24    2.1377803373446657E-7    -8.98969548131277E-8     -2935466.9869793644-2015709.0249506067i           3.042309929692579E7
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    -1877247.05727418-3432231.057414487i              2.0323892987036176E7
0                         3.182396563385692E-7     -6.343381124083152E-8    4639754.450115244-3731608.893591217i              2.5356710528538857E7
-1.6543612251060553E-24   1.99411942363288E-7      -1.1418858509067949E-7   4883516.639694349-9267208.327753909i              4.003796721611627E7
0                         2.1845653395423077E-7    -1.6518554386307116E-7   -2157719.289869532-1.107220606384103E7i           2.422083722667469E7
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   -9288686.997531686-1.119300370015873E7i           2.271091737102948E7
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   1633305.4612465184+2991706.263067066i             2.9127180757958543E7
4.1359030627651384E-25    2.5720174943636357E-7    5.1192065844283316E-8    1.2873861815436019E7-94660.20666845329i           3.939035879469828E7
0                         2.538559103127853E-7     5.584570174921412E-8     1.2307660871679038E7+1.412694472304307E7i         4.6201942784728944E7
0                         3.24970696555981E-7      5.0869258428683064E-8    -1.4807351612409934E7-2376529.693106314i          3.558529312704435E7
0                         3.258812924319995E-7     4.569473248067654E-8     -1.3881536356060207E7+1314863.4730801664i         3.25266011451318E7
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     -2.1670955919892974E7+6304458.506511845i          4.7317944917655334E7
0                         3.221038368927431E-7     5.584714369209338E-8     -1.6175621596755179E7-114611.56028688196i         3.3131649826479066E7
0                         2.5315329523993733E-7    6.001853845885086E-8     1.7785331623388987E7+2194112.177458339i           3.8430654425008E7
0                         2.5085145295922413E-7    5.462592438847495E-8     1.6540394825647116E7+6595053.431720654i           4.1699620111012615E7
-1.6543612251060553E-24   1.8936295177487544E-7    -5.345153217925148E-8    4883527.825455536-2755349.160999853i              4.155662228870447E7
0                         3.0382501758412077E-7    -4.485991782714857E-8    4288684.063894497+1067902.7135360339i             2.803169834457179E7
0                         3.232695709983424E-7     -5.53045889386516E-8     1.0836391604379732E7+3309621.8967801677i          3.316039410974152E7
3.3087224502121107E-24    2.3887937212247125E-7    -7.0981566033776E-9      -9919548.701164668-2725585.7353539662i            3.57951931748533E7
0                         2.1590675670731769E-7    1.6443578411235084E-7    5922757.518703781+455343.19154070626i             4.032031100380588E7
8.271806125530277E-25     2.0626333866638028E-7    1.6851892779815737E-7    8744110.218604628-6943319.566221295i              3.781665054842575E7
8.271806125530277E-25     2.478102917674804E-7     5.7999085052770066E-8    1.0539505684180932E7-2677022.225871559i           3.526205109092114E7
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    2.1199813755008146E7-1.2390048238395788E7i        4.850356008020006E7
3.3087224502121107E-24    1.8845011221180134E-7    -7.933319908910908E-8    8000927.047166452-1.7465149118575457E7i           4.466351701957451E7
-1.0587911840678754E-22   0                        -2.184438086758795E-7    -8753153.74917398+6967838.207886849i              1.7810438185486834E7
6.6174449004242214E-24    7.412316040165247E-8     -9.059081845819273E-8    -5226977.10350195+7953942.554730671i              4.0618045758121334E7
0                         1.1222187758084808E-7    -2.0359382100811807E-7   -1484290.0379848399-1060911.9044415243i           2.5822030113290623E7
-1.6543612251060553E-24   1.6148098076991665E-7    -8.194116355486126E-8    7814133.728231426-3262569.1156616504i             5.399431478913512E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   -4462220.15696236+846887.7018796799i              1.7328406941541076E7
0                         1.114934002831982E-7     -2.0583860403134034E-7   -4855077.669793262-7372983.624029861i             2.539070332418607E7
0                         2.0046547469079038E-7    1.684949217441033E-7     -2819370.0159392613+1849605.0563529513i           3.486423464177827E7
-3.3087224502121107E-24   1.1811756029585402E-7    1.0937180041687409E-7    -3821233.7429736485-1.04693606810423E7i           4.053457737427747E7
0                         9.892122696120922E-8     2.0811770775040243E-7    -7120132.263736886+7036270.165816379i             2.153159278980577E7
-1.0587911840678754E-22   0                        2.1844380867587958E-7    5926976.143956073+1.2486432435121536E7i           3.3306827647715956E7
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    1.1215122127584776E7-7918068.238353345i           3.0453028823705688E7
0                         9.901265081548767E-8     2.086243933096728E-7     -3822536.520634995+8331446.037349118i             1.5847374599120433E7
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    -8173590.446845426+5700202.575946743i             1.5085520897425614E7
0                         4.3156852068532967E-7    -9.441573109727262E-8    3534786.8402099274-9991672.779496396i             3.912854022006067E7
3.3087224502121107E-24    4.0481067694876277E-7    -7.106334885445178E-8    1578133.0429179666-1.2095700043197319E7i          3.510851158937914E7
0                         4.0481067694876277E-7    -1.2247503680099905E-7   1847049.8640671435+3282992.5143245845i            3.706073668572371E7
3.3087224502121107E-24    4.2236659387354457E-7    -3.3156600261566373E-7   -7968567.873612676+1.2987072195879329E7i          3.979919529703313E7
-3.3087224502121107E-24   4.0481067694876277E-7    -3.1657404149144293E-7   -1.0717134532111397E7+1.2336421970756724E7i       3.058704956317043E7
-3.3087224502121107E-24   4.048106769487627E-7     -3.4115748411427057E-7   -1.1448995081163108E7+2.1813611182792224E7i       3.827787254110655E7
0                         4.502508420350996E-7     -2.9324605695653366E-7   -4742467.030810094-6573036.406200981i             3.761944874569844E7
0                         4.561468564307357E-7     -2.3347254581814542E-7   3435585.306399854-1154201.6341180962i             2.7412830923959542E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.218305523870462E-7    7961325.7724880045+2224795.2340698373i            2.214851194586298E7
0                         4.0481067694876277E-7    -2.491234228295679E-7    -1520758.283676403+8723211.583973626i             2.153294390820106E7
0                         4.0481067694876277E-7    -1.847936517365227E-7    4739859.445785904+7916570.044907077i              2.2432189301633462E7
0                         4.997136481438985E-7     -5.4578163674120465E-8   -7645580.663962828+3134770.070424626i             3.791452346762492E7
3.3087224502121107E-24    4.489461804632103E-7     -5.6775778379933294E-8   746048.8071352402-433580.71761683235i             5.450016858887682E7
3.3087224502121107E-24    4.4989759452706147E-7    -1.6556817874517087E-8   -4142120.2348938626+1481927.8110662224i           3.1089594719489343E7
3.3087224502121107E-24    5.064721380278715E-7     -9.25383604059818E-8     4603469.873336419+1.258796009257392E7i            3.711681652142915E7
-3.3087224502121107E-24   4.814698782554942E-7     -7.107843754157303E-8    745993.8954970345+1.3439986599553272E7i           4.4932657390890405E7
0                         4.0481067694876277E-7    2.3721473678056144E-8    -5125108.761790509-3954185.3570966218i            2.2258939026316307E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    1.4738620601558238E7-1.9414617785260774E7i        4.225973468677979E7
0                         4.375981764020514E-7     -1.443441900957181E-7    3410129.2517059473+1.0662392906481657E7i          3.65408673091613E7
-3.3087224502121107E-24   4.993313195216967E-7     -2.159181114847459E-7    3368654.260365572-454642.3576413713i              3.5424163879017875E7
0                         5.165759812286529E-7     -1.5276612097377223E-7   -2206544.41727469+2554919.8444811027i             3.1761648332041472E7
0                         4.777461392223046E-7     -1.1661254719235383E-7   -2138645.7859278116-1965358.502433701i            3.943930752269972E7
1.6543612251060553E-24    6.117018165168023E-7     -2.3743763663215706E-7   -1.0863072793380376E7-1.6068882577544E7i          4.44737370613131E7
-1.6543612251060553E-24   4.569758984411236E-7     -3.472823263841108E-7    -2077669.3455207658-1634071.3455937973i           3.978494425202983E7
-1.6543612251060553E-24   4.0481067694876277E-7    -3.9919901680121826E-7   -4537364.588882859+3249308.679921542i             2.5000588281503305E7
3.3087224502121107E-24    5.081525458428524E-7     -3.9970774983858666E-7   5352091.430107112+4196133.97498528i               3.2365112319351677E7
3.3087224502121107E-24    4.962314594314798E-7     -4.457236684465527E-7    276193.3670931179+1.5664830881284352E7i           4.5997179822988525E7
3.3087224502121107E-24    4.2957613825231527E-7    -4.457236684465527E-7    -5752782.580459278-2510469.344649973i             2.4494533496310916E7
3.3087224502121107E-24    4.0481067694876277E-7    -4.457236684465527E-7    -1.5897516898345947E7-6267420.3720549205i         2.676123951862984E7
3.3087224502121107E-24    7.584990733679616E-7     -3.525345509788203E-7    9923762.59746924-1.0247497295912743E7i            3.0073595333350547E7
1.6543612251060553E-24    6.455923658273635E-7     -2.9779599197226205E-7   143014.4781352498-8108408.019999182i              2.6821629568546508E7
-1.3234889800848443E-23   6.594171668704031E-7     -4.457236684465528E-7    1706021.6278467458-2676966.3739145286i            3.518235131012857E7
0                         7.115433440389336E-7     -4.4572366844655277E-7   3174123.586560526-8354707.089921301i              3.514148720428046E7
0                         6.13672952558064E-7      -4.457236684465528E-7    -2186624.154828154-5564185.8528248975i            4.768024463543533E7
0                         5.835703006909465E-7     -3.9683597509188217E-7   -1156652.6767594474+7633048.0702086985i           3.1976910443030845E7
1.6543612251060553E-24    5.073206154392238E-7     1.6639490242751647E-8    100135.01892239638-6098021.937811421i             2.9834094439843763E7
0                         4.872041077290517E-7     5.2308274107395806E-8    1377979.883742096-2998281.410452381i              2.9191846290463924E7
0                         4.0481067694876277E-7    1.360940974810027E-7     -478492.10199232074+2231148.279128493i            2.9015496054745205E7
0                         4.0481067694876277E-7    5.720766611629198E-8     1234952.5496098215+2441469.0939972503i            2.4130134925467864E7
0                         4.862892861970411E-7     7.59710070016916E-8      1859815.146354992-159321.85862586042i             2.8290864700495023E7
6.6174449004242214E-24    1.7939660431371156E-7    5.0528916286388705E-9    6517753.996842869-6544139.987774686i              3.3988862858320676E7
0                         2.459427215263416E-7     5.2736472453813216E-8    8037915.240453039+5944219.205980195i              3.4591023724709995E7
3.3087224502121107E-24    1.5707454531081041E-7    6.25005572267353E-8      -5070361.583515003-1.1906332916639242E7i          2.9971864078689083E7
6.6174449004242214E-24    2.1433983851951722E-7    7.1700210684364934E-9    -4545182.31476713+2062773.5674711973i             4.371520260750857E7
0                         2.49260976348461E-7      5.607337329607634E-8     2.606563858443108E7-5773386.6759043895i           3.4583857318839565E7
-1.3234889800848443E-23   6.246188711819906E-7     3.9309164022119866E-8    4823624.772276777-7465357.153196591i              4.108833046718906E7
0                         5.960440285226311E-7     2.988217108289382E-8     9491264.764412662+9646500.379324276i              4.701718332664349E7
-1.6543612251060553E-24   5.631430720862984E-7     6.27649824210615E-8      -1770045.2288080964+5892648.335597985i            3.7010227058573835E7
-1.6543612251060553E-24   6.691471139469493E-7     -6.92448852235418E-8     2467130.329637454+8495006.611646425i              2.8568304036470365E7
-1.6543612251060553E-24   4.4978337932055604E-7    1.5899387636454964E-7    -2441009.2663014997+3790496.397134876i            3.1102725618126873E7
0                         5.281021162220563E-7     1.0122790767266414E-7    -1184740.1892276725-7174768.072871186i            2.5693952275728505E7
0                         5.408635932871615E-7     1.6874223547965604E-7    8193387.416684988-7067832.312896708i              3.66056854513922E7
0                         5.191967007498003E-7     7.363267056516884E-8     -7498378.699805686-9127012.420352638i             2.1887856054676488E7
0                         1.2144320308462883E-6    -4.4572366844655277E-7   -913546.3777342755+285529.5301796811i             3.932783471226003E7
0                         9.711902279227485E-7     -1.706099099539873E-7    1.3532690211194014E7+2956019.761444831i           3.621992891127391E7
5.790264287871194E-24     9.829586933867662E-7     -1.6127963750351202E-7   1.8116674178356383E7+5758697.2388407225i          4.5011120665160775E7
1.3234889800848443E-23    1.214432030846288E-6     -1.0860767275448962E-7   -1.0721070168404594E7+2470154.6917950176i         1.787925230730556E7
1.3234889800848443E-23    9.682376450528536E-7     -1.6514818570509336E-7   3322094.202425073-4857234.44119484i               3.658210915219572E7
1.406207041340147E-23     9.726521862409165E-7     -1.6285283285125584E-7   7363121.7248586835-45381.70791975521i             4.377393794113729E7
1.6543612251060553E-24    9.626704923717386E-7     -1.6119038765285642E-7   -1.340631183061861E7-4698281.390998088i           3.5846542800678425E7
1.6543612251060553E-24    9.754909361905512E-7     -1.5889962744497584E-7   1409625.63086108-1791341.4345394764i              4.2355803595252655E7
8.271806125530277E-25     9.387796828040267E-7     -1.92233150566557E-7     -1146457.0777072243+2899.0560887920824i           3.5654324635801554E7
6.6174449004242214E-24    8.550869066977325E-7     -3.054656588009247E-8    -1664786.2535912963-3279200.647905729i            3.359200624040583E7
-6.6174449004242214E-24   7.891679577345008E-7     -7.479479087737868E-8    5151259.959451589+73077.89260937134i              2.7246270728266057E7
1.3234889800848443E-23    7.97048117412347E-7      -6.302097202391355E-9    -3704367.1003883397-1224872.68381593i             3.455692508800929E7
6.6174449004242214E-24    7.520580860383995E-7     -1.3288742342409566E-8   -9441276.246884061+1782878.454927234i             3.921034213996513E7
0                         7.054127686436632E-7     -1.0157113773708578E-7   -1234793.9303473309+2643190.4598951703i           2.1222749632600136E7
3.3087224502121107E-24    5.052561387145081E-7     -2.446466948904555E-7    1104230.278625589-5473017.018796537i              4.683797136383183E7
0                         6.247238596707543E-7     -2.5434599037638164E-7   -8067875.782647863-4702580.12552921i              4.4085759366698176E7
0                         5.214366592560964E-7     -3.381466525268136E-7    9016091.304972805+1.1317517474835318E7i           4.5287235161467634E7
-1.6543612251060553E-24   6.30222716919134E-7      -2.3418625134157275E-7   -1.2634303426949132E7-1.0120902945684813E7i       4.049792742627579E7
6.6174449004242214E-24    5.576046715284379E-7     -1.2432629581684775E-7   2111269.096649526+3343394.872315342i              2.791653805613274E7
0                         5.49458049142369E-7      -5.2424835329014184E-8   1.311524116985317E7-825047.3383221244i            3.730402668718785E7
-1.6543612251060553E-24   6.772966468641454E-7     -1.1254496970161925E-7   -1538399.1476989456+1.0830918634544574E7i         2.7199973674215604E7
0                         7.589645985661259E-7     -1.6652353284211032E-7   4302878.082664819+1943359.0610730157i             2.8426808884035133E7
0                         7.894428415806573E-7     -2.946914164752046E-7    -2084753.942477846-4223726.281962678i             3.969216334558989E7
-1.6543612251060553E-24   6.480993456055181E-7     -2.4946320709047333E-7   -402687.70244347304+1.152286978346275E7i          2.831572289780077E7
1.6543612251060553E-24    6.929039943739884E-7     -1.2131650012357304E-7   -459870.18043825607+3294156.1945845536i           2.6146548849734854E7
1.6543612251060553E-24    6.387782450892036E-7     -2.640761444177972E-7    -4573605.774397957-615066.5289219428i             2.8831120030390393E7
0                         7.742683920110035E-7     -3.156157027512449E-7    6001866.183903085-3446430.7428436177i             3.456149078584264E7
-3.3087224502121107E-24   5.495370825295924E-7     -3.5901745045618887E-7   1967247.7193979123+2.232590716899385E7i           4.277480584854542E7
0                         8.518735131742949E-7     -4.457236684465528E-7    -3292615.829273598+7210712.292377822i             2.913692073459824E7
0                         8.064277864561567E-7     -3.349980882823954E-7    4396331.942509674-3879195.7581945322i             3.1202253673580885E7
-3.3087224502121107E-24   4.3658923736319153E-7    2.472402499771893E-7     -4361507.363555415+4781381.89629246i              2.6784912449085504E7
0                         4.0481067694876277E-7    2.5753493727551003E-7    -6567253.042654143+6401790.919924907i             2.48258593535119E7
0                         4.0481067694876277E-7    2.0714308067700738E-7    3359952.637145465+1.113326771052149E7i            2.18687601096079E7
-2.6469779601696886E-23   7.245654816930181E-7     6.376431187878918E-8     -1029432.9244809133-1.9469089557800747E7i         2.631108164744686E7
0                         6.930442476933175E-7     5.100816087261462E-8     -5741685.653392799+2227700.9552328093i            3.0964468417537022E7
1.6543612251060553E-24    6.926043182087825E-7     -8.272410280721334E-8    4035007.344554457+9806128.613418844i              2.410797064348563E7
0                         4.048106769487628E-7     2.79063042588469E-7      -1.7273170011936907E7-394881.2395993137i          2.8573366483693406E7
3.3087224502121107E-24    4.0481067694876277E-7    3.379968755225224E-7     1.0474407893476844E7-1.4483819665896844E7i        2.4286362852238458E7
0                         4.7333691249732846E-7    3.3810438509062026E-7    -1.0361425660569334E7+1.0065117644489186E7i       4.00817209875622E7
0                         4.7278923339143395E-7    3.314883455331893E-7     7050918.0010906905+1.1826185587807877E7i          4.356742240605346E7
-3.3087224502121107E-24   4.0481067694876277E-7    3.6038578813905066E-7    8603070.959358329-6269838.342729801i              2.7318287550805945E7
0                         4.0481067694876277E-7    4.099925578214459E-7     1.0931448637232246E7-7401206.871478311i           3.2873151968366664E7
0                         6.509859582013704E-7     1.3255461462843295E-7    7983886.533150685+1.9811281237475764E7i           4.814132679878682E7
0                         6.705836698145423E-7     1.485399450120071E-7     -4112393.502040652+1.30206359252053E7i            4.151583524562346E7
0                         6.578698432351904E-7     1.5991641382153506E-7    1.000685867223713E7+3.0698054156411655E7i         4.193746801609829E7
0                         6.410384686553871E-7     1.6274714920797545E-7    7417990.9100770205+1.7363589583405208E7i          5.033412832680722E7
