% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 11:45
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=1.3E-11                    ewfd.normE (V/m) @ lambda=1.3E-11
3.3087224502121107E-24    4.0481067694876277E-7    3.379968755225224E-7     2969972.0396111114-36034.26803479972i             1.3444834959895082E7
0                         4.7333691249732846E-7    3.3810438509062026E-7    2530266.6739743534+595503.6295993411i             1.3017694713188017E7
0                         4.7278923339143395E-7    3.314883455331893E-7     2684014.787148725+262719.809550381i               1.3211614214629536E7
-3.3087224502121107E-24   4.0481067694876277E-7    3.6038578813905066E-7    2928699.734319942+179819.3142509109i              1.3768056190629717E7
0                         4.0481067694876277E-7    4.099925578214459E-7     3593776.8157483456-451960.62218571175i            1.367250390168533E7
0                         6.509859582013704E-7     1.3255461462843295E-7    1330444.9266467658-21863.60858890735i             8268328.510062357
0                         6.705836698145423E-7     1.485399450120071E-7     1444037.5376432687-39682.702073980196i            9041305.95040474
0                         6.578698432351904E-7     1.5991641382153506E-7    1503285.1726729511-73631.80763254438i             9721712.029321231
0                         6.410384686553871E-7     1.6274714920797545E-7    1574479.2092331357-141821.90221916712i            9640202.223033158
0                         4.788499947104467E-7     3.425026801200342E-7     2653813.599224634+266571.2597699921i              1.3244554347459972E7
1.6543612251060553E-24    4.2957613825231527E-7    4.457236684465527E-7     3184662.9033905338+317283.4441555309i             1.3616125669127094E7
0                         4.962314594314798E-7     4.457236684465528E-7     2727825.377871653+68677.75828657928i              1.4474762852508591E7
-6.6174449004242214E-24   5.643604176755028E-7     2.482016625425285E-7     2090249.2938929044+60952.19728457233i             1.2577419507873798E7
0                         6.526453161246262E-7     1.8190332702945102E-7    1622503.9084434288-265882.47650341387i            1.0557909026912272E7
6.6174449004242214E-24    6.41117934249498E-7      2.923429392833327E-7     2470853.2402578564-580045.3642743077i             1.4698405396501953E7
-6.6174449004242214E-24   5.761765813329171E-7     2.9910786931305563E-7    2260736.428860952+346807.33916732145i             1.4490930899178429E7
0                         4.820829262188099E-7     3.355042066868296E-7     2772357.7130162166+25136.760626874908i            1.310336471673677E7
0                         4.211107416564642E-7     1.7500732835666212E-7    2445856.1774005014-813563.3374804528i             9997621.452265088
3.3087224502121107E-24    4.0481067694876277E-7    1.622613169736564E-7     3001704.517389311-1535017.2583311892i             1.0808919209638191E7
0                         5.122042016630905E-7     2.1271907331504992E-7    1813079.9477994037-170416.55283586206i            1.1510525821497196E7
0                         4.786782271399676E-7     3.345049319927811E-7     2778370.1345099676-22412.375266586954i            1.3479201527269578E7
6.6174449004242214E-24    9.170441589635832E-7     1.3913097951325565E-7    442751.52692480944-853803.8448799707i             1.0023865001786489E7
1.6543612251060553E-23    8.840109665589397E-7     1.555873715367559E-7     717317.3793892637-693052.4311645861i              1.0477870598119354E7
0                         7.191376553515902E-7     1.6671927879709242E-7    1440736.498114923-243930.4426654756i              1.0192267820483208E7
-6.6174449004242214E-24   8.582082660181202E-7     2.0329463399612063E-7    1404492.7679328248-390870.6422004029i             1.2410958293890508E7
1.9852334701272664E-23    9.168045775200016E-7     1.838839511341664E-7     1189782.8055525683-1100943.100535909i             1.1537184876983454E7
-1.3234889800848443E-23   8.947124546920311E-7     2.1609288361610416E-7    1499753.412944139-858268.5111487394i              1.2783080792559877E7
5.293955920339377E-23     1.2144320308462883E-6    1.3163477256883595E-7    -165371.47468492348-362113.38673040934i           7324695.948893031
0                         1.2144320308462883E-6    4.4572366844655277E-7    -305643.00192710105-1570976.3119463802i           1.68043051574715E7
-6.6174449004242214E-24   1.2047294125653607E-7    -5.4177059992643494E-8   -535058.3337016822-107210.28792160316i            2621156.4845676087
0                         2.429292671279745E-7     5.948826477865517E-8     499625.55767370574+140312.59077765557i            4413153.488986088
6.6174449004242214E-24    0                        4.436886207510373E-8     -15145.34286143753+325570.9020179948i             428076.6698358744
6.6174449004242214E-24    5.812045785468935E-8     -2.552427027151395E-9    -32223.30421506078+27244.96080586817i             644559.1281620603
6.6174449004242214E-24    0                        -4.436886207510373E-8    81654.65297368997-257738.3123808169i              368367.4315461074
0                         7.655579962140228E-8     6.542684884060526E-8     61678.96443493039+548470.7417568722i              1163247.9002407033
0                         6.866435007000858E-7     -1.0938876761640242E-7   -1113302.8626818073+128750.40274769808i           7211092.812101771
0                         4.771927731982387E-7     3.36489827235441E-7      2634407.168543782+299075.78702508274i             1.4149914860955471E7
3.3087224502121107E-24    4.0481067694876277E-7    4.457236684465527E-7     3787410.4674350973-665177.4037197015i             1.4867200061399538E7
0                         6.651249287303628E-7     1.6790702109120413E-7    1491388.9622933362-162331.1361022213i             1.0244613773753302E7
4.1359030627651384E-25    4.867723564772883E-7     3.418091714985628E-7     2636212.009067487+342328.3415584893i              1.2924977223401854E7
-6.6174449004242214E-24   6.136729525580642E-7     4.457236684465528E-7     2430194.095160736+431916.6555592702i              1.673947071693314E7
0                         6.881616988740355E-7     3.978295959370143E-7     2518314.26478054-732673.249504886i                1.727387668267369E7
6.6174449004242214E-24    6.594171668704033E-7     4.457236684465528E-7     2566871.264185224-392000.819326618i               1.766150269511147E7
6.6174449004242214E-24    6.400077995513397E-7     4.145395176181685E-7     2318030.7964576436-142984.36112166857i            1.736516068442483E7
6.6174449004242214E-24    7.115433440389337E-7     4.457236684465528E-7     2768302.5087117134-1179430.4680339321i            1.7877575456298772E7
0                         6.653123572430028E-7     1.7967980069664388E-7    1580269.3402760287-266355.44119757914i            1.073778695973531E7
6.6174449004242214E-24    7.079823640439226E-7     3.146782694854729E-7     2283979.4157216838-648159.322227559i              1.6284625533384329E7
0                         8.518735131742948E-7     4.457236684465527E-7     1957416.0786143232-1172253.6260087637i            1.8826142722055316E7
0                         7.868661569218205E-7     3.7218715107475933E-7    1834388.7321741872-457536.7465117259i             1.7714944279605597E7
-3.3087224502121107E-24   3.713163589710846E-7     2.28719275193699E-8      22521.24099428654+15240.12336174364i              7031919.087488821
0                         3.258812924319995E-7     4.569473248067654E-8     324141.2297097104-1323879.521654552i              6582443.434987566
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   -62347.36492398209-71836.83401419036i             6995339.304942138
0                         3.67742134455443E-7      -2.622766939059858E-9    12563.360169471931+60091.962646434615i            6484862.902337057
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    -71381.24570202081-51006.09009220967i             6636831.517890564
1.6543612251060553E-24    3.349284580711162E-7     -4.838043261769996E-8    -288829.8561714458+1387698.1526226767i            6473509.733495364
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   -219553.258758961+1414864.5939266332i             6660373.263070187
0                         3.2584904163317056E-7    5.4761703028297576E-8    207168.55042064772-1728483.7612548356i            6564215.778710799
0                         3.24970696555981E-7      5.0869258428683064E-8    180271.1244555152-1693572.5342134787i             6607096.113766993
0                         3.221038368927431E-7     5.584714369209338E-8     208133.86647808293-1701508.2958789645i            6380443.734508223
0                         3.905486564586962E-7     1.5070927513429238E-7    538527.7315284243+215104.17326720658i             9810518.49870622
-1.6543612251060553E-24   3.695278543888481E-7     1.425007216743512E-7     661280.4397186068-537577.4109810112i              8643196.753797492
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     669392.0879255382-1833638.5134693633i             5754872.528115536
0                         4.0481067694876277E-7    5.720766611629198E-8     146747.41024242245-231040.8035737643i             6635772.255489443
-8.271806125530277E-25    3.3156828818064024E-7    5.3161048325825355E-8    296921.22276336845-1493257.4554734263i            6477890.174030309
-3.3087224502121107E-24   3.538787295229262E-7     -1.2398315886083805E-7   -944535.1910365436+1191053.8308154736i            8162456.936692665
0                         4.0481067694876277E-7    -1.2247503680099905E-7   -339206.0422071351-160152.86155622048i            8617042.749324264
8.271806125530277E-25     3.3638825816599775E-7    -6.395905135374167E-8    -289706.50552343036+1484895.8331210073i           6430127.649711885
0                         3.182396563385692E-7     -6.343381124083152E-8    -430321.4057323456+1960263.6717817348i            6203892.687808852
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    -729033.5288539696+1806825.7080777085i            5569138.767912137
-3.3087224502121107E-24   3.015852552501473E-7     -1.6685527697298306E-7   -569682.452514865+991625.5002610814i              6953802.564123355
0                         3.232695709983424E-7     -5.53045889386516E-8     -212554.83954228545+1895140.5753168447i           6499160.612615409
-3.3087224502121107E-24   2.623301555560212E-7     -1.838422404158222E-7    -1113059.8599651242+1039266.2058054965i           5408803.532942085
0                         2.1845653395423077E-7    -1.6518554386307116E-7   -1237396.7063344973+1235743.2450123082i           3755188.8934749793
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   -1406660.058275624+1660523.1629778608i            4193443.6943278764
-3.3087224502121107E-24   3.0650930569558767E-7    -2.1794848318051102E-7   -1283508.9382063854+1049491.449255329i            7902912.518205309
3.3087224502121107E-24    2.470772530883222E-7     -2.3543370847644549E-7   -1540936.9504925627+1088252.0966585604i           6596617.8843939975
0                         2.2069103669620642E-7    -2.2885546097923546E-7   -1562108.40404908+1129242.026331152i              5676096.505437653
8.271806125530277E-25     1.9445774481720757E-7    -2.8327782105937676E-7   -69368.3266781553+238104.1131399238i              9199944.920601938
0                         1.183621861921214E-7     -2.078816710009919E-7    129409.38230728761-1026524.3767531606i            3867886.586610384
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   113393.73072983965-1161500.3211224433i            3800187.548623977
0                         3.0257191062034473E-7    1.576897610256885E-7     1748513.270279174-2091567.4292537274i             6854322.999646608
0                         2.1731686092286983E-7    1.7520511471491508E-7    1216902.943983417-1314489.221693917i              3314285.4743754
-3.3087224502121107E-24   3.111376090332974E-7     2.2109966464668137E-7    1380766.7494065291-1185127.9793461899i            8602303.657156827
0                         2.1590675670731769E-7    1.6443578411235084E-7    866338.1302555884-1499245.6104661492i             2853849.5225143097
-1.6543612251060553E-24   3.7398138207890795E-7    1.7497596113962513E-7    1181198.2404477864-750095.5806313375i             9345055.56748148
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    938839.8135570517-1225563.9906421022i             2522104.7466900176
0                         1.610450647624651E-7     -3.1113300659520074E-7   1683103.8447638545-551489.0446559013i             1.1199974284110175E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   192519.37679858008-1374292.2433928768i            3936983.607205069
0                         1.5542147801101528E-7    -3.257577205699684E-7    2096939.628544764-620957.7984067403i              1.1111991460389942E7
0                         1.1210284432675364E-7    -2.0657976494489885E-7   274499.09758944984-1394323.0838405837i            4118088.736720612
0                         0                        -3.3208373856121613E-7   6358936.013129094-3024959.7086651195i             7122493.401137007
-1.0587911840678754E-22   0                        -2.184438086758795E-7    2242006.247468771-2735040.4363469025i             3552794.100360309
0                         1.114934002831982E-7     -2.0583860403134034E-7   46436.89765093096-1119449.5688238512i             3475946.958714319
-8.271806125530277E-25    2.043848287327706E-7     3.01824057255159E-7      -298556.14304873056-151178.47612814332i           9053236.99317018
0                         9.901265081548767E-8     2.086243933096728E-7     -719954.6478882646+1748158.479960549i             4148784.85226091
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    681378.1809430076-1282846.8507061852i             2704652.6937084063
8.271806125530277E-25     2.0806462318456905E-7    1.7420550492035314E-7    911394.3295555582-1373832.7175366124i             2905844.946960837
-8.271806125530277E-25    2.0890160161240936E-7    3.0351667623886993E-7    198635.35922486195-347125.4917103082i             9336203.65666142
-8.271806125530277E-25    2.0375301438726548E-7    3.067090812444527E-7     -279215.73184203333-293814.788161665i             9365944.164025845
-1.0339757656912846E-25   9.89591295183069E-8      2.0903820604204621E-7    -687284.6726315308+1489198.9605647027i            4328038.378927723
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    -543145.837876712+1333734.4123948778i             3913375.3137317915
-1.0587911840678754E-22   0                        2.1844380867587958E-7    -2237485.1847436354+2620197.1811415814i           3450244.9113199934
0                         9.688521219864761E-8     3.184452727390873E-7     -3629004.999047428+1360585.718475764i             8907211.603929762
0                         9.940305354074083E-8     3.2005765833954787E-7    -3172789.2195143746+1108901.6092553856i           9659573.208306268
