% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 12:03
% Dimension:          3
% Nodes:              357
% Expressions:        1
% Description:        Electric field, y-component
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=4E-12
1.6543612251060553E-24    3.328258745815588E-7     -2.681823842624209E-7    204895.77683673333+910107.2201260685i
0                         3.2215553629419776E-7    -2.5243382297855174E-7   267955.0293609236+1038978.216994025i
-1.6543612251060553E-24   3.043429408055094E-7     -2.6089305079404214E-7   -77107.97784377683+1027024.0044930973i
3.3087224502121107E-24    3.2179985988153985E-7    -1.927950442301918E-7    495716.95526661305+1168863.4596515184i
4.1359030627651384E-25    1.0205880176318907E-7    -3.65934549534446E-7     -3914720.906195552-834254.23254644i
3.3087224502121107E-24    1.229602579813722E-7     -4.454999999999999E-7    -11182.679045557648+4248.67113664293i
6.6174449004242214E-24    9.187797074751496E-8     -4.454999999999999E-7    7176.255226456082+7250.534613592785i
2.7917345673664684E-24    1.0118710880551074E-7    -3.6580289809793065E-7   -4072243.2043066937-882793.1985201532i
-8.375203702099405E-24    1.01346545756948E-7      -3.646618042051065E-7    -4275722.199106672-962117.2284331132i
-8.375203702099405E-24    1.0128230550336893E-7    -3.6501221436648336E-7   -4197962.02499754-934635.3962963382i
-8.375203702099405E-24    1.0162327474647366E-7    -3.6497176650213317E-7   -4101059.9022385604-886384.0232708551i
2.3781442610899546E-24    1.0001298374534613E-7    -3.6453617679211123E-7   -4310495.340906199-986650.887001734i
3.101927297073854E-25     1.0488740949516866E-7    -3.655423174223095E-7    -4037152.1446835236-879012.7255332198i
0                         0                        -4.4549999999999996E-7   -92591.30686497572-30063.15580760947i
0                         0                        -3.4538085935338504E-7   -5720285.02117468-1446856.0365467556i
0                         9.957408903520677E-8     -3.6076487094149834E-7   -4336611.360126911-950907.0265983772i
1.6543612251060553E-24    4.05E-7                  -4.454999999999999E-7    -3111.3155846150644-3597.8447145542486i
0                         3.0989437806273314E-7    -3.5824145004601504E-7   -116376.66644097345+541346.4787133049i
1.6543612251060553E-24    2.2338048895211112E-7    -3.786997143671236E-7    -1278825.2674976834+108502.93490346633i
1.6543612251060553E-24    2.0997228703535474E-7    -3.7854053528575486E-7   -1603500.6117227483-4317.273729928558i
-1.809457589959748E-23    1.8879687046885873E-7    -2.9704586673540736E-7   -3896766.68032628-220295.3668967584i
-1.809457589959748E-23    1.8896361542786332E-7    -2.9701769426919125E-7   -3793736.110799925-171099.8687661368i
-1.809457589959748E-23    1.888962323811267E-7     -2.971571613511841E-7    -3790974.874376565-173362.06535001541i
-1.809457589959748E-23    1.890514545954827E-7     -2.9715996888192254E-7   -3484359.8862939524-59511.682295753024i
1.3958672836832342E-24    1.8917170216459414E-7    -2.9700891836352635E-7   -3612169.494518485-81221.5698673043i
-2.3005960786631082E-24   1.8921867874226825E-7    -2.980420331746075E-7    -3716835.0735202376-175915.1350843097i
3.5155176033503676E-24    1.896369518407359E-7     -2.974196339012212E-7    -3511104.0210843906-76315.6588270008i
1.0339757656912846E-25    1.8641695911796334E-7    -2.9692825149633596E-7   -3830750.848647537-206037.42017074287i
2.7658851732241863E-24    1.892275534648743E-7     -2.966859820971423E-7    -3834563.561106421-178446.11437961174i
8.013312184107456E-25     1.8869733953674342E-7    -2.966931670688722E-7    -3841418.851233218-218784.8973724409i
3.3087224502121107E-24    0                        -3.1680208622107123E-7   -7389404.042444381-1896999.5458159603i
1.6543612251060553E-24    7.198442187251522E-8     -2.902850317424322E-7    -7364621.672773627-1633047.685247219i
0                         3.527479741298276E-7     1.0156705453702295E-7    908449.5670370869+833485.2556315043i
4.963083675318166E-24     4.0500000000000004E-7    1.0483433646592005E-7    1509050.8529175583+773970.3133413498i
0                         4.0499999999999993E-7    1.2843267564053058E-7    1557511.4261964476+816754.7525986438i
1.6543612251060553E-24    3.125318136652158E-7     1.5181590896225756E-7    836465.5847845473+1189473.4237677138i
-4.963083675318166E-24    3.303829611806797E-7     1.2762098538370945E-7    1224445.2530218945+1131352.0332975078i
-3.3087224502121107E-24   3.538621305915753E-7     1.4618654962126732E-7    641123.5537616515+830408.90262897i
-3.3087224502121107E-24   4.0499999999999993E-7    1.5536809998364214E-7    1320463.1280027141+729190.3474738384i
-3.3087224502121107E-24   3.72727081607797E-7      2.0046709680154934E-7    458971.1206227861+742976.9816162891i
0                         3.3004770761928105E-7    1.7732094118206457E-7    1349087.2009048932+1319661.3516251273i
0                         3.0147508767166456E-7    1.9577052087250105E-7    465181.1150879265+1263170.0852582636i
0                         3.4345836922371087E-7    2.2319147254519124E-7    679748.8312856618+1055127.8707881607i
-3.3087224502121107E-24   4.05E-7                  2.735652982785125E-7     805333.4422863596+522067.88858254836i
-3.3087224502121107E-24   3.720860354356362E-7     2.5052669610440564E-7    1246295.560804732+996219.063560435i
3.3087224502121107E-24    4.0499999999999993E-7    2.320617872425941E-7     1175346.8107362182+697350.3342337458i
3.3087224502121107E-24    0                        3.1811914064661494E-7    -7410306.300637922-1924887.165998488i
-3.3087224502121107E-24   2.6757782579705685E-7    2.8078293011286835E-7    -1403175.6492240566+594491.3364131625i
1.6543612251060553E-24    2.1178523028094897E-7    2.571653866646535E-7     -2953167.8603234384+279117.09350998624i
0                         2.311789658019234E-7     3.1969155330587577E-7    -2116205.9810463665+202582.25305126936i
3.3087224502121107E-24    2.6846293266663124E-7    2.3306344821711997E-7    -790103.970442648+934723.5554640349i
3.3087224502121107E-24    3.3760489149344435E-7    2.609988592843833E-7     354458.8556771146+963188.8783145229i
3.3087224502121107E-24    2.992648110598895E-7     2.3033719615781518E-7    249534.4211017889+1182753.2173850313i
0                         3.13925395903042E-7      2.770137997670035E-7     285953.2475056444+1030397.9292894534i
1.6543612251060553E-23    3.2927163314406747E-7    3.616657464838949E-7     9491.787047365951+553302.700952501i
-1.6543612251060553E-24   3.293741581456172E-7     3.539250287028797E-7     190004.5809681124+623474.4067167857i
1.6543612251060553E-23    3.3390163942382485E-7    3.620691145343137E-7     34125.130370282015+531656.3118265445i
-8.271806125530277E-25    3.3553216352451E-7       3.4355600213024507E-7    129761.81236177142+579215.5665238311i
5.790264287871194E-24     3.3337253503560996E-7    3.701588306747554E-7     25264.479406433922+475838.31724189036i
-2.481541837659083E-24    3.129454890763891E-7     3.603046123239545E-7     -109946.227045955+534663.1014078186i
8.271806125530277E-25     3.4157106015514567E-7    3.544596371314311E-7     10149.418994349213+455179.23096076894i
-4.963083675318166E-24    3.409634210589772E-7     3.6209772157797953E-7    36228.52983092069+462655.99000211124i
-8.271806125530277E-25    3.2473826955975E-7       3.697089993008175E-7     65746.1115564394+515572.3266034617i
3.3087224502121107E-24    3.790085081135071E-7     3.091434151373879E-7     877596.1455363058+766618.881371914i
0                         4.05E-7                  3.3660671764184514E-7    674779.248164466+432753.519059201i
-3.3087224502121107E-24   4.0499999999999993E-7    3.599381553071932E-7     545005.0131888157+349901.20697236626i
-4.1359030627651384E-25   3.661809926110364E-7     3.9949853692337553E-7    -26619.8992205119+249799.84125821124i
8.271806125530277E-25     4.0499999999999993E-7    4.2501238309926197E-7    50331.89218193795+47062.77741986807i
0                         1.1115187150364822E-7    3.230096667381466E-7     -5510393.613198121-1094341.7456234065i
-3.3087224502121107E-24   1.9232187095677768E-7    3.3717828838712353E-7    -3252305.6743996404-323384.0854402559i
6.6174449004242214E-24    1.8601180600101045E-7    3.673769359421495E-7     -2189700.287833429-137139.1545390583i
0                         1.123003350172797E-7     3.41921842047284E-7      -4711298.845096481-956058.6364415309i
0                         1.5455481895543223E-7    4.1436884091150925E-7    -1795876.2948451738-446402.2651641841i
3.3087224502121107E-24    2.2089071643573936E-7    3.554368049398117E-7     -1749111.3565121184+132180.75849194443i
0                         2.052318650827309E-7     4.035065197448565E-7     -544738.3743142819+179609.13309185544i
0                         1.8381193472561104E-7    4.4549999999999985E-7    -5085.291472531157-2495.4937813858037i
-6.6174449004242214E-24   2.1722041413852846E-7    4.4549999999999985E-7    17584.51001059577+5375.539505984376i
0                         3.841151071330135E-7     4.454999999999999E-7     19956.57412053201+8105.57313233202i
6.6174449004242214E-24    3.1550285899493716E-7    4.4549999999999985E-7    -18151.56245317636-13098.737564206796i
3.3087224502121107E-24    2.61414520217548E-7      4.040926537954267E-7     -572648.6013645935+159558.16876363222i
3.3087224502121107E-24    2.87063175945506E-7      4.4549999999999985E-7    -41779.5183996298-21205.80662496338i
1.6543612251060553E-24    9.318306857917759E-8     3.341960237443665E-7     -5480913.806314972-1198729.7953310858i
0                         2.709295942038924E-8     3.4053980689009577E-7    -5890626.188176875-1463132.8358311797i
0                         9.936968505764839E-8     3.668589632183645E-7     -3496366.1353910402-681991.647730123i
0                         1.2296025798137228E-7    4.454999999999999E-7     23017.664057335+4042.1411802801035i
0                         9.187797074751499E-8     4.454999999999999E-7     -7176.255226456794-7250.534613593067i
0                         0                        4.4549999999999996E-7    -44087.623507529264-4883.691200328933i
0                         0                        3.466979137789287E-7     -5628299.483856754-1416983.9272940876i
1.6543612251060553E-24    4.05E-7                  4.454999999999999E-7     -27131.552829423377-11462.147341687669i
