% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 11:45
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=1E-12                      ewfd.normE (V/m) @ lambda=1E-12
0                         1.1222187758084808E-7    -2.0359382100811807E-7   -149094.09889160283-2277115.528668632i            2.7083891347951557E7
-1.6543612251060553E-24   1.6148098076991665E-7    -8.194116355486126E-8    3788279.632216302+1.1024693303780103E7i           5.6594589618414454E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   -826093.6429018567-6784279.204093913i             1.7802960030684598E7
0                         1.114934002831982E-7     -2.0583860403134034E-7   7396231.737050889-2443830.2607511114i             2.4594746304881215E7
0                         2.0046547469079038E-7    1.684949217441033E-7     40576.95935242809-1651483.0915260143i             3.515434087212136E7
-3.3087224502121107E-24   1.1811756029585402E-7    1.0937180041687409E-7    1.1520488244835963E7-2638473.719677473i           4.148702622164596E7
0                         9.892122696120922E-8     2.0811770775040243E-7    -6440304.165876468-5415141.560881206i             1.983713482455568E7
-1.0587911840678754E-22   0                        2.1844380867587958E-7    -9163982.469469368+2707430.6673465795i            3.2954094358238865E7
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    8725539.61930857+1.3068277759745687E7i            3.1474318662551273E7
0                         9.901265081548767E-8     2.086243933096728E-7     -6953524.887639463-3853625.6528574456i            1.39416737329534E7
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    -4740643.926008897-6509124.494628997i             1.227899123936449E7
0                         4.3156852068532967E-7    -9.441573109727262E-8    1.1531447390321562E7+2439585.569353914i           4.104130484488033E7
3.3087224502121107E-24    4.0481067694876277E-7    -7.106334885445178E-8    1.328763790747855E7+2792079.414892136i            3.659840895075965E7
0                         4.0481067694876277E-7    -1.2247503680099905E-7   -2576251.154464793+387091.697289329i              3.595672606063786E7
3.3087224502121107E-24    4.2236659387354457E-7    -3.3156600261566373E-7   -1.0850800353958648E7-1.0841662081954531E7i       4.302357536959378E7
-3.3087224502121107E-24   4.0481067694876277E-7    -3.1657404149144293E-7   -9897712.133139582-1.428210316681111E7i           3.299526289025788E7
-3.3087224502121107E-24   4.048106769487627E-7     -3.4115748411427057E-7   -2.0294661829006057E7-1.485043578631793E7i        4.1014386733582675E7
0                         4.502508420350996E-7     -2.9324605695653366E-7   8945680.287688967-6037984.281929503i              4.155485097789003E7
0                         4.561468564307357E-7     -2.3347254581814542E-7   3270200.195774782+2451692.190207413i              2.869813595390257E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.218305523870462E-7    1381554.6041773385+5462997.572307124i             2.130024368361955E7
0                         4.0481067694876277E-7    -2.491234228295679E-7    -5218051.785146251-4522732.743976796i             2.2504016784374334E7
0                         4.0481067694876277E-7    -1.847936517365227E-7    -5141090.878935774+3941133.99115348i              2.2832485804070234E7
0                         4.997136481438985E-7     -5.4578163674120465E-8   -2201974.519340525-6853114.814705417i             3.809368307247529E7
3.3087224502121107E-24    4.489461804632103E-7     -5.6775778379933294E-8   190612.90556804015+1153444.1774618714i            5.62206106218081E7
3.3087224502121107E-24    4.4989759452706147E-7    -1.6556817874517087E-8   -2183099.749949777-4364000.794502065i             3.211610667829102E7
3.3087224502121107E-24    5.064721380278715E-7     -9.25383604059818E-8     -1.2114212724577818E7+4141074.1196830636i         3.760184162145346E7
-3.3087224502121107E-24   4.814698782554942E-7     -7.107843754157303E-8    -1.3888761723336821E7-536503.727706451i           4.8400915210551746E7
0                         4.0481067694876277E-7    2.3721473678056144E-8    2493476.549180144-4985326.100014414i              2.1879390195883155E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    1.798913735940484E7+1.723070872534459E7i          4.2387752128782615E7
0                         4.375981764020514E-7     -1.443441900957181E-7    -8906262.642615993+3010467.877481643i             3.516094900522561E7
-3.3087224502121107E-24   4.993313195216967E-7     -2.159181114847459E-7    1427681.8333460588+3295692.351535038i             3.549660326488202E7
0                         5.165759812286529E-7     -1.5276612097377223E-7   -1871556.1016133314-2974518.839581955i            2.954868490788363E7
0                         4.777461392223046E-7     -1.1661254719235383E-7   4084122.8344053663-1795015.4427954392i            3.990057416574149E7
1.6543612251060553E-24    6.117018165168023E-7     -2.3743763663215706E-7   1.699497547387857E7-1.0100261457728032E7i         4.516837586530146E7
-1.6543612251060553E-24   4.569758984411236E-7     -3.472823263841108E-7    2512969.451462019-2242440.184171108i              4.23048549636768E7
-1.6543612251060553E-24   4.0481067694876277E-7    -3.9919901680121826E-7   -1272741.5292956622-6334890.2018711865i           2.4426580071796898E7
3.3087224502121107E-24    5.081525458428524E-7     -3.9970774983858666E-7   -4950246.455489767+7645278.553370672i             3.2583452888546687E7
3.3087224502121107E-24    4.962314594314798E-7     -4.457236684465527E-7    -1.5395716901355192E7+1116908.0916784648i         4.576134822206724E7
3.3087224502121107E-24    4.2957613825231527E-7    -4.457236684465527E-7    3084103.7091214187-5025120.304925974i             2.210181594817231E7
3.3087224502121107E-24    4.0481067694876277E-7    -4.457236684465527E-7    7716511.5762349395-1.4580215296561696E7i          2.5300554845766686E7
3.3087224502121107E-24    7.584990733679616E-7     -3.525345509788203E-7    9470492.450685885+1.0294385475900654E7i           3.0193126678943694E7
1.6543612251060553E-24    6.455923658273635E-7     -2.9779599197226205E-7   8514406.642217573+1113791.7306270762i             2.787982653419139E7
-1.3234889800848443E-23   6.594171668704031E-7     -4.457236684465528E-7    2617813.62935423+2445658.286280294i               3.493200689165334E7
0                         7.115433440389336E-7     -4.4572366844655277E-7   7966659.515057537+3865555.444784941i              3.408911580154533E7
0                         6.13672952558064E-7      -4.457236684465528E-7    6102214.609153042-1252017.4299118626i             4.9644324087067544E7
0                         5.835703006909465E-7     -3.9683597509188217E-7   -7077098.671613954-353950.8379428048i             3.2151043005734444E7
1.6543612251060553E-24    5.073206154392238E-7     1.6639490242751647E-8    6390200.650086736+1470561.932588774i              2.998392240277214E7
0                         4.872041077290517E-7     5.2308274107395806E-8    2022355.644070007+922799.4597696974i              2.9402712124498397E7
0                         4.0481067694876277E-7    1.360940974810027E-7     -3326576.854125122+75105.4185993186i              2.903078819255125E7
0                         4.0481067694876277E-7    5.720766611629198E-8     -4475664.3484218735+2439236.697921649i            2.398209461670895E7
0                         4.862892861970411E-7     7.59710070016916E-8      -318068.06413009233+1561118.0279321137i           2.973081207883625E7
6.6174449004242214E-24    1.7939660431371156E-7    5.0528916286388705E-9    6110158.4852761915+7158657.057706806i             3.3668333472469576E7
0                         2.459427215263416E-7     5.2736472453813216E-8    -6809622.63621926+9391569.529670162i              3.519322249054072E7
3.3087224502121107E-24    1.5707454531081041E-7    6.25005572267353E-8      1.3547392544663237E7-2901032.2530480283i          3.110492577950307E7
6.6174449004242214E-24    2.1433983851951722E-7    7.1700210684364934E-9    -1106851.2460854142-4356126.721033735i            4.2589687779834345E7
0                         2.49260976348461E-7      5.607337329607634E-8     4207059.840280279+2.6270502077811003E7i           3.412514205981176E7
-1.3234889800848443E-23   6.246188711819906E-7     3.9309164022119866E-8    7030964.041380847+5264156.785989186i              4.186367345531571E7
0                         5.960440285226311E-7     2.988217108289382E-8     -1.0767313273319278E7+8620766.362836484i          4.7025668074832544E7
-1.6543612251060553E-24   5.631430720862984E-7     6.27649824210615E-8      -5947960.498304139-1564898.384750054i             3.7731107402989686E7
-1.6543612251060553E-24   6.691471139469493E-7     -6.92448852235418E-8     -9033753.663323486+1763139.2030427256i            2.8213865652364414E7
-1.6543612251060553E-24   4.4978337932055604E-7    1.5899387636454964E-7    -4094219.4670264125-3036756.0305323433i           3.0821615121893052E7
0                         5.281021162220563E-7     1.0122790767266414E-7    7175327.138697192-681725.7669021157i              2.6439455703414995E7
0                         5.408635932871615E-7     1.6874223547965604E-7    7080988.854943281+8277013.127934965i              3.66255021223738E7
0                         5.191967007498003E-7     7.363267056516884E-8     9457274.227669034-7173821.148178588i              2.2469319777128235E7
0                         1.2144320308462883E-6    -4.4572366844655277E-7   123300.00892257187-670835.425012628i              3.937324194002809E7
0                         9.711902279227485E-7     -1.706099099539873E-7    -4414461.9213803345+1.2625751352699589E7i         3.606339638540052E7
5.790264287871194E-24     9.829586933867662E-7     -1.6127963750351202E-7   -7726826.521223698+1.9244756866111632E7i          4.616243108748439E7
1.3234889800848443E-23    1.214432030846288E-6     -1.0860767275448962E-7   -2128297.5189055884-1.0942218379637148E7i         1.817570396505973E7
1.3234889800848443E-23    9.682376450528536E-7     -1.6514818570509336E-7   4369425.000468415+882113.0832328852i              3.6451799872210436E7
1.406207041340147E-23     9.726521862409165E-7     -1.6285283285125584E-7   -984595.0508944265+6089905.803221954i             4.408800113391975E7
1.6543612251060553E-24    9.626704923717386E-7     -1.6119038765285642E-7   4528408.299653308-1.532920123287257E7i            3.7533939409418516E7
1.6543612251060553E-24    9.754909361905512E-7     -1.5889962744497584E-7   1273533.3925111291+626168.4410872i                4.225814550023612E7
8.271806125530277E-25     9.387796828040267E-7     -1.92233150566557E-7     -885208.4621375421-2417642.324281219i             3.622236229142358E7
6.6174449004242214E-24    8.550869066977325E-7     -3.054656588009247E-8    3578793.951615401-3112723.9463804774i             3.370002047473781E7
-6.6174449004242214E-24   7.891679577345008E-7     -7.479479087737868E-8    163089.86164061353+3756758.7055752142i            2.748445524674945E7
1.3234889800848443E-23    7.97048117412347E-7      -6.302097202391355E-9    1379047.9431739151-4210024.280407119i             3.467848872725759E7
6.6174449004242214E-24    7.520580860383995E-7     -1.3288742342409566E-8   -1149883.7386918105-1.084692259206337E7i          3.974449800034599E7
0                         7.054127686436632E-7     -1.0157113773708578E-7   -3350900.946459825-1594855.6669278578i            1.999958781710137E7
3.3087224502121107E-24    5.052561387145081E-7     -2.446466948904555E-7    5941749.884683559+3013781.272905439i              4.755993279814331E7
0                         6.247238596707543E-7     -2.5434599037638164E-7   5542084.728145114-8204053.625177073i              4.588435689301035E7
0                         5.214366592560964E-7     -3.381466525268136E-7    -1.1592246063523393E7+9987251.02876077i           4.653926867297937E7
-1.6543612251060553E-24   6.30222716919134E-7      -2.3418625134157275E-7   1.221079806540662E7-1.1307416446177572E7i         4.074900281054712E7
6.6174449004242214E-24    5.576046715284379E-7     -1.2432629581684775E-7   -2061448.782899278+4356949.50634536i              2.84606733872463E7
0                         5.49458049142369E-7      -5.2424835329014184E-8   602904.0255296091+1.508005868551646E7i            3.632101176324193E7
-1.6543612251060553E-24   6.772966468641454E-7     -1.1254496970161925E-7   -1.2367391131748274E7-2541437.313010073i          2.733329446046893E7
0                         7.589645985661259E-7     -1.6652353284211032E-7   715973.5574107401+1202385.6516248602i             3.2154992320279706E7
0                         7.894428415806573E-7     -2.946914164752046E-7    4300602.239217555-3291267.029215722i              4.051252693955601E7
-1.6543612251060553E-24   6.480993456055181E-7     -2.4946320709047333E-7   -1.1074827828889938E7-636374.501077528i           2.8744253684368964E7
1.6543612251060553E-24    6.929039943739884E-7     -1.2131650012357304E-7   -4646963.297610024-1107976.3038035189i            2.5752189258099E7
1.6543612251060553E-24    6.387782450892036E-7     -2.640761444177972E-7    1313398.6680775022-4357897.8576201545i            3.0182474277153485E7
0                         7.742683920110035E-7     -3.156157027512449E-7    2910812.9155829125+5311373.877440386i             3.496960111521485E7
-3.3087224502121107E-24   5.495370825295924E-7     -3.5901745045618887E-7   -2.2106362102874935E7+2119458.27987301i           4.249097336782401E7
0                         8.518735131742949E-7     -4.457236684465528E-7    -7011429.095547518-3908558.4795744345i            2.853052061759402E7
0                         8.064277864561567E-7     -3.349980882823954E-7    3821215.4955098084+3746031.3450923697i            3.1934845006978046E7
-3.3087224502121107E-24   4.3658923736319153E-7    2.472402499771893E-7     -4540838.754679239-5210274.568784363i             2.664316421589779E7
0                         4.0481067694876277E-7    2.5753493727551003E-7    -6969919.817837621-6549532.982176065i             2.5272254604398023E7
0                         4.0481067694876277E-7    2.0714308067700738E-7    -1.1908433702783719E7+2816232.5676402063i         2.189832229514202E7
-2.6469779601696886E-23   7.245654816930181E-7     6.376431187878918E-8     1.9221897250610232E7-383948.5970119977i           2.6578484510383982E7
0                         6.930442476933175E-7     5.100816087261462E-8     -2903614.2082999153-7928811.265549323i            3.3079693961829655E7
1.6543612251060553E-24    6.926043182087825E-7     -8.272410280721334E-8    -1.0590082078528315E7+3168297.9006381817i         2.293010709804237E7
0                         4.048106769487628E-7     2.79063042588469E-7      1112100.2155523773-1.7512516136134386E7i          2.8968322768788848E7
3.3087224502121107E-24    4.0481067694876277E-7    3.379968755225224E-7     1.4202311492801404E7+1.1637592357308563E7i        2.4808896516842328E7
0                         4.7333691249732846E-7    3.3810438509062026E-7    -9434681.434716627-1.2660554874915443E7i          4.1557557832749724E7
0                         4.7278923339143395E-7    3.314883455331893E-7     -1.2088683045345768E7+5056690.009878052i          4.430366809909279E7
-3.3087224502121107E-24   4.0481067694876277E-7    3.6038578813905066E-7    5802005.210909778+1.016630470157241E7i            2.6763561993757877E7
0                         4.0481067694876277E-7    4.099925578214459E-7     7868163.253388212+9956742.34847927i               3.3914598272939615E7
0                         6.509859582013704E-7     1.3255461462843295E-7    -2.121468650084489E7+4939273.489924377i           4.83000915613585E7
0                         6.705836698145423E-7     1.485399450120071E-7     -1.3259780890874654E7-5927156.962994371i          4.12442942341735E7
0                         6.578698432351904E-7     1.5991641382153506E-7    -3.274487573621776E7+6362770.943438418i           4.205741968132046E7
0                         6.410384686553871E-7     1.6274714920797545E-7    -2.0010632812757798E7+2362006.4653263697i         5.098487964090778E7
0                         4.788499947104467E-7     3.425026801200342E-7     -3284147.902891608-6468036.873506057i             3.90529392635451E7
1.6543612251060553E-24    4.2957613825231527E-7    4.457236684465527E-7     2842712.2877364676+9987635.350118818i             3.1572755700937677E7
0                         4.962314594314798E-7     4.457236684465528E-7     1.5395716901355196E7-1116908.0916785276i          3.700215078694792E7
-6.6174449004242214E-24   5.643604176755028E-7     2.482016625425285E-7     4989299.221764684+1.117669551461955E7i            3.2438350873852324E7
0                         6.526453161246262E-7     1.8190332702945102E-7    -2.519397558761357E7-3598363.5677378755i          4.4290623507432744E7
6.6174449004242214E-24    6.41117934249498E-7      2.923429392833327E-7     6979153.41344448-2000061.5501771816i              3.2611682717917807E7
-6.6174449004242214E-24   5.761765813329171E-7     2.9910786931305563E-7    965227.1020391334+1282417.0250510722i             2.5866018936970443E7
0                         4.820829262188099E-7     3.355042066868296E-7     -4390353.278644036+654880.8624062012i             3.701701210652888E7
0                         4.211107416564642E-7     1.7500732835666212E-7    -846072.6008557454-4207683.657582848i             2.7191895872064102E7
3.3087224502121107E-24    4.0481067694876277E-7    1.622613169736564E-7     -4893567.910824896-4764606.655617659i             2.0716009771007597E7
0                         5.122042016630905E-7     2.1271907331504992E-7    9750009.820942879-1287792.341765746i              4.8320658447265685E7
0                         4.786782271399676E-7     3.345049319927811E-7     -1.0614414482410325E7+9933546.426399726i          3.220298897589301E7
6.6174449004242214E-24    9.170441589635832E-7     1.3913097951325565E-7    3893456.5642046416+8849238.94727363i              4.5321721806324504E7
1.6543612251060553E-23    8.840109665589397E-7     1.555873715367559E-7     -5089278.453518114+4016989.1221811105i            3.458983734233459E7
0                         7.191376553515902E-7     1.6671927879709242E-7    1.0711981735828364E7-5115068.686109899i           3.510861559551119E7
-6.6174449004242214E-24   8.582082660181202E-7     2.0329463399612063E-7    -6919041.3565070955+3541341.2302998365i           3.676182135143373E7
1.9852334701272664E-23    9.168045775200016E-7     1.838839511341664E-7     706572.5723645197+2114183.5673015094i             4.876556474762804E7
-1.3234889800848443E-23   8.947124546920311E-7     2.1609288361610416E-7    1.1025089530212963E7-1.2406582468003774E7i        4.558513135743013E7
5.293955920339377E-23     1.2144320308462883E-6    1.3163477256883595E-7    4981552.856071867-1.617554714415577E7i            4.727754618787631E7
0                         1.2144320308462883E-6    4.4572366844655277E-7    -1.2950511913045302E7+6430400.857534874i          3.1043240185644973E7
-6.6174449004242214E-24   1.2047294125653607E-7    -5.4177059992643494E-8   -9121638.205066374-1.3816052066529898E7i          3.987131630325124E7
0                         2.429292671279745E-7     5.948826477865517E-8     -3123692.2864989336-9974733.156523196i            3.527821195428941E7
6.6174449004242214E-24    0                        4.436886207510373E-8     -1.027422195072517E7+8556707.947093317i           2.3811825495728776E7
6.6174449004242214E-24    5.812045785468935E-8     -2.552427027151395E-9    -5849253.436159358-732407.713520725i              2.2831578397799976E7
6.6174449004242214E-24    0                        -4.436886207510373E-8    -2670007.574582373+8228323.106175832i             1.560830869633089E7
0                         7.655579962140228E-8     6.542684884060526E-8     -789107.1405785795-501975.1693398211i             3.538017489566775E7
0                         6.866435007000858E-7     -1.0938876761640242E-7   -1.0119258017199202E7-1542729.9705427184i         2.2987464780650284E7
0                         4.771927731982387E-7     3.36489827235441E-7      -1.2165679992719773E7-2260856.178729332i          3.495488613880809E7
3.3087224502121107E-24    4.0481067694876277E-7    4.457236684465527E-7     -7716511.576234901+1.4580215296561714E7i          2.2470642573903166E7
0                         6.651249287303628E-7     1.6790702109120413E-7    -1.3918577613987973E7-5062186.657539119i          3.770433742212123E7
4.1359030627651384E-25    4.867723564772883E-7     3.418091714985628E-7     8780174.566530816+9376730.609274419i              3.996183729108895E7
-6.6174449004242214E-24   6.136729525580642E-7     4.457236684465528E-7     -6477064.555408422-2095221.7888189952i            3.955196844991907E7
0                         6.881616988740355E-7     3.978295959370143E-7     -1.1050868904483452E7+4091125.385740441i          3.9462458537982546E7
6.6174449004242214E-24    6.594171668704033E-7     4.457236684465528E-7     -1.2077465696498185E7-4107228.3041296317i         4.458762721602777E7
6.6174449004242214E-24    6.400077995513397E-7     4.145395176181685E-7     -1.66012573873708E7-7439315.338779149i            4.518077474994281E7
6.6174449004242214E-24    7.115433440389337E-7     4.457236684465528E-7     -7966659.51505754-3865555.4447849235i             3.518538378515996E7
0                         6.653123572430028E-7     1.7967980069664388E-7    -6548009.188631452-8004319.950886386i             3.864687059040527E7
6.6174449004242214E-24    7.079823640439226E-7     3.146782694854729E-7     -10546.828888753802-8575179.084928712i            3.631101882261564E7
0                         8.518735131742948E-7     4.457236684465527E-7     4094339.5175485066+7113689.069481635i             3.56990419746207E7
0                         7.868661569218205E-7     3.7218715107475933E-7    833531.3724476616+9387477.347078485i              3.195240835445255E7
-3.3087224502121107E-24   3.713163589710846E-7     2.28719275193699E-8      -439935.0205910015-273581.79487198475i            2.8105104294945512E7
0                         3.258812924319995E-7     4.569473248067654E-8     -1357440.0969375125-3701277.8913478046i           2.1126098511073753E7
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   -81941.31871782755-8205090.971647914i             2.3331928167399082E7
0                         3.67742134455443E-7      -2.622766939059858E-9    -1192070.1918352055+1392489.565712282i            2.2294326563371122E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    -900945.5270027793-3548357.046819839i             2.670424767950545E7
1.6543612251060553E-24    3.349284580711162E-7     -4.838043261769996E-8    -2.010772180628649E7-8783121.615691967i           3.877182307430489E7
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   -3.222364389366339E7-2.0465599530237425E7i        4.719227216171755E7
0                         3.2584904163317056E-7    5.4761703028297576E-8    2924681.5121688545+3101294.7712429995i            2.4395226946068853E7
0                         3.24970696555981E-7      5.0869258428683064E-8    1114361.9414456896-1192786.2495962214i            2.736695539516403E7
0                         3.221038368927431E-7     5.584714369209338E-8     6427590.021677338+8215145.600636774i              2.544984765489684E7
0                         3.905486564586962E-7     1.5070927513429238E-7    -4887132.9848504765+2363303.9616751717i           2.944527183803133E7
-1.6543612251060553E-24   3.695278543888481E-7     1.425007216743512E-7     2258137.5086026043+1.00930265942895E7i            3.209399433413615E7
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     -1632454.7384747658-835869.2526161781i            3.163200378455867E7
0                         4.0481067694876277E-7    5.720766611629198E-8     2599607.0647049495+8594316.82482692i              2.3583465756831795E7
-8.271806125530277E-25    3.3156828818064024E-7    5.3161048325825355E-8    1333706.1944486808-3134969.9099131497i            2.231291985862701E7
-3.3087224502121107E-24   3.538787295229262E-7     -1.2398315886083805E-7   700251.6094796986+156154.86263376902i             2.4202390439259417E7
0                         4.0481067694876277E-7    -1.2247503680099905E-7   7733789.698561513+1871285.029011423i              1.836552625879113E7
8.271806125530277E-25     3.3638825816599775E-7    -6.395905135374167E-8    -9727170.106221834-2044819.9963146546i            2.8022744272698335E7
0                         3.182396563385692E-7     -6.343381124083152E-8    -1.1263952929778865E7-1698427.998739125i          2.3905355111358583E7
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    -1.2994198474977443E7+1326051.5999999994i         2.812808816925022E7
-3.3087224502121107E-24   3.015852552501473E-7     -1.6685527697298306E-7   -3216292.5531126424-5024093.1195388455i           2.5759144463822182E7
0                         3.232695709983424E-7     -5.53045889386516E-8     -2.458767916699269E7-1.2776333002299605E7i        4.4225427211596034E7
-3.3087224502121107E-24   2.623301555560212E-7     -1.838422404158222E-7    484193.5525598716-7913.812425638549i              2.0953350590473212E7
0                         2.1845653395423077E-7    -1.6518554386307116E-7   -2039235.0662621409-1401868.4489381018i           2.183748384101677E7
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   6227038.91596578-2004134.9412949593i              1.8384306991097018E7
-3.3087224502121107E-24   3.0650930569558767E-7    -2.1794848318051102E-7   6063071.386114156+2186436.427454685i              2.9790596960617654E7
3.3087224502121107E-24    2.470772530883222E-7     -2.3543370847644549E-7   -4970004.620469922-6729227.997331156i             2.9416938893565286E7
0                         2.2069103669620642E-7    -2.2885546097923546E-7   1219622.086692343-6226490.808120422i              2.3722375427941497E7
8.271806125530277E-25     1.9445774481720757E-7    -2.8327782105937676E-7   -1936782.109772921+1366133.4168871366i            2.3887936333938133E7
0                         1.183621861921214E-7     -2.078816710009919E-7    -9286165.389225295-3970556.593592844i             1.9643957868433766E7
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   -8574312.885232907-5361871.676606294i             1.9410946073715717E7
0                         3.0257191062034473E-7    1.576897610256885E-7     -1201988.4867256447+4802427.268676056i            2.7523481174846504E7
0                         2.1731686092286983E-7    1.7520511471491508E-7    1476673.2367750674-9795572.187678324i             2.5894371833408922E7
-3.3087224502121107E-24   3.111376090332974E-7     2.2109966464668137E-7    1530855.3068737611+2111695.97821386i              2.6035109296895195E7
0                         2.1590675670731769E-7    1.6443578411235084E-7    1228377.760570722-1.2575304384956589E7i           2.5987308477178928E7
-1.6543612251060553E-24   3.7398138207890795E-7    1.7497596113962513E-7    -561575.9632944741+2825500.270805727i             2.451649819655339E7
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    5519841.763722531-4797911.695332445i              2.6673888813927036E7
0                         1.610450647624651E-7     -3.1113300659520074E-7   -2381694.623885817+8529907.472491378i             2.654884577851172E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   -2359670.599426993-7524345.143514892i             2.1621993400053836E7
0                         1.5542147801101528E-7    -3.257577205699684E-7    4435162.000150061+8982390.091303645i              2.689544028730915E7
0                         1.1210284432675364E-7    -2.0657976494489885E-7   3068647.205792881-6044474.342463642i              3.1678593537843257E7
0                         0                        -3.3208373856121613E-7   -3898217.885274768+547326.5780005337i             1.70667117326289E7
-1.0587911840678754E-22   0                        -2.184438086758795E-7    -8419558.016531378-964148.4812715153i             9985424.711847011
0                         1.114934002831982E-7     -2.0583860403134034E-7   -2228389.73181175-5704661.517965525i              3.3273694500738952E7
-8.271806125530277E-25    2.043848287327706E-7     3.01824057255159E-7      7796222.3764273245-4559705.025966417i             2.339657305982618E7
0                         9.901265081548767E-8     2.086243933096728E-7     -4942342.207471069-4586116.295827973i             1.336902855713492E7
