% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 11:45
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=1.4E-11                    ewfd.normE (V/m) @ lambda=1.4E-11
0                         3.221038368927431E-7     5.584714369209338E-8     7153406.099822534-1438852.9989905567i             7683698.874082736
0                         2.5315329523993733E-7    6.001853845885086E-8     7214921.507866325-1798661.7321924288i             7810733.682744557
0                         2.5085145295922413E-7    5.462592438847495E-8     7208926.609080355-1805517.3198174834i             7967634.626973473
-1.6543612251060553E-24   1.8936295177487544E-7    -5.345153217925148E-8    7064298.592900836-2167728.162087033i              8128007.531199882
0                         3.0382501758412077E-7    -4.485991782714857E-8    7198139.539713981-1817119.3897930798i             7837552.816418804
0                         3.232695709983424E-7     -5.53045889386516E-8     7126582.764021127-1813680.7624665827i             7843386.145977441
3.3087224502121107E-24    2.3887937212247125E-7    -7.0981566033776E-9      7087660.257165817-2806643.810416431i              8480110.96389708
0                         2.1590675670731769E-7    1.6443578411235084E-7    6639319.216592514+2490325.8539571515i             9669306.089923311
8.271806125530277E-25     2.0626333866638028E-7    1.6851892779815737E-7    6614038.225055134+2286633.4886807464i             9714587.741791794
8.271806125530277E-25     2.478102917674804E-7     5.7999085052770066E-8    7037860.683909623-2034095.0561646647i             7759515.088716954
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    6834545.458824618+2759681.3891066774i             9877683.849757206
3.3087224502121107E-24    1.8845011221180134E-7    -7.933319908910908E-8    6842300.668280727-1924560.242741563i              8322821.328460991
-1.0587911840678754E-22   0                        -2.184438086758795E-7    7084574.889517453+1981376.1625835309i             7393154.742289468
6.6174449004242214E-24    7.412316040165247E-8     -9.059081845819273E-8    7103414.946799089-2780379.2381709097i             8206649.64355953
0                         1.1222187758084808E-7    -2.0359382100811807E-7   6468300.235742043+2849953.9012604957i             8982962.807364734
-1.6543612251060553E-24   1.6148098076991665E-7    -8.194116355486126E-8    7217611.599232372-1935053.7581006428i             8172268.139068112
0                         1.1244237034527167E-7    -2.0569679271964817E-7   6873656.907458026+2891448.2943130303i             9352507.854208104
0                         1.114934002831982E-7     -2.0583860403134034E-7   6931423.397601805+2731670.9922003783i             9172794.998998627
0                         2.0046547469079038E-7    1.684949217441033E-7     6241574.8902709065+2104195.7733574947i            9566606.916699385
-3.3087224502121107E-24   1.1811756029585402E-7    1.0937180041687409E-7    6829796.570720236-1695827.1174890923i             8099536.516384293
0                         9.892122696120922E-8     2.0811770775040243E-7    6324019.960321622+2561809.9493439337i             8650335.978524715
-1.0587911840678754E-22   0                        2.1844380867587958E-7    6460865.688704476+2126584.059809481i              6874303.788498436
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    6474590.225973952+2467903.951656103i              9787178.231000973
0                         9.901265081548767E-8     2.086243933096728E-7     6658650.793868762+2748431.6963091986i             8957321.138698807
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    6721923.291870991+2375152.746546618i              8736649.559590552
0                         4.3156852068532967E-7    -9.441573109727262E-8    1.0928267040595548E7-2267107.963406223i           1.2291568842120303E7
3.3087224502121107E-24    4.0481067694876277E-7    -7.106334885445178E-8    1.1736508773029966E7-1551380.9515296922i          1.288689342829225E7
0                         4.0481067694876277E-7    -1.2247503680099905E-7   1.130378657769241E7-433413.58429938304i           1.2980035579942629E7
3.3087224502121107E-24    4.2236659387354457E-7    -3.3156600261566373E-7   4137991.8949971176+2484802.309360733i             6960358.153492624
-3.3087224502121107E-24   4.0481067694876277E-7    -3.1657404149144293E-7   4878129.046797334+3879398.2437208225i             7960186.576593969
-3.3087224502121107E-24   4.048106769487627E-7     -3.4115748411427057E-7   3736165.1605435237+2979903.852557272i             7311009.244715822
0                         4.502508420350996E-7     -2.9324605695653366E-7   5203476.087765709+1191432.1243377796i             6758106.736166025
0                         4.561468564307357E-7     -2.3347254581814542E-7   7294514.5945467055+249099.71551091422i            8205829.157717149
-3.3087224502121107E-24   4.0481067694876277E-7    -2.218305523870462E-7    8529096.640946783+3077465.985116403i              1.0676412488566566E7
0                         4.0481067694876277E-7    -2.491234228295679E-7    7437477.988228466+3094636.99218414i               9886863.390494986
0                         4.0481067694876277E-7    -1.847936517365227E-7    1.0053979727533229E7+1823151.9447277326i          1.1348782007539565E7
0                         4.997136481438985E-7     -5.4578163674120465E-8   8989865.523819933-5120437.3423793735i             1.0991678788747642E7
3.3087224502121107E-24    4.489461804632103E-7     -5.6775778379933294E-8   1.047326126320621E7-2961793.1467575445i           1.1926169675962256E7
3.3087224502121107E-24    4.4989759452706147E-7    -1.6556817874517087E-8   1.0357684796123002E7-3342181.075468895i           1.1876722411836086E7
3.3087224502121107E-24    5.064721380278715E-7     -9.25383604059818E-8     8497737.822942823-4876355.445609257i              1.0306921931945825E7
-3.3087224502121107E-24   4.814698782554942E-7     -7.107843754157303E-8    9487563.838426862-3846244.103781072i              1.1181476496547597E7
0                         4.0481067694876277E-7    2.3721473678056144E-8    1.1628834104260901E7-2483400.015893067i           1.3087011592418065E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    1.1717396381332405E7-2354674.4704412846i          1.3140228339082323E7
0                         4.375981764020514E-7     -1.443441900957181E-7    9817296.205891926-242121.1447829335i              1.1850309908417827E7
-3.3087224502121107E-24   4.993313195216967E-7     -2.159181114847459E-7    6346370.648748314-2128760.129427134i              7836760.918721087
0                         5.165759812286529E-7     -1.5276612097377223E-7   7282016.006597471-4312288.823143662i              9327809.82373265
0                         4.777461392223046E-7     -1.1661254719235383E-7   8983228.372475853-2648642.569285326i              1.073829500865719E7
1.6543612251060553E-24    6.117018165168023E-7     -2.3743763663215706E-7   3443475.5816381415-5654099.238004139i             7198632.800362494
-1.6543612251060553E-24   4.569758984411236E-7     -3.472823263841108E-7    3393197.8624372794+1147411.045238083i             5999826.778375273
-1.6543612251060553E-24   4.0481067694876277E-7    -3.9919901680121826E-7   1927254.3732030836+912293.9470049553i             6571882.877951329
3.3087224502121107E-24    5.081525458428524E-7     -3.9970774983858666E-7   1384049.294965606-50030.7826811278i               5066964.656560429
3.3087224502121107E-24    4.962314594314798E-7     -4.457236684465527E-7    180670.69573590643-127006.31322999555i            5358483.185321368
3.3087224502121107E-24    4.2957613825231527E-7    -4.457236684465527E-7    266848.10700025765+55859.031488589244i            5880108.073248203
3.3087224502121107E-24    4.0481067694876277E-7    -4.457236684465527E-7    293304.14728701237-12206.053332283682i            6539870.783752355
3.3087224502121107E-24    7.584990733679616E-7     -3.525345509788203E-7    -140733.94184734733-3885540.1088754097i           4810269.8727986235
1.6543612251060553E-24    6.455923658273635E-7     -2.9779599197226205E-7   2172268.23092003-4375115.649641133i               5671505.282940963
-1.3234889800848443E-23   6.594171668704031E-7     -4.457236684465528E-7    4355.005867593337-203364.09364454926i             3072783.879217783
0                         7.115433440389336E-7     -4.4572366844655277E-7   8999.024646144973-147247.6462133502i              2339218.814205561
0                         6.13672952558064E-7      -4.457236684465528E-7    74894.93254193888-120598.68255860836i             3346506.9529651357
0                         5.835703006909465E-7     -3.9683597509188217E-7   1338039.7004887066-417009.69569087797i            3800796.1979154395
1.6543612251060553E-24    5.073206154392238E-7     1.6639490242751647E-8    8682664.137799636-5114653.598929359i              1.0311194479949359E7
0                         4.872041077290517E-7     5.2308274107395806E-8    9288576.702750314-4601165.423608014i              1.069595474166029E7
0                         4.0481067694876277E-7    1.360940974810027E-7     1.1005493550986849E7-314715.3900936413i           1.2605928605910517E7
0                         4.0481067694876277E-7    5.720766611629198E-8     1.1806971802286211E7-1494920.0795341015i          1.30754819977187E7
0                         4.862892861970411E-7     7.59710070016916E-8      9336059.788580019-4318734.915782461i              1.0625991165514033E7
6.6174449004242214E-24    1.7939660431371156E-7    5.0528916286388705E-9    7225212.007684496-3464068.2674087635i             8630472.957748167
0                         2.459427215263416E-7     5.2736472453813216E-8    7183204.802829396-2128823.9964481755i             7893947.782654519
3.3087224502121107E-24    1.5707454531081041E-7    6.25005572267353E-8      7009198.1204001205-2364265.179889614i             8254332.802540133
6.6174449004242214E-24    2.1433983851951722E-7    7.1700210684364934E-9    7067007.925049683-3421799.4806220103i             8912933.999735603
0                         2.49260976348461E-7      5.607337329607634E-8     7147522.962734178-2044905.316410675i              7960485.672916256
-1.3234889800848443E-23   6.246188711819906E-7     3.9309164022119866E-8    4736283.055719398-9601544.901933275i              1.1116330306197152E7
0                         5.960440285226311E-7     2.988217108289382E-8     5676410.404241028-8398929.732706742i              1.1268268948907781E7
-1.6543612251060553E-24   5.631430720862984E-7     6.27649824210615E-8      6807776.979980047-6997354.426472087i              1.0522467886829633E7
-1.6543612251060553E-24   6.691471139469493E-7     -6.92448852235418E-8     3182905.5638150848-1.0272617446945269E7i          1.0892817972906187E7
-1.6543612251060553E-24   4.4978337932055604E-7    1.5899387636454964E-7    9082475.886439249-612938.8531344772i              1.1127806422171772E7
0                         5.281021162220563E-7     1.0122790767266414E-7    7593379.19364239-5077047.475609529i               9550037.163669461
0                         5.408635932871615E-7     1.6874223547965604E-7    6036762.694010237-4722268.407477104i              9020193.7216708
0                         5.191967007498003E-7     7.363267056516884E-8     8054130.426239943-5029807.897848705i              1.0134832194616647E7
0                         1.2144320308462883E-6    -4.4572366844655277E-7   -351606.6074575231+611289.0625758766i             1.2379202472437162E7
0                         9.711902279227485E-7     -1.706099099539873E-7    -5807534.078937097-8234583.33483942i              1.1762334374148402E7
5.790264287871194E-24     9.829586933867662E-7     -1.6127963750351202E-7   -6202946.546238568-7794159.885948724i             1.1360897266492823E7
1.3234889800848443E-23    1.214432030846288E-6     -1.0860767275448962E-7   -9178299.004995706+2662529.462050054i             1.1398523459090872E7
1.3234889800848443E-23    9.682376450528536E-7     -1.6514818570509336E-7   -5713353.237022849-8940405.283676568i             1.2213460101289857E7
1.406207041340147E-23     9.726521862409165E-7     -1.6285283285125584E-7   -5959277.0959234685-8556532.543738578i            1.1953230573560487E7
1.6543612251060553E-24    9.626704923717386E-7     -1.6119038765285642E-7   -5733943.819837992-8830707.043626098i             1.1871740647293175E7
1.6543612251060553E-24    9.754909361905512E-7     -1.5889962744497584E-7   -6055515.68671846-8293731.005473747i              1.1451299750768542E7
8.271806125530277E-25     9.387796828040267E-7     -1.92233150566557E-7     -4931709.04943343-8093701.254347821i              1.0938497790122697E7
6.6174449004242214E-24    8.550869066977325E-7     -3.054656588009247E-8    -3365390.975822967-1.1917902806802323E7i          1.3187446528695954E7
-6.6174449004242214E-24   7.891679577345008E-7     -7.479479087737868E-8    -1282342.750458442-1.2104856745871753E7i          1.2619255864242159E7
1.3234889800848443E-23    7.97048117412347E-7      -6.302097202391355E-9    -1620224.734736293-1.2299559447086636E7i          1.3165413408366513E7
6.6174449004242214E-24    7.520580860383995E-7     -1.3288742342409566E-8   -9900.250086506421-1.1626249934296941E7i          1.3131058255828476E7
0                         7.054127686436632E-7     -1.0157113773708578E-7   1937556.660426325-1.0772079304223018E7i           1.127670842286959E7
3.3087224502121107E-24    5.052561387145081E-7     -2.446466948904555E-7    5547117.329994057-1435918.4343017512i             7221961.981224135
0                         6.247238596707543E-7     -2.5434599037638164E-7   2982868.008749115-5566671.961026511i              6803575.059145211
0                         5.214366592560964E-7     -3.381466525268136E-7    2821703.9735789383-1499629.7591731627i            6253496.5682965275
-1.6543612251060553E-24   6.30222716919134E-7      -2.3418625134157275E-7   2957598.259793142-6161334.409931282i              7264274.340351458
6.6174449004242214E-24    5.576046715284379E-7     -1.2432629581684775E-7   5934829.255242189-6153863.286361257i              1.0320003587448044E7
0                         5.49458049142369E-7      -5.2424835329014184E-8   6732478.868801868-6414597.153110006i              1.148046069663651E7
-1.6543612251060553E-24   6.772966468641454E-7     -1.1254496970161925E-7   2889642.272915725-1.0155072503024535E7i           1.0691924960495329E7
0                         7.589645985661259E-7     -1.6652353284211032E-7   -362469.4931713411-1.0282315251108255E7i          1.0783938623724923E7
0                         7.894428415806573E-7     -2.946914164752046E-7    -589817.768428528-6928725.185688165i              7436493.565537329
-1.6543612251060553E-24   6.480993456055181E-7     -2.4946320709047333E-7   2475404.0291867177-6112404.001069668i             7218982.830275998
1.6543612251060553E-24    6.929039943739884E-7     -1.2131650012357304E-7   2356419.841024393-1.0098270941211369E7i           1.060467883235186E7
1.6543612251060553E-24    6.387782450892036E-7     -2.640761444177972E-7    2596878.3122498877-5401067.624547772i             6513821.775149656
0                         7.742683920110035E-7     -3.156157027512449E-7    -198599.54682175402-5647288.866815759i            6151779.200175773
-3.3087224502121107E-24   5.495370825295924E-7     -3.5901745045618887E-7   2072512.2650305573-1392377.4092000825i            5327030.680766947
0                         8.518735131742949E-7     -4.457236684465528E-7    -58099.13551231634-143879.07837168215i            4461510.496787736
0                         8.064277864561567E-7     -3.349980882823954E-7    -517467.0603277506-4735726.152191629i             6028566.5185395265
-3.3087224502121107E-24   4.3658923736319153E-7    2.472402499771893E-7     6838599.650410284+1634063.1084832475i             8259572.049001669
0                         4.0481067694876277E-7    2.5753493727551003E-7    6756190.717518096+3995858.4759700387i             9371283.587311642
0                         4.0481067694876277E-7    2.0714308067700738E-7    8997235.589741752+2426605.250602811i              1.0509239113644445E7
-2.6469779601696886E-23   7.245654816930181E-7     6.376431187878918E-8     989316.2677034161-1.1470384678859822E7i           1.2026960769503975E7
0                         6.930442476933175E-7     5.100816087261462E-8     2123395.2409861586-1.078445074995361E7i           1.1986219400992429E7
1.6543612251060553E-24    6.926043182087825E-7     -8.272410280721334E-8    2317312.9826902505-1.071809593739517E7i           1.1143108218047503E7
0                         4.048106769487628E-7     2.79063042588469E-7      5740457.886791126+3444536.1358068455i             8628713.986701854
3.3087224502121107E-24    4.0481067694876277E-7    3.379968755225224E-7     3453253.7766084773+3418656.3134095925i            7250551.513485502
0                         4.7333691249732846E-7    3.3810438509062026E-7    3204607.497652869+906687.219128952i               5487297.564078072
0                         4.7278923339143395E-7    3.314883455331893E-7     3361057.348056339+884622.2559365184i              5920719.655851882
-3.3087224502121107E-24   4.0481067694876277E-7    3.6038578813905066E-7    2563714.568362454+2636202.6893016044i             7033078.679916051
0                         4.0481067694876277E-7    4.099925578214459E-7     1021260.4626686997+798107.201452023i              6243181.915478557
0                         6.509859582013704E-7     1.3255461462843295E-7    3473739.7434784793-9030864.524498748i             9804153.213571548
0                         6.705836698145423E-7     1.485399450120071E-7     2774385.8935881793-9290215.379239928i             9934184.593507102
0                         6.578698432351904E-7     1.5991641382153506E-7    3168607.106968754-8623154.738955447i              9374880.990930717
0                         6.410384686553871E-7     1.6274714920797545E-7    3583771.9841165715-8112836.121956652i             9094742.821001878
0                         4.788499947104467E-7     3.425026801200342E-7     2874209.436330003+463801.2644431076i              5415662.094793581
1.6543612251060553E-24    4.2957613825231527E-7    4.457236684465527E-7     -293323.31344646215+115521.34848057422i           5793100.007312559
0                         4.962314594314798E-7     4.457236684465528E-7     -180670.69573590552+127006.31322999144i           5435058.870421357
-6.6174449004242214E-24   5.643604176755028E-7     2.482016625425285E-7     4145421.868740782-2876637.6205569417i             6884042.565556507
0                         6.526453161246262E-7     1.8190332702945102E-7    3147032.818634519-7818009.331483911i              8659501.22726173
6.6174449004242214E-24    6.41117934249498E-7      2.923429392833327E-7     2035962.800296422-4544618.9606884215i             5737815.3631177265
-6.6174449004242214E-24   5.761765813329171E-7     2.9910786931305563E-7    2681651.366565824-3052310.7534686066i             6702998.513307558
0                         4.820829262188099E-7     3.355042066868296E-7     3189614.188667674+29821.79416772944i              5412487.278508418
0                         4.211107416564642E-7     1.7500732835666212E-7    9646056.477820214+781933.9708844917i              1.1332101393174056E7
3.3087224502121107E-24    4.0481067694876277E-7    1.622613169736564E-7     1.0583934446041903E7+209300.3878959185i           1.2343519964305341E7
0                         5.122042016630905E-7     2.1271907331504992E-7    5918653.051408201-2445774.4366659927i             8243588.257757206
0                         4.786782271399676E-7     3.345049319927811E-7     3194215.0318144364+455760.01028710004i            5671340.443536682
6.6174449004242214E-24    9.170441589635832E-7     1.3913097951325565E-7    -4536926.402093619-9586502.092241839i             1.1740797343394848E7
1.6543612251060553E-23    8.840109665589397E-7     1.555873715367559E-7     -3448490.0754405283-9764900.020893581i            1.1593118733129524E7
0                         7.191376553515902E-7     1.6671927879709242E-7    1303202.4325160817-9582696.761636779i             1.0490909612839691E7
-6.6174449004242214E-24   8.582082660181202E-7     2.0329463399612063E-7    -2680080.483487708-9022618.358608933i             1.0748019886205994E7
1.9852334701272664E-23    9.168045775200016E-7     1.838839511341664E-7     -4313330.821060914-9353627.383616893i             1.1516250551522037E7
-1.3234889800848443E-23   8.947124546920311E-7     2.1609288361610416E-7    -3722247.628807307-8381920.90427584i              1.071749150581775E7
5.293955920339377E-23     1.2144320308462883E-6    1.3163477256883595E-7    -9193020.325203788+1955339.4706017259i            1.1355435699951937E7
0                         1.2144320308462883E-6    4.4572366844655277E-7    95658.17133487678+520141.95163916895i             1.1798927789098457E7
-6.6174449004242214E-24   1.2047294125653607E-7    -5.4177059992643494E-8   7438202.090929761-3028697.8129895627i             8663353.65486973
0                         2.429292671279745E-7     5.948826477865517E-8     7051131.804609446-1906778.8516086384i             7691496.855249962
6.6174449004242214E-24    0                        4.436886207510373E-8     7275697.373480733-3634774.050408293i              8845120.951686671
6.6174449004242214E-24    5.812045785468935E-8     -2.552427027151395E-9    7560019.625900092-3760394.2433468304i             9191823.176571067
6.6174449004242214E-24    0                        -4.436886207510373E-8    7243072.6141574485-3539920.849534786i             8839769.256388672
0                         7.655579962140228E-8     6.542684884060526E-8     7264345.787253866-2337834.2709056647i             8621334.419676747
0                         6.866435007000858E-7     -1.0938876761640242E-7   2449070.823295514-1.0356503765485784E7i           1.0847304297275495E7
0                         4.771927731982387E-7     3.36489827235441E-7      3195899.88940437+631414.5143786821i               5686371.916693163
3.3087224502121107E-24    4.0481067694876277E-7    4.457236684465527E-7     -293304.1472870131+12206.05333228696i             6381426.480581534
0                         6.651249287303628E-7     1.6790702109120413E-7    2922693.630142365-8761532.557502804i              9549142.97980776
4.1359030627651384E-25    4.867723564772883E-7     3.418091714985628E-7     2715670.556203725-150081.80619581323i             5022600.299909115
-6.6174449004242214E-24   6.136729525580642E-7     4.457236684465528E-7     -171080.91218422656+29227.832716590656i           3682521.808633568
0                         6.881616988740355E-7     3.978295959370143E-7     358317.35446050647-1237195.2025839996i            3162642.620187354
6.6174449004242214E-24    6.594171668704033E-7     4.457236684465528E-7     36907.11506820028+33705.8680205378i               3335813.776128389
6.6174449004242214E-24    6.400077995513397E-7     4.145395176181685E-7     580350.135131256+61504.676647529806i              3634733.5731607517
6.6174449004242214E-24    7.115433440389337E-7     4.457236684465528E-7     -8999.024646143962+147247.6462133507i             2468852.0226223636
0                         6.653123572430028E-7     1.7967980069664388E-7    2868410.551794475-8446020.19189549i               9154315.654472563
6.6174449004242214E-24    7.079823640439226E-7     3.146782694854729E-7     647852.5392223395-4742820.902396323i              5519420.025937171
0                         8.518735131742948E-7     4.457236684465527E-7     42626.469274075636+209604.09591061948i            4413957.309120352
0                         7.868661569218205E-7     3.7218715107475933E-7    727357.2418703026-1869486.7732901888i             5087934.742882944
-3.3087224502121107E-24   3.713163589710846E-7     2.28719275193699E-8      1825534.252420177-425830.42918957095i             3011060.0604164144
0                         3.258812924319995E-7     4.569473248067654E-8     2218958.190672431+150818.76832105895i             3307622.5384690934
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   1359569.2489918526-349610.839771451i              2019406.705885604
0                         3.67742134455443E-7      -2.622766939059858E-9    1549272.7968750214-407168.8537040058i             3763458.8655326576
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    1919660.7619297665-445531.1369215927i             4431391.588126506
1.6543612251060553E-24    3.349284580711162E-7     -4.838043261769996E-8    2047512.9321700938+83109.44461345678i             3543957.311598911
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   1782022.8840369938+68502.93268906439i             2993158.714789452
0                         3.2584904163317056E-7    5.4761703028297576E-8    2384297.269495619+196461.6369223619i              3904599.8024274036
0                         3.24970696555981E-7      5.0869258428683064E-8    2235827.2666661623+212087.51161741395i            3676056.1322485954
0                         3.221038368927431E-7     5.584714369209338E-8     2422099.9775414695+136343.36962476367i            3854109.248227823
0                         3.905486564586962E-7     1.5070927513429238E-7    2304177.6493823193+816793.5228651946i             5715706.486289645
-1.6543612251060553E-24   3.695278543888481E-7     1.425007216743512E-7     2764894.8534148037+945050.5220598887i             5577357.667082837
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     4020332.2426637765+1003333.1836632392i            6445327.298542857
0                         4.0481067694876277E-7    5.720766611629198E-8     2136968.0991019704-438837.10613919265i            4761228.035384187
-8.271806125530277E-25    3.3156828818064024E-7    5.3161048325825355E-8    2379850.1856738483+224282.72850503324i            3871968.554330758
-3.3087224502121107E-24   3.538787295229262E-7     -1.2398315886083805E-7   3161528.444395568+440338.60995236615i             5081804.575896809
0                         4.0481067694876277E-7    -1.2247503680099905E-7   2134219.7905506673+325742.45341067744i            5300987.7917515235
8.271806125530277E-25     3.3638825816599775E-7    -6.395905135374167E-8    2341082.986270207+229614.19500773042i             3890538.8845988796
0                         3.182396563385692E-7     -6.343381124083152E-8    2813116.9087206027+198439.4075905458i             4083862.1102682985
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    3997387.26113576+1475937.505157219i               6637444.023037735
-3.3087224502121107E-24   3.015852552501473E-7     -1.6685527697298306E-7   3225838.917636807+3190074.691038886i              7409832.026851945
0                         3.232695709983424E-7     -5.53045889386516E-8     2167672.401676301+64639.623458902555i             3346488.2864808026
-3.3087224502121107E-24   2.623301555560212E-7     -1.838422404158222E-7    4175603.1207769467+4247760.609957434i             7946272.569678311
0                         2.1845653395423077E-7    -1.6518554386307116E-7   5034650.870953795+3943138.5022026394i             8201757.85331402
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   5198918.958829361+2652697.589199042i              7491690.909007115
-3.3087224502121107E-24   3.0650930569558767E-7    -2.1794848318051102E-7   2524836.8025295595+4397285.245828018i             8089926.998151173
3.3087224502121107E-24    2.470772530883222E-7     -2.3543370847644549E-7   3476271.8918285877+6573982.766362662i             8920425.27595447
0                         2.2069103669620642E-7    -2.2885546097923546E-7   3879874.5229004235+6573326.063685951i             9105337.182926862
8.271806125530277E-25     1.9445774481720757E-7    -2.8327782105937676E-7   2499225.611968889+7347291.172243102i              1.0180067608453816E7
0                         1.183621861921214E-7     -2.078816710009919E-7    5576736.418175656+4124492.426602773i              7640451.407654613
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   5693003.42835026+3900209.821619152i               7537847.605595529
0                         3.0257191062034473E-7    1.576897610256885E-7     4068616.3639776115+2560919.572673941i             6621276.2951851385
0                         2.1731686092286983E-7    1.7520511471491508E-7    5038751.352309444+4545649.497775617i              8150835.411207169
-3.3087224502121107E-24   3.111376090332974E-7     2.2109966464668137E-7    2892921.754552664+4049313.4769724794i             7204373.575454419
0                         2.1590675670731769E-7    1.6443578411235084E-7    4917916.188560618+4226350.161485501i              8206548.128455039
-1.6543612251060553E-24   3.7398138207890795E-7    1.7497596113962513E-7    2733372.876811372+1536216.212509376i              5407376.486797194
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    5071039.403685997+4269417.642006492i              8397386.241811533
0                         1.610450647624651E-7     -3.1113300659520074E-7   1826686.3833394889+6910553.316960573i             1.128441867547368E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   6324505.268950252+3847032.4068387593i             8095084.633753179
0                         1.5542147801101528E-7    -3.257577205699684E-7    1450937.5974168775+7256052.617238107i             1.066473630757833E7
0                         1.1210284432675364E-7    -2.0657976494489885E-7   6376953.5170764625+3762340.588199255i             8225807.990509903
0                         0                        -3.3208373856121613E-7   2594664.7052018642+6749693.737798805i             7389759.815134498
-1.0587911840678754E-22   0                        -2.184438086758795E-7    7143767.088374897+1691287.0285027758i             7411493.512802511
0                         1.114934002831982E-7     -2.0583860403134034E-7   6634705.89791186+3201314.405888415i               8104091.287006767
-8.271806125530277E-25    2.043848287327706E-7     3.01824057255159E-7      1920172.956949499+7704348.066740925i              1.0646896922436766E7
0                         9.901265081548767E-8     2.086243933096728E-7     6350631.7793568475+3660700.5194868823i            7871225.4759596875
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    4819579.124502978+4557310.925059166i              8336380.104490351
8.271806125530277E-25     2.0806462318456905E-7    1.7420550492035314E-7    4981349.7491209665+4509092.792196237i             8262034.384503805
-8.271806125530277E-25    2.0890160161240936E-7    3.0351667623886993E-7    1869072.7490370658+7581982.778320153i             1.0494139761453547E7
-8.271806125530277E-25    2.0375301438726548E-7    3.067090812444527E-7     1594965.6657911688+7559361.858752864i             1.0047635596771218E7
-1.0339757656912846E-25   9.89591295183069E-8      2.0903820604204621E-7    6517290.469417021+3645824.7448911318i             7993619.390228729
-1.0339757656912846E-25   9.844532377288113E-8     2.0870917300429743E-7    6464224.216855935+2897046.6449065395i             7563234.988841274
-1.0587911840678754E-22   0                        2.1844380867587958E-7    6619273.144096995+2497485.108688569i              7157649.617744672
0                         9.688521219864761E-8     3.184452727390873E-7     2625087.9380554575+7586223.302307362i             9648037.314848509
0                         9.940305354074083E-8     3.2005765833954787E-7    2740750.125838156+7249088.069514537i              9729567.738565335
1.6543612251060553E-24    2.975031488633426E-7     -2.9339614738355517E-7   1666586.6796996144+5290820.970713364i             6452952.902893546
