% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 11:45
% Dimension:          3
% Nodes:              305
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=4E-12                      ewfd.normE (V/m) @ lambda=4E-12
3.3087224502121107E-24    4.0481067694876277E-7    -4.457236684465527E-7    3.18048029416719E7-3327034.6372868908i            3.216468669811967E7
3.3087224502121107E-24    7.584990733679616E-7     -3.525345509788203E-7    8979519.749438144-1971582.6731840014i             9548541.084652632
1.6543612251060553E-24    6.455923658273635E-7     -2.9779599197226205E-7   1.1296667103572201E7-1866354.8876476104i          1.2499517561897933E7
-1.3234889800848443E-23   6.594171668704031E-7     -4.457236684465528E-7    1.2501848375584072E7-2225331.5430917777i          1.2806684922326634E7
0                         7.115433440389336E-7     -4.4572366844655277E-7   1.088146794242901E7-2146116.91346871i             1.1171206944441857E7
0                         6.13672952558064E-7      -4.457236684465528E-7    1.5219987964880455E7-2357992.7644492113i          1.5550598091546172E7
0                         5.835703006909465E-7     -3.9683597509188217E-7   1.682523940736077E7-2399828.8197124703i           1.7284135570449598E7
1.6543612251060553E-24    5.073206154392238E-7     1.6639490242751647E-8    -1188916.0366394406+152251.24536263157i           1.6072646230102673E7
0                         4.872041077290517E-7     5.2308274107395806E-8    -4724154.926074579+498490.54403379746i            1.7078867496338356E7
0                         4.0481067694876277E-7    1.360940974810027E-7     -1.662160861172396E7+1480789.007442554i           2.5248079832025826E7
0                         4.0481067694876277E-7    5.720766611629198E-8     -8091956.039663392+637415.5093352271i             2.4056016976999186E7
0                         4.862892861970411E-7     7.59710070016916E-8      -7308301.414413765+742120.06177877i               1.697094393930782E7
6.6174449004242214E-24    1.7939660431371156E-7    5.0528916286388705E-9    -190155.47849709858+18965.096936589118i           1.1525519500473693E7
0                         2.459427215263416E-7     5.2736472453813216E-8    -1241187.9214180382+171855.1981971935i            1.6565523224090818E7
3.3087224502121107E-24    1.5707454531081041E-7    6.25005572267353E-8      -2604467.230598642+245141.6951854758i             1.0640031507867426E7
6.6174449004242214E-24    2.1433983851951722E-7    7.1700210684364934E-9    -134476.5636602913+20068.464559661876i            1.4048633913518645E7
0                         2.49260976348461E-7      5.607337329607634E-8     -1444947.3235186334+174428.09264574377i           1.68994222687668E7
-1.3234889800848443E-23   6.246188711819906E-7     3.9309164022119866E-8    -2114161.543998552+314579.71331236453i            9693893.45922373
0                         5.960440285226311E-7     2.988217108289382E-8     -1815756.9184256874+242501.34796083663i           1.0964914741654018E7
-1.6543612251060553E-24   5.631430720862984E-7     6.27649824210615E-8      -4343733.961121471+549817.0790911409i             1.2567550894792335E7
-1.6543612251060553E-24   6.691471139469493E-7     -6.92448852235418E-8     3049465.85685954-519063.17758895655i              9352236.68237983
-1.6543612251060553E-24   4.4978337932055604E-7    1.5899387636454964E-7    -1.59766046417533E7+1593721.2826356613i           2.2050897293083243E7
0                         5.281021162220563E-7     1.0122790767266414E-7    -7374424.289303192+892131.3150715139i             1.4837993463001123E7
0                         5.408635932871615E-7     1.6874223547965604E-7    -1.1195158375701979E7+1442170.146867819i          1.5407535362634439E7
0                         5.191967007498003E-7     7.363267056516884E-8     -5865002.667770145+675449.9837674698i             1.4690333989905259E7
0                         1.2144320308462883E-6    -4.4572366844655277E-7   1712106.3086863053-2811549.343573546i             3377350.7306206757
0                         9.711902279227485E-7     -1.706099099539873E-7    2645427.1843420225-1243463.3554160942i            4397139.940560285
5.790264287871194E-24     9.829586933867662E-7     -1.6127963750351202E-7   2423846.3430301095-1193505.6837141514i            4073923.18565453
1.3234889800848443E-23    1.214432030846288E-6     -1.0860767275448962E-7   472906.43606845685-1083376.5586397361i            2767141.0732852276
1.3234889800848443E-23    9.682376450528536E-7     -1.6514818570509336E-7   2486460.2512013456-1186336.0867387198i            4353216.691948138
1.406207041340147E-23     9.726521862409165E-7     -1.6285283285125584E-7   2415426.4665813996-1151660.3958965405i            4287533.566328993
1.6543612251060553E-24    9.626704923717386E-7     -1.6119038765285642E-7   2544887.4925776967-1134749.153228473i             4313594.661724597
1.6543612251060553E-24    9.754909361905512E-7     -1.5889962744497584E-7   2425913.733750016-1148807.1298778995i             4277854.782812911
8.271806125530277E-25     9.387796828040267E-7     -1.92233150566557E-7     3400458.3810498994-1323898.1644232627i            4967722.375260905
6.6174449004242214E-24    8.550869066977325E-7     -3.054656588009247E-8    764987.3991450386-216185.04283350712i             4867938.41045635
-6.6174449004242214E-24   7.891679577345008E-7     -7.479479087737868E-8    2187489.4791577277-522484.2090042133i             6242877.565846332
1.3234889800848443E-23    7.97048117412347E-7      -6.302097202391355E-9    247683.7806139334-29812.737061508225i             5593588.643852253
6.6174449004242214E-24    7.520580860383995E-7     -1.3288742342409566E-8   380063.3940976514-89218.1203095699i               6473342.169020308
0                         7.054127686436632E-7     -1.0157113773708578E-7   3784939.2512663705-733360.5314838106i             8113119.752993451
3.3087224502121107E-24    5.052561387145081E-7     -2.446466948904555E-7    1.722173227857495E7-2092214.1389115576i           1.9718655078856748E7
0                         6.247238596707543E-7     -2.5434599037638164E-7   1.1573746570560848E7-1797575.2075134593i          1.3163687504059106E7
0                         5.214366592560964E-7     -3.381466525268136E-7    1.9259108908136535E7-2463989.0108241006i          2.0284314837745927E7
-1.6543612251060553E-24   6.30222716919134E-7      -2.3418625134157275E-7   1.0655456749721419E7-1664659.4153692266i          1.2765886376558738E7
6.6174449004242214E-24    5.576046715284379E-7     -1.2432629581684775E-7   8132149.429046916-1069900.4097355371i             1.3585130956982857E7
0                         5.49458049142369E-7      -5.2424835329014184E-8   3589065.478114803-456211.5297891505i              1.2850547127831325E7
-1.6543612251060553E-24   6.772966468641454E-7     -1.1254496970161925E-7   4963485.166519233-844203.4433085397i              9077664.173719566
0                         7.589645985661259E-7     -1.6652353284211032E-7   4855812.946455625-1127632.2768172987i             7218111.76098259
0                         7.894428415806573E-7     -2.946914164752046E-7    6922790.0498287175-1743998.2484243251i            7735210.134304583
-1.6543612251060553E-24   6.480993456055181E-7     -2.4946320709047333E-7   1.0594116809836589E7-1735573.033193235i           1.217031655948592E7
1.6543612251060553E-24    6.929039943739884E-7     -1.2131650012357304E-7   4794908.323509223-879848.5477259515i              8692787.167883024
1.6543612251060553E-24    6.387782450892036E-7     -2.640761444177972E-7    1.1209119994924935E7-1809695.0980565771i          1.2602071561515864E7
0                         7.742683920110035E-7     -3.156157027512449E-7    8035656.318567174-1887033.2402715725i             8751840.127433576
-3.3087224502121107E-24   5.495370825295924E-7     -3.5901745045618887E-7   1.8354959662300896E7-2464475.1016424564i          1.8958577670099337E7
0                         8.518735131742949E-7     -4.457236684465528E-7    6184321.392105994-1967262.7682266254i             6540488.506145973
0                         8.064277864561567E-7     -3.349980882823954E-7    7072292.316735231-1814245.9534439656i             7643136.426516697
-3.3087224502121107E-24   4.3658923736319153E-7    2.472402499771893E-7     -2.276628132403213E7+2359574.248047819i           2.573371447925144E7
0                         4.0481067694876277E-7    2.5753493727551003E-7    -2.605503615805383E7+2604063.689052767i           2.8983645428257257E7
0                         4.0481067694876277E-7    2.0714308067700738E-7    -2.227004637246685E7+2125431.630968627i           2.7359838092859074E7
-2.6469779601696886E-23   7.245654816930181E-7     6.376431187878918E-8     -2472828.296558855+473049.946094641i              7113275.993733861
0                         6.930442476933175E-7     5.100816087261462E-8     -1959151.1745638382+372538.48199123214i           7957925.917303559
1.6543612251060553E-24    6.926043182087825E-7     -8.272410280721334E-8    3447080.0688984916-613733.6227802099i             8650352.928035697
0                         4.048106769487628E-7     2.79063042588469E-7      -2.728460775801942E7+2741986.586646362i           2.9689542100646097E7
3.3087224502121107E-24    4.0481067694876277E-7    3.379968755225224E-7     -2.9827454214038644E7+3066876.973667562i          3.105666879691584E7
0                         4.7333691249732846E-7    3.3810438509062026E-7    -2.3575441405511547E7+2695867.2265815497i         2.446430616075331E7
0                         4.7278923339143395E-7    3.314883455331893E-7     -2.368702655960314E7+2690027.229731383i           2.4681965062665015E7
-3.3087224502121107E-24   4.0481067694876277E-7    3.6038578813905066E-7    -3.0567693554948717E7+3165435.1193204117i         3.1457556799726147E7
0                         4.0481067694876277E-7    4.099925578214459E-7     -3.1724061694772113E7+3264330.237423846i          3.2283734334781885E7
0                         6.509859582013704E-7     1.3255461462843295E-7    -5988651.46374689+984474.9188462984i              1.0201897336489666E7
0                         6.705836698145423E-7     1.485399450120071E-7     -6297575.749623082+1081939.7771764977i            9663580.164189609
0                         6.578698432351904E-7     1.5991641382153506E-7    -7032429.799279278+1173252.1260602598i            1.017778125764359E7
0                         6.410384686553871E-7     1.6274714920797545E-7    -7676601.521504456+1216371.1216137684i            1.0889396546498707E7
0                         4.788499947104467E-7     3.425026801200342E-7     -2.3232751173054125E7+2694817.5645633484i         2.4074739194230914E7
1.6543612251060553E-24    4.2957613825231527E-7    4.457236684465527E-7     -2.9654952831918806E7+3171224.9518118314i         2.995672844160077E7
0                         4.962314594314798E-7     4.457236684465528E-7     -2.2680147631247833E7+2802527.2547409385i         2.3024053855098892E7
-6.6174449004242214E-24   5.643604176755028E-7     2.482016625425285E-7     -1.3723931731898174E7+1888667.9794029414i         1.5871229751151795E7
0                         6.526453161246262E-7     1.8190332702945102E-7    -8214460.976668666+1328565.1437629354i            1.0990969493538879E7
6.6174449004242214E-24    6.41117934249498E-7      2.923429392833327E-7     -1.2001939174603194E7+1960279.3444998797i         1.3105307345040578E7
-6.6174449004242214E-24   5.761765813329171E-7     2.9910786931305563E-7    -1.4660777798668029E7+2145014.9095720747i         1.586446686221714E7
0                         4.820829262188099E-7     3.355042066868296E-7     -2.2707252723374505E7+2649835.779520825i          2.364635727420743E7
0                         4.211107416564642E-7     1.7500732835666212E-7    -1.8717547450718023E7+1796240.600657645i          2.4743620674013026E7
3.3087224502121107E-24    4.0481067694876277E-7    1.622613169736564E-7     -1.926365113820961E7+1767007.0351649919i          2.6029374597593136E7
0                         5.122042016630905E-7     2.1271907331504992E-7    -1.5253276505559117E7+1877155.4873293596i         1.8463241760489035E7
0                         4.786782271399676E-7     3.345049319927811E-7     -2.3208792676154476E7+2678591.603767051i          2.423696299727561E7
6.6174449004242214E-24    9.170441589635832E-7     1.3913097951325565E-7    -2684149.423907256+921382.1338501945i             4895800.70785802
1.6543612251060553E-23    8.840109665589397E-7     1.555873715367559E-7     -3101192.4599967697+1043980.8386368792i           5134736.553629515
0                         7.191376553515902E-7     1.6671927879709242E-7    -5923764.013676157+1161118.4326794292i            8655195.272568136
-6.6174449004242214E-24   8.582082660181202E-7     2.0329463399612063E-7    -4489604.830495298+1346548.3214436714i            6152073.791587385
1.9852334701272664E-23    9.168045775200016E-7     1.838839511341664E-7     -3287219.441229368+1262919.9677569403i            4874441.456359011
-1.3234889800848443E-23   8.947124546920311E-7     2.1609288361610416E-7    -4044671.4309584238+1375419.6585143192i           5602275.326771345
5.293955920339377E-23     1.2144320308462883E-6    1.3163477256883595E-7    -953476.9728661323+1218372.3637662628i            2789797.458449611
0                         1.2144320308462883E-6    4.4572366844655277E-7    -1820901.0413857456+2840878.330623617i            3445440.6841055253
-6.6174449004242214E-24   1.2047294125653607E-7    -5.4177059992643494E-8   2153698.680123066-217705.85196967397i             8058077.775164787
0                         2.429292671279745E-7     5.948826477865517E-8     -1320479.1596132317+193734.1921431701i            1.6403569045222118E7
6.6174449004242214E-24    0                        4.436886207510373E-8     -2115270.53181122+199554.1102115954i              2150551.334656728
6.6174449004242214E-24    5.812045785468935E-8     -2.552427027151395E-9    93003.58596207986-10212.498055888133i             3858388.3301360025
6.6174449004242214E-24    0                        -4.436886207510373E-8    2110014.5234288876-192715.75034898752i            2121545.451122531
0                         7.655579962140228E-8     6.542684884060526E-8     -2840880.0237374124+263102.31929006387i           5626625.175798891
0                         6.866435007000858E-7     -1.0938876761640242E-7   4529627.7350252615-808831.3231862962i             8779167.354118992
0                         4.771927731982387E-7     3.36489827235441E-7      -2.3242394054933183E7+2685234.7013258208i         2.413731186232532E7
3.3087224502121107E-24    4.0481067694876277E-7    4.457236684465527E-7     -3.1804802941671878E7+3327034.63728697i           3.216490752582981E7
0                         6.651249287303628E-7     1.6790702109120413E-7    -7120357.555555472+1217437.2723618005i            1.0018937618307102E7
4.1359030627651384E-25    4.867723564772883E-7     3.418091714985628E-7     -2.25692173448242E7+2659809.416476594i            2.34131861062E7
-6.6174449004242214E-24   6.136729525580642E-7     4.457236684465528E-7     -1.5184578496176625E7+2356971.768606528i          1.5547500393293664E7
0                         6.881616988740355E-7     3.978295959370143E-7     -1.146505339614798E7+2103051.0090432i             1.195025862429405E7
6.6174449004242214E-24    6.594171668704033E-7     4.457236684465528E-7     -1.2789198614752382E7+2248861.950899089i          1.3090577254495626E7
6.6174449004242214E-24    6.400077995513397E-7     4.145395176181685E-7     -1.3287532256039431E7+2233244.355098278i          1.3789684992852006E7
6.6174449004242214E-24    7.115433440389337E-7     4.457236684465528E-7     -1.0881467942429008E7+2146116.913468739i          1.1174950577337023E7
0                         6.653123572430028E-7     1.7967980069664388E-7    -7437381.64838361+1277049.415826174i              1.0153556778617086E7
6.6174449004242214E-24    7.079823640439226E-7     3.146782694854729E-7     -9440275.02890474+1920810.034310292i              1.0206385937608678E7
0                         8.518735131742948E-7     4.457236684465527E-7     -6492936.6024095295+2026943.4654965235i           6867286.883339603
0                         7.868661569218205E-7     3.7218715107475933E-7    -7933733.005577831+1964073.6833816068i            8513946.789072657
-3.3087224502121107E-24   3.713163589710846E-7     2.28719275193699E-8      -1029660.7853271045+52249.410475056546i           2.30973063328897E7
0                         3.258812924319995E-7     4.569473248067654E-8     -5285314.1761010485+106419.37352819434i           2.239504177256434E7
3.3087224502121107E-24    3.341587528859366E-7     2.3248404524220318E-23   -348569.8196036422+4635.934995043989i             2.3926260895652663E7
0                         3.67742134455443E-7      -2.622766939059858E-9    228892.40805193302-7380.742621864734i             2.335331482551288E7
-3.3087224502121107E-24   4.0481067694876277E-7    -2.908572125757574E-8    784283.8376708044-55768.78547203576i              2.3263529108383406E7
1.6543612251060553E-24    3.349284580711162E-7     -4.838043261769996E-8    5230995.598407895-98013.54831176103i              2.201276319846689E7
8.271806125530277E-25     3.251713317899763E-7     -4.5402139950156244E-8   4984696.5774042895-85475.74432430303i             2.2386033314890772E7
0                         3.2584904163317056E-7    5.4761703028297576E-8    -6041750.431785642+120846.74387624153i            2.1378406061332095E7
0                         3.24970696555981E-7      5.0869258428683064E-8    -5923048.446848533+111167.18555763048i            2.18180204840055E7
0                         3.221038368927431E-7     5.584714369209338E-8     -6578063.314519129+120410.79222677626i            2.1342759285856064E7
0                         3.905486564586962E-7     1.5070927513429238E-7    -3800962.3703764663+306451.77242876793i           1.8143965685189333E7
-1.6543612251060553E-24   3.695278543888481E-7     1.425007216743512E-7     -4868823.010839609+310103.99351745646i            1.7611728090819456E7
-3.3087224502121107E-24   2.951442792554136E-7     1.024258598957873E-7     -8156759.492868681+248120.15164207984i            1.6388519591405043E7
0                         4.0481067694876277E-7    5.720766611629198E-8     -1560514.9828493192+113906.13563329812i           2.2357484686760474E7
-8.271806125530277E-25    3.3156828818064024E-7    5.3161048325825355E-8    -5403850.6854136+120322.8433629337i               2.157781430961808E7
-3.3087224502121107E-24   3.538787295229262E-7     -1.2398315886083805E-7   5550131.686320703-274160.3346506287i              1.800170979272165E7
0                         4.0481067694876277E-7    -1.2247503680099905E-7   2792353.459350259-247466.47745466977i             1.9594993347293075E7
8.271806125530277E-25     3.3638825816599775E-7    -6.395905135374167E-8    5582100.360338638-138301.43394022787i             2.118299696078459E7
0                         3.182396563385692E-7     -6.343381124083152E-8    6625782.622885997-146846.41249044208i             2.053697044217209E7
3.3087224502121107E-24    2.873933361043472E-7     -1.114077343861201E-7    8728481.706138361-275631.795094369i               1.5803939135815198E7
-3.3087224502121107E-24   3.015852552501473E-7     -1.6685527697298306E-7   9015044.37007255-426432.15838112496i              1.5892019010456156E7
0                         3.232695709983424E-7     -5.53045889386516E-8     6134121.960654628-116329.1709955001i              2.156676941540153E7
-3.3087224502121107E-24   2.623301555560212E-7     -1.838422404158222E-7    9739061.165717874-499512.0766139496i              1.378891768475442E7
0                         2.1845653395423077E-7    -1.6518554386307116E-7   9197060.460413964-477750.99659329496i             1.1626919705954643E7
3.3087224502121107E-24    2.4663417250518805E-7    -1.4426116112124456E-7   8929810.172099235-376894.12864209875i             1.2947842926939212E7
-3.3087224502121107E-24   3.0650930569558767E-7    -2.1794848318051102E-7   9714267.495686974-598309.828433818i               1.5341073409397146E7
3.3087224502121107E-24    2.470772530883222E-7     -2.3543370847644549E-7   1.214983220708848E7-633884.5755686522i            1.530776141157488E7
0                         2.2069103669620642E-7    -2.2885546097923546E-7   1.2415860731545944E7-636039.2433016881i           1.4544982846671086E7
8.271806125530277E-25     1.9445774481720757E-7    -2.8327782105937676E-7   1.5527307425832445E7-734788.8573273233i           1.6802486705261774E7
0                         1.183621861921214E-7     -2.078816710009919E-7    1.0682855835135475E7-680926.8212936643i           1.1223977529562157E7
-1.0339757656912846E-25   1.1513907745767914E-7    -2.0461885748524736E-7   1.0305072931785107E7-680340.5066242123i           1.0683162048770618E7
0                         3.0257191062034473E-7    1.576897610256885E-7     -8762933.172541859+396043.22825930937i            1.6031648182519406E7
0                         2.1731686092286983E-7    1.7520511471491508E-7    -9912559.444212183+490417.75147843926i            1.2088112854428224E7
-3.3087224502121107E-24   3.111376090332974E-7     2.2109966464668137E-7    -9745825.839461083+590113.1534856245i             1.5449736314926617E7
0                         2.1590675670731769E-7    1.6443578411235084E-7    -9529935.56957183+450219.39273947105i             1.1499632670887522E7
-1.6543612251060553E-24   3.7398138207890795E-7    1.7497596113962513E-7    -5294167.836518117+357926.1361309408i             1.739679178922812E7
8.271806125530277E-25     2.0848700466590606E-7    1.7050596155886884E-7    -9638730.467638575+478744.6992587428i             1.1318550868446441E7
0                         1.610450647624651E-7     -3.1113300659520074E-7   1.7295321943179235E7-783361.0797653177i           1.789171698086764E7
0                         1.1244237034527167E-7    -2.0569679271964817E-7   1.0668578053453607E7-675855.1272997747i           1.1196835063618954E7
0                         1.5542147801101528E-7    -3.257577205699684E-7    1.811240088511135E7-807140.1597379906i            1.8556777872341067E7
0                         1.1210284432675364E-7    -2.0657976494489885E-7   1.070927678381944E7-683402.5840286203i            1.1306501913210234E7
0                         0                        -3.3208373856121613E-7   1.995487415733444E7-806540.5568699902i            1.997177106250345E7
-1.0587911840678754E-22   0                        -2.184438086758795E-7    1.1428139279428005E7-749388.985295529i            1.147959839985327E7
0                         1.114934002831982E-7     -2.0583860403134034E-7   1.0660729480953094E7-681140.2186990707i           1.122285357073531E7
-8.271806125530277E-25    2.043848287327706E-7     3.01824057255159E-7      -1.642384288094161E7+754567.1782009968i           1.75178972447763E7
0                         9.901265081548767E-8     2.086243933096728E-7     -1.0917020150584558E7+688542.7933729669i          1.1237267573270487E7
8.271806125530277E-25     2.040893509695161E-7     1.7271580831706605E-7    -9289445.696189044+492417.92123333825i            1.1465562360544264E7
